Comparing the following files: 
hadleigh_front_s4_v2/,  hadleigh_low_s4_v2/,  hadleigh_right_threequarter_s4_v2/,  hadleigh_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s4_v2_vs_hadleigh_low_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_right_threequarter_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  average
(66, 466),     0.59925,       0.28721,       0.39664,       0.16468,       0.16983,       0.08721,       0.28414
(7, 259),     0.57317,       -0.09252,       0.53622,       -0.04853,       0.6461,       0.09001,       0.28408
(52, 112),     0.51725,       0.24897,       0.50681,       0.00123,       0.1936,       0.23631,       0.28403
(55, 336),     0.82416,       -0.10605,       0.67017,       -0.20852,       0.71488,       -0.19147,       0.28386
(52, 154),     0.56547,       0.27067,       0.44539,       -0.05437,       0.21779,       0.25467,       0.28327
(256, 381),     0.66686,       -0.0224,       0.44765,       0.05153,       0.44331,       0.11049,       0.28291
(29, 283),     0.5819,       -0.02117,       0.624,       -0.06787,       0.62516,       -0.04487,       0.28286
(276, 295),     0.45955,       0.46354,       -0.15702,       0.57534,       0.16195,       0.1932,       0.28276
(359, 398),     0.39792,       0.26155,       0.16454,       0.11141,       0.21562,       0.54534,       0.28273
(56, 353),     0.48404,       0.11938,       0.43356,       0.20219,       0.50629,       -0.04912,       0.28272
(30, 283),     0.53424,       -0.01036,       0.61578,       -0.05178,       0.60307,       0.00196,       0.28215
(46, 247),     0.52729,       0.15959,       0.32018,       0.09915,       0.38806,       0.19651,       0.2818
(24, 63),     0.52973,       0.18795,       0.48876,       0.00982,       0.30232,       0.17021,       0.28147
(55, 359),     0.4325,       0.42105,       0.16178,       0.35135,       0.31967,       8e-05,       0.28107
(336, 381),     0.61746,       0.19888,       0.41977,       -0.21064,       0.59022,       0.07019,       0.28098
(254, 296),     0.74189,       0.00821,       0.67858,       -0.37692,       0.55279,       0.07768,       0.28037
(70, 293),     0.32196,       0.23588,       0.54501,       0.1014,       0.17286,       0.30338,       0.28008
(27, 144),     0.35829,       0.37749,       0.52837,       -0.08627,       0.12254,       0.37957,       0.28
(107, 388),     0.53087,       0.2839,       0.24782,       0.23736,       0.24795,       0.13147,       0.27989
(160, 285),     0.49133,       -0.02975,       0.05239,       0.2093,       0.55929,       0.39665,       0.27987
(334, 383),     0.47603,       0.29754,       -0.03765,       0.66831,       0.20919,       0.06252,       0.27932
(63, 353),     0.48674,       0.30575,       0.56108,       0.08456,       0.0988,       0.13838,       0.27922
(246, 293),     0.70535,       -0.21277,       0.73972,       -0.18463,       0.70109,       -0.07399,       0.27913
(265, 466),     0.64622,       0.12818,       0.41077,       0.26031,       0.31142,       -0.08218,       0.27912
(107, 417),     0.63099,       0.08541,       0.46527,       -0.15904,       0.4201,       0.23012,       0.27881
(105, 467),     0.56759,       0.30264,       0.5366,       0.06087,       0.10959,       0.0953,       0.27876
(107, 466),     0.47995,       0.34223,       0.22467,       0.2695,       0.26137,       0.09376,       0.27858
(65, 362),     0.59093,       0.18075,       0.2369,       0.18639,       0.30902,       0.16662,       0.27843
(30, 52),     0.0861,       0.02693,       0.11201,       0.39368,       0.51904,       0.53214,       0.27832
(173, 190),     -0.05299,       0.29071,       0.26408,       0.24616,       0.35739,       0.5642,       0.27826
(256, 463),     0.22631,       0.49855,       0.53334,       0.0315,       0.02453,       0.35413,       0.27806
(130, 300),     0.55564,       -0.12368,       0.77903,       -0.05747,       0.54048,       -0.02783,       0.27769
(107, 285),     0.77915,       0.10258,       0.37311,       0.01359,       0.16889,       0.22884,       0.27769
(52, 243),     0.48552,       0.24408,       0.48682,       0.04696,       0.1784,       0.22301,       0.27747
(66, 387),     0.65616,       0.20403,       0.41114,       0.121,       0.1055,       0.16523,       0.27718
(29, 336),     0.47755,       -0.13365,       0.25613,       0.15524,       0.67452,       0.23303,       0.27714
(255, 390),     0.72587,       0.26385,       0.20854,       0.31251,       0.31443,       -0.16257,       0.2771
(7, 276),     0.60101,       -0.2477,       0.71883,       -0.09232,       0.70571,       -0.02469,       0.27681
(254, 414),     0.28575,       0.48318,       0.55272,       -0.03836,       0.11609,       0.25997,       0.27656
(65, 382),     0.61482,       0.1784,       0.24039,       0.16632,       0.286,       0.17239,       0.27639
(161, 283),     0.59191,       -0.13769,       0.60304,       -0.12492,       0.72792,       -0.00351,       0.27613
(247, 265),     0.31876,       0.34022,       0.5565,       0.13959,       0.28039,       0.02116,       0.2761
(246, 247),     0.24427,       0.06638,       0.43159,       0.3267,       0.26067,       0.32696,       0.27609
(246, 353),     0.33768,       0.06563,       0.64094,       0.07884,       0.50014,       0.02924,       0.27541
(66, 388),     0.62695,       0.23596,       0.39354,       0.1388,       0.13255,       0.12468,       0.27541
(28, 276),     0.61791,       -0.06351,       0.63157,       -0.02645,       0.64435,       -0.15167,       0.27537
(254, 380),     0.45975,       0.45594,       0.26664,       0.00803,       0.39216,       0.06957,       0.27535
(282, 336),     0.30078,       0.47782,       0.16698,       0.17442,       0.43417,       0.09389,       0.27468
(160, 265),     0.34426,       0.29082,       0.27548,       0.3849,       0.36232,       -0.00988,       0.27465
(30, 282),     0.52486,       -0.02742,       0.47667,       0.01868,       0.57986,       0.07324,       0.27432
(7, 353),     0.38084,       -0.06834,       0.67358,       0.07901,       0.54799,       0.03049,       0.27393
(107, 263),     0.41405,       0.38866,       0.1754,       0.32592,       0.26427,       0.07408,       0.27373
(33, 257),     0.56184,       -0.06832,       0.36344,       -0.01661,       0.55851,       0.24298,       0.27364
(22, 154),     0.35386,       0.19992,       0.19916,       0.31487,       0.15739,       0.41597,       0.27353
(173, 265),     0.33128,       0.28545,       0.19644,       0.26544,       0.53512,       0.02641,       0.27336
(66, 386),     0.64862,       0.16857,       0.40805,       0.12286,       0.07966,       0.21071,       0.27308
(263, 295),     0.27744,       0.45468,       -0.01841,       0.53623,       0.23981,       0.14353,       0.27221
(28, 130),     0.32041,       0.0085,       0.31746,       0.25662,       0.45561,       0.27285,       0.27191
(23, 417),     0.40702,       0.11298,       0.22954,       0.01536,       0.60897,       0.25677,       0.27177
(55, 160),     0.5025,       -0.07784,       -0.00344,       0.31414,       0.50144,       0.39305,       0.27164
(124, 300),     0.34208,       0.10707,       0.6765,       0.07475,       0.33525,       0.09409,       0.27162
(300, 336),     0.34728,       0.53471,       0.02546,       0.448,       0.15726,       0.11323,       0.27099
(33, 259),     0.52418,       -0.0478,       0.46062,       -0.06473,       0.58099,       0.17082,       0.27068
(55, 285),     0.71893,       -0.01936,       0.31348,       -0.04924,       0.5269,       0.13266,       0.27056
(27, 336),     0.52588,       -0.1573,       0.26008,       0.10556,       0.64585,       0.24317,       0.27054
(105, 380),     0.57779,       0.28247,       0.44248,       0.08134,       0.04847,       0.18943,       0.27033
(144, 190),     0.17378,       0.47945,       0.28348,       0.04757,       0.34189,       0.29198,       0.26969
(341, 463),     0.37627,       0.26737,       0.66637,       -0.04297,       0.18496,       0.16105,       0.26884
(336, 467),     0.35433,       0.45051,       -0.06922,       0.40926,       0.35006,       0.11776,       0.26878
(46, 353),     0.34828,       0.31596,       0.59269,       0.05158,       0.12948,       0.17457,       0.26876
(193, 386),     0.16638,       0.39613,       0.26834,       0.24638,       0.22254,       0.30799,       0.26796
(295, 353),     0.40887,       0.2958,       -0.20604,       0.66726,       0.23981,       0.20135,       0.26784
(52, 255),     0.57908,       0.2737,       0.41268,       0.1101,       0.12843,       0.10294,       0.26782
(65, 374),     0.61168,       0.25601,       0.31688,       0.0223,       0.09001,       0.30995,       0.26781
(30, 63),     0.61844,       0.15895,       0.25505,       0.04864,       0.35858,       0.16625,       0.26765
(124, 293),     0.4189,       0.04401,       0.57369,       0.06936,       0.43552,       0.06417,       0.26761
(52, 282),     0.66236,       0.08926,       0.4668,       -0.04288,       0.25732,       0.17222,       0.26751
(353, 384),     0.57482,       -0.02183,       0.39605,       -0.02451,       0.37922,       0.30109,       0.26747
(63, 276),     0.48651,       0.28283,       0.53897,       0.01131,       0.05599,       0.22662,       0.26704
(63, 173),     0.2693,       0.17679,       0.39078,       0.22122,       0.32817,       0.2137,       0.26666
(55, 381),     0.50331,       0.26094,       0.11313,       0.08211,       0.43474,       0.20479,       0.2665
(22, 417),     0.38906,       0.09571,       0.27381,       -0.01287,       0.60703,       0.24333,       0.26601
(247, 295),     0.47435,       -0.08302,       0.28211,       0.14286,       0.56267,       0.21379,       0.26546
(286, 466),     0.46624,       0.667,       0.0865,       0.13025,       0.13826,       0.10312,       0.26523
(29, 282),     0.57419,       -0.04508,       0.49341,       -0.04179,       0.59871,       0.01161,       0.26517
(161, 285),     0.46546,       -0.06857,       0.05058,       0.19915,       0.55773,       0.38236,       0.26445
(46, 159),     0.13209,       0.11097,       0.38794,       0.31375,       0.29492,       0.34212,       0.26363
(263, 336),     0.19723,       0.55849,       -0.04635,       0.4658,       0.28227,       0.12352,       0.26349
(246, 285),     0.47251,       -0.08019,       0.06986,       0.19212,       0.55102,       0.37408,       0.26323
(259, 334),     0.73633,       0.08528,       0.43661,       -0.26378,       0.57216,       0.01158,       0.26303
(260, 359),     0.46488,       0.27187,       0.1485,       0.37858,       0.31803,       -0.00641,       0.26258
(66, 259),     0.62397,       0.1612,       0.45216,       0.02876,       0.18244,       0.12597,       0.26242
(253, 380),     0.4884,       0.48168,       0.14591,       0.08113,       0.21378,       0.16342,       0.26239
(46, 163),     0.45146,       0.1088,       0.37786,       0.14462,       0.31314,       0.17837,       0.26237
(55, 373),     0.48189,       0.31991,       0.2362,       0.06769,       0.18912,       0.27913,       0.26232
(33, 285),     0.47681,       -0.08877,       0.0794,       0.18808,       0.5535,       0.36184,       0.26181
(159, 193),     0.58364,       -0.13521,       0.19158,       0.16056,       0.57495,       0.19496,       0.26175
(163, 259),     0.59401,       -0.18567,       0.57321,       -0.06395,       0.68238,       -0.02987,       0.26169
(26, 417),     0.39755,       0.11321,       0.31218,       -0.09627,       0.60967,       0.23304,       0.26156
(30, 110),     0.45221,       0.26812,       0.65814,       -0.12925,       0.11059,       0.20792,       0.26129
(52, 339),     0.56526,       0.28812,       0.41407,       0.07998,       0.04983,       0.17049,       0.26129
(256, 285),     0.64831,       0.06206,       0.42329,       -0.26708,       0.63285,       0.06736,       0.26113
(339, 398),     0.21428,       0.34196,       0.29141,       0.03965,       0.20034,       0.47773,       0.26089
(124, 276),     0.30571,       0.18077,       0.55358,       0.01891,       0.29073,       0.21449,       0.2607
(27, 293),     0.67253,       -0.1742,       0.73759,       -0.15674,       0.68089,       -0.19591,       0.26069
(154, 161),     0.19582,       0.32238,       0.27447,       0.00557,       0.28232,       0.48285,       0.26057
(7, 258),     0.60641,       -0.17084,       0.36472,       -0.07055,       0.60219,       0.23114,       0.26051
(256, 417),     0.51007,       0.4151,       -0.24289,       0.44806,       0.3076,       0.12496,       0.26048
(285, 463),     0.45994,       0.2439,       0.21156,       0.04372,       0.56995,       0.03296,       0.26034
(33, 383),     0.38782,       0.04216,       0.5888,       0.13147,       0.37354,       0.03697,       0.26013
(55, 300),     0.46923,       0.1136,       0.40788,       0.10295,       0.37513,       0.08565,       0.25907
(33, 300),     0.57884,       -0.24369,       0.76103,       -0.10167,       0.60142,       -0.04417,       0.25863
(53, 144),     0.46869,       0.18735,       0.43503,       0.04387,       0.24854,       0.16812,       0.2586
(55, 398),     0.40784,       0.22125,       0.08805,       0.23773,       0.37724,       0.21805,       0.25836
(27, 283),     0.63607,       -0.10796,       0.6371,       -0.13683,       0.67356,       -0.15387,       0.25801
(243, 265),     0.31829,       0.29666,       0.16503,       0.24569,       0.5422,       -0.02018,       0.25795
(33, 70),     0.611,       0.09925,       0.22657,       0.10441,       0.30809,       0.19437,       0.25728
(265, 362),     0.52263,       0.19095,       0.21015,       0.22031,       0.23661,       0.16296,       0.25727
(29, 52),     0.03827,       0.15207,       0.13174,       0.27792,       0.50366,       0.4398,       0.25724
(260, 384),     0.7027,       -0.15987,       0.62811,       -0.27814,       0.49788,       0.14879,       0.25658
(163, 258),     0.63707,       -0.23738,       0.4245,       -0.08258,       0.65334,       0.1437,       0.25644
(52, 359),     0.55238,       0.25143,       0.42557,       0.12048,       0.14055,       0.04749,       0.25632
(63, 334),     0.48173,       0.16602,       0.46595,       0.03713,       0.09281,       0.29396,       0.25627
(112, 193),     0.40744,       0.06213,       0.33008,       -0.00466,       0.6433,       0.09842,       0.25612
(293, 383),     0.48094,       0.1772,       0.17462,       0.43366,       0.31403,       -0.04395,       0.25608
(52, 247),     0.03212,       -0.05608,       0.12667,       0.40848,       0.48319,       0.54056,       0.25582
(124, 334),     0.34427,       0.00559,       0.4057,       0.23333,       0.40687,       0.13694,       0.25545
(63, 255),     0.54474,       0.29064,       0.511,       0.01439,       0.11612,       0.05142,       0.25472
(46, 158),     0.07414,       0.15176,       0.39481,       0.33415,       0.24334,       0.32938,       0.2546
(193, 254),     0.356,       0.20312,       0.06489,       0.39572,       0.36524,       0.14242,       0.25456
(22, 63),     0.48265,       0.19772,       0.39493,       0.04641,       0.24786,       0.15727,       0.25447
(27, 130),     0.27447,       -0.0396,       0.25924,       0.30795,       0.41098,       0.31181,       0.25414
(124, 247),     0.53201,       0.21145,       0.02263,       0.179,       0.37226,       0.20596,       0.25388
(28, 300),     0.58819,       -0.10093,       0.62612,       -0.01556,       0.57317,       -0.14771,       0.25388
(52, 56),     0.41866,       0.2021,       0.43622,       0.21149,       0.05076,       0.20258,       0.25363
(144, 157),     0.33005,       0.2814,       0.3396,       -0.02007,       0.13564,       0.4544,       0.2535
(27, 334),     0.71875,       -0.19963,       0.70696,       -0.2155,       0.72377,       -0.21904,       0.25255
(7, 260),     0.48427,       -0.10806,       0.59059,       -0.10818,       0.63839,       0.0169,       0.25232
(65, 384),     0.61694,       0.04206,       0.27123,       0.16127,       0.14082,       0.28106,       0.25223
(265, 359),     0.62406,       0.0828,       0.33997,       0.23804,       0.28835,       -0.06206,       0.25186
(23, 63),     0.49513,       0.17814,       0.41062,       0.01533,       0.25693,       0.15461,       0.25179
(124, 153),     0.14029,       0.33725,       0.09425,       0.13782,       0.55735,       0.24324,       0.2517
(35, 105),     -0.05494,       0.239,       0.157,       0.50585,       0.19025,       0.47156,       0.25145
(105, 263),     0.57877,       0.26869,       0.44081,       0.06322,       0.11179,       0.04124,       0.25075
(353, 386),     0.52863,       0.13197,       0.40802,       0.01583,       0.40216,       0.01746,       0.25068
(30, 295),     0.49464,       -0.09105,       0.31062,       0.05305,       0.57307,       0.16173,       0.25034
(133, 265),     0.30083,       0.26877,       0.17409,       0.21737,       0.55465,       -0.01425,       0.25024
(52, 254),     0.57226,       0.2776,       0.39493,       0.04466,       -0.00912,       0.22098,       0.25022
(52, 256),     0.65074,       0.17276,       0.32362,       0.10824,       0.07442,       0.17148,       0.25021
(158, 334),     0.82134,       -0.33662,       0.76233,       -0.32027,       0.77382,       -0.19953,       0.25018
(23, 53),     0.4738,       0.21178,       0.46008,       -0.00328,       0.17467,       0.18207,       0.24985
(161, 265),     0.29126,       0.26943,       0.34986,       0.27849,       0.36167,       -0.05164,       0.24984
(24, 295),     0.77274,       -0.25792,       0.58718,       -0.25305,       0.70846,       -0.05838,       0.24984
(163, 334),     0.79705,       -0.31352,       0.73108,       -0.31243,       0.73909,       -0.14517,       0.24935
(56, 383),     0.48155,       0.13754,       0.29831,       0.23579,       0.38704,       -0.0446,       0.24927
(28, 467),     0.52026,       0.07393,       0.57084,       0.02565,       0.42749,       -0.12426,       0.24898
(260, 263),     0.61653,       0.2243,       0.34927,       0.23862,       0.14542,       -0.08032,       0.24897
(359, 385),     0.13179,       0.5129,       -0.25424,       0.44489,       0.40725,       0.25046,       0.24884
(65, 373),     0.55945,       0.26122,       0.32643,       0.02755,       0.04956,       0.26829,       0.24875
(124, 353),     0.18725,       0.3006,       0.64897,       0.00658,       0.15401,       0.19477,       0.2487
(124, 265),     0.24936,       0.35139,       0.59543,       0.09916,       0.12091,       0.07499,       0.24854
(260, 414),     0.60504,       -0.21609,       0.56844,       -0.14113,       0.3269,       0.34708,       0.24837
(7, 158),     0.37322,       0.08838,       0.39553,       0.19545,       0.34959,       0.08723,       0.24823
(163, 190),     0.19877,       0.35624,       0.25392,       0.07579,       0.44301,       0.16131,       0.24817
(163, 386),     0.47081,       -0.01557,       0.33779,       0.15687,       0.49349,       0.04477,       0.24803
(145, 246),     0.27077,       0.1526,       0.20606,       0.20693,       0.34305,       0.30711,       0.24775
(70, 353),     0.36164,       0.26613,       0.62077,       0.01972,       0.08234,       0.13526,       0.24764
(26, 63),     0.44322,       0.18072,       0.39152,       0.06637,       0.26192,       0.1409,       0.24744
(52, 467),     0.54961,       0.20521,       0.48118,       0.04878,       0.12033,       0.07747,       0.2471
(63, 144),     0.4897,       0.1328,       0.36845,       0.03846,       0.3071,       0.14596,       0.24708
(265, 463),     0.51688,       0.15152,       0.20356,       0.197,       0.21728,       0.19455,       0.2468
(155, 265),     0.29699,       0.2366,       0.18512,       0.21576,       0.5532,       -0.00734,       0.24672
(28, 255),     0.47682,       0.17475,       0.45108,       0.11577,       0.31417,       -0.05327,       0.24655
(105, 374),     0.52023,       0.29742,       0.42472,       0.0377,       -0.00798,       0.20717,       0.24654
(161, 293),     0.68456,       -0.27187,       0.73658,       -0.24701,       0.71458,       -0.14014,       0.24612
(286, 385),     0.24318,       0.27625,       0.35766,       0.21069,       0.23007,       0.1588,       0.24611
(63, 256),     0.59049,       0.17837,       0.42122,       0.09148,       0.09012,       0.10463,       0.24605
(33, 260),     0.43957,       -0.03397,       0.53024,       -0.12895,       0.57446,       0.09477,       0.24602
(24, 46),     0.4279,       0.13892,       0.43649,       0.09402,       0.18361,       0.19479,       0.24596
(285, 353),     0.38782,       0.34103,       -0.036,       0.48452,       0.20494,       0.0934,       0.24595
(22, 53),     0.47094,       0.22137,       0.42521,       0.02447,       0.1551,       0.17819,       0.24588
(63, 359),     0.51858,       0.28196,       0.53886,       -0.00723,       0.11087,       0.03202,       0.24584
(161, 353),     0.31896,       0.00829,       0.58269,       0.09389,       0.48964,       -0.02081,       0.24544
(30, 160),     0.03177,       0.13465,       0.51457,       0.27003,       0.20432,       0.31648,       0.2453
(105, 414),     0.64336,       0.09099,       0.38226,       0.102,       0.13172,       0.12067,       0.24517
(70, 110),     0.54756,       0.11335,       0.26418,       0.05494,       0.30923,       0.1809,       0.24503
(124, 145),     0.14032,       0.22292,       0.05229,       0.2159,       0.54166,       0.29406,       0.24453
(161, 276),     0.51078,       -0.20257,       0.66877,       -0.12786,       0.68112,       -0.06336,       0.24448
(28, 339),     0.48268,       0.19525,       0.43841,       0.08313,       0.205,       0.06211,       0.24443
(105, 384),     0.53296,       0.11808,       0.42005,       0.1329,       0.07028,       0.19198,       0.24437
(25, 353),     0.34165,       -0.09356,       0.69484,       0.05318,       0.48761,       -0.01768,       0.24434
(193, 256),     0.30766,       0.36066,       -0.13569,       0.39574,       0.46665,       0.0707,       0.24429
(105, 249),     0.52589,       0.30446,       0.46054,       0.03615,       0.04616,       0.0918,       0.24417
(285, 390),     0.22989,       0.45925,       0.0277,       0.32653,       0.15935,       0.25957,       0.24371
(160, 283),     0.60695,       -0.22042,       0.62299,       -0.21156,       0.74851,       -0.08536,       0.24352
(282, 296),     0.06798,       0.49064,       -0.09131,       0.28271,       0.46873,       0.24232,       0.24351
(7, 157),     0.39561,       0.13035,       0.28905,       0.15492,       0.43858,       0.05239,       0.24348
(259, 296),     0.10178,       0.30643,       -0.05036,       0.33015,       0.47072,       0.29764,       0.24273
(55, 161),     0.4451,       -0.1558,       -0.01577,       0.28592,       0.50768,       0.38885,       0.24266
(254, 258),     0.50899,       -0.03592,       0.67076,       -0.19799,       0.28658,       0.22341,       0.24264
(263, 265),     0.60829,       0.08164,       0.38842,       0.24784,       0.23804,       -0.1115,       0.24212
(28, 359),     0.46529,       0.14731,       0.48013,       0.14126,       0.35223,       -0.13371,       0.24208
(52, 252),     0.63164,       0.20402,       0.32123,       0.0556,       0.02126,       0.21803,       0.24196
(255, 398),     0.29036,       0.31406,       0.04638,       0.11747,       0.25655,       0.42613,       0.24182
(276, 285),     0.39643,       0.29983,       0.1479,       0.27673,       0.18178,       0.14806,       0.24179
(29, 295),     0.53991,       -0.10796,       0.32192,       0.00074,       0.5742,       0.12067,       0.24158
(28, 56),     0.38366,       0.35445,       0.5154,       0.10569,       0.07906,       0.01085,       0.24152
(158, 282),     0.71836,       -0.28786,       0.60666,       -0.25272,       0.74713,       -0.08351,       0.24134
(22, 46),     0.33865,       0.20934,       0.30104,       0.18762,       0.17517,       0.23248,       0.24072
(254, 417),     0.44257,       0.395,       0.04019,       0.24008,       0.13049,       0.19598,       0.24072
(53, 173),     0.19202,       0.19081,       0.40251,       0.24573,       0.15693,       0.25437,       0.24039
(46, 283),     0.41424,       0.13774,       0.47506,       0.00307,       0.17865,       0.23353,       0.24038
(296, 383),     0.40164,       0.2902,       -0.17012,       0.6586,       0.19194,       0.0695,       0.24029
(159, 353),     0.38927,       -0.01161,       0.5073,       0.13787,       0.48762,       -0.07029,       0.24003
(70, 246),     0.56776,       0.111,       0.075,       0.17712,       0.25299,       0.2557,       0.23993
(53, 282),     0.57539,       0.08814,       0.40072,       -0.01371,       0.16478,       0.22341,       0.23979
(63, 341),     0.60004,       0.13657,       0.42024,       0.08876,       0.1259,       0.06655,       0.23968
(110, 124),     0.34679,       0.08316,       0.26045,       0.22478,       0.31561,       0.20666,       0.23958
(66, 336),     0.71604,       -0.03161,       0.36965,       -0.06607,       0.21904,       0.22929,       0.23939
(353, 414),     0.55488,       -0.1442,       0.35697,       -0.01237,       0.24413,       0.43672,       0.23936
(246, 257),     0.53468,       -0.12119,       0.36909,       -0.09603,       0.55768,       0.19081,       0.23917
(63, 252),     0.5707,       0.21042,       0.38638,       0.07713,       0.04958,       0.13976,       0.23899
(254, 390),     0.44463,       -0.18046,       0.61494,       0.07911,       0.45269,       0.02282,       0.23896
(7, 293),     0.74998,       -0.35421,       0.75845,       -0.28215,       0.70702,       -0.14601,       0.23885
(63, 339),     0.50756,       0.28903,       0.47741,       0.02435,       0.04267,       0.09181,       0.23881
(286, 390),     0.25112,       0.36619,       0.37055,       -0.09227,       0.01172,       0.52503,       0.23872
(173, 296),     0.84867,       -0.31149,       0.71318,       -0.37304,       0.74142,       -0.18821,       0.23842
(25, 257),     0.58601,       -0.17213,       0.44638,       -0.11035,       0.5663,       0.11038,       0.23777
(160, 353),     0.34235,       -0.01399,       0.52992,       0.1246,       0.48568,       -0.04285,       0.23762
(387, 417),     0.18738,       0.45703,       0.40184,       0.1502,       0.02383,       0.20536,       0.23761
(55, 382),     0.41654,       0.25318,       0.02087,       0.16655,       0.43135,       0.13682,       0.23755
(144, 257),     0.66936,       -0.27021,       0.55423,       -0.10263,       0.69059,       -0.1164,       0.23749
(70, 157),     0.10412,       0.19557,       0.07446,       0.25824,       0.46027,       0.33206,       0.23745
(285, 374),     0.52898,       0.14513,       0.3939,       -0.29201,       0.38281,       0.26467,       0.23725
(193, 339),     0.2821,       0.34189,       -0.11099,       0.45889,       0.3204,       0.13107,       0.23723
(383, 385),     0.54269,       0.20638,       0.26717,       0.14601,       0.27272,       -0.01351,       0.23691
(55, 362),     0.35401,       0.28536,       0.0058,       0.21544,       0.41324,       0.14731,       0.23686
(336, 383),     0.41,       0.32197,       -0.10839,       0.52783,       0.24709,       0.02174,       0.23671
(26, 153),     0.28554,       0.29199,       0.58138,       0.09614,       0.13905,       0.02578,       0.23665
(252, 414),     0.32397,       0.33576,       0.56351,       -0.10334,       0.13031,       0.16719,       0.23623
(30, 163),     0.40717,       0.15076,       0.53909,       -0.01602,       0.12235,       0.21375,       0.23618
(25, 283),     0.65869,       -0.23878,       0.63994,       -0.21049,       0.68268,       -0.11588,       0.23603
(52, 253),     0.59274,       0.24713,       0.33509,       0.02833,       -0.0248,       0.23769,       0.23603
(154, 265),     0.283,       0.19558,       0.18825,       0.22491,       0.52706,       -0.00929,       0.23492
(105, 466),     0.59201,       0.21879,       0.43516,       0.02386,       0.0754,       0.06106,       0.23438
(246, 265),     0.27178,       0.23961,       0.42745,       0.16582,       0.3601,       -0.05885,       0.23432
(23, 28),     0.25329,       0.40395,       0.54413,       -0.22576,       -0.01538,       0.44553,       0.23429
(55, 283),     0.62752,       -0.12234,       0.58227,       -0.17086,       0.59611,       -0.10849,       0.23404
(246, 383),     0.37611,       0.01561,       0.52617,       0.12949,       0.36885,       -0.01243,       0.23397
(55, 246),     0.42437,       -0.1782,       0.00717,       0.25746,       0.50869,       0.3841,       0.23393
(65, 249),     0.50497,       0.20906,       0.33406,       0.13322,       0.12509,       0.09715,       0.23393
(124, 144),     0.16825,       0.09741,       0.04722,       0.2725,       0.4908,       0.32626,       0.23374
(25, 276),     0.58964,       -0.2881,       0.72133,       -0.16334,       0.65433,       -0.11179,       0.23368
(63, 362),     0.60208,       0.11706,       0.40309,       0.09923,       0.1377,       0.04274,       0.23365
(105, 373),     0.48458,       0.31951,       0.42847,       0.0085,       -0.02858,       0.18892,       0.23357
(145, 296),     0.82793,       -0.33867,       0.69121,       -0.38087,       0.739,       -0.13802,       0.23343
(46, 157),     -0.03722,       0.20919,       0.38445,       0.32809,       0.20552,       0.31014,       0.23336
(130, 265),     0.22408,       0.28979,       0.56627,       0.0638,       0.27116,       -0.01533,       0.2333
(52, 341),     0.6521,       0.10853,       0.31159,       0.11257,       0.10623,       0.10683,       0.23298
(163, 283),     0.6992,       -0.31331,       0.67,       -0.25938,       0.74172,       -0.14139,       0.23281
(153, 161),     0.30349,       0.11102,       0.24169,       0.11596,       0.23023,       0.39413,       0.23275
(55, 296),     0.81134,       -0.24365,       0.71292,       -0.34582,       0.68414,       -0.22332,       0.2326
(56, 63),     0.30849,       0.18833,       0.40204,       0.19191,       0.18914,       0.11454,       0.23241
(105, 260),     0.56593,       0.21315,       0.50057,       -0.02785,       0.02092,       0.12172,       0.23241
(35, 334),     0.30242,       -0.08214,       0.3384,       0.31897,       0.40608,       0.10995,       0.23228
(46, 153),     0.25385,       0.18731,       0.20843,       0.23357,       0.2598,       0.25023,       0.2322
(27, 467),     0.48128,       0.09199,       0.56783,       0.00113,       0.35893,       -0.10846,       0.23212
(46, 296),     0.39133,       -0.03342,       0.27805,       0.14056,       0.36299,       0.25224,       0.23196
(26, 53),     0.42967,       0.1892,       0.42132,       0.0421,       0.1467,       0.16045,       0.23157
(28, 336),     0.46816,       -0.17278,       0.20962,       -0.0032,       0.60555,       0.28203,       0.23156
(295, 296),     0.54718,       0.38128,       0.12845,       0.07266,       0.43612,       -0.1768,       0.23148
(63, 382),     0.59218,       0.12675,       0.40633,       0.10119,       0.10003,       0.06082,       0.23122
(63, 190),     0.27812,       0.20897,       0.35931,       0.19119,       0.22237,       0.12731,       0.23121
(46, 144),     0.3759,       0.09552,       0.28587,       0.16783,       0.26173,       0.20003,       0.23115
(27, 282),     0.63141,       -0.1221,       0.51494,       -0.16727,       0.64366,       -0.11732,       0.23055
(105, 390),     0.48683,       0.31544,       0.44079,       0.00993,       -0.01292,       0.14087,       0.23016
(163, 260),     0.50247,       -0.22788,       0.61695,       -0.10539,       0.67232,       -0.07804,       0.23007
(158, 190),     0.44053,       0.04088,       0.28187,       0.03174,       0.33854,       0.24601,       0.22993
(70, 276),     0.33429,       0.23258,       0.52442,       -0.01187,       0.0501,       0.24815,       0.22961
(246, 259),     0.49077,       -0.10952,       0.47145,       -0.15258,       0.58035,       0.09324,       0.22895
