Comparing the following files: 
kelly_front_s4_v2/,  kelly_low_s4_v2/,  kelly_right_threequarter_s4_v2/,  kelly_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s4_v2_vs_kelly_low_s4_v2,  kelly_front_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_front_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_right_threequarter_s4_v2_vs_kelly_left_threequarter_s4_v2,  average
(52, 157),     0.80618,       0.84947,       -0.16613,       0.8277,       -0.02669,       -0.05325,       0.37288
(157, 190),     0.84773,       0.92157,       -0.14851,       0.85578,       -0.23219,       -0.00941,       0.37249
(155, 336),     0.67689,       0.42374,       0.18157,       0.27999,       0.20071,       0.47207,       0.37249
(105, 133),     0.36203,       0.82195,       0.37302,       0.32359,       0.03888,       0.315,       0.37241
(29, 56),     0.33719,       0.47746,       0.53437,       0.40747,       0.13355,       0.34432,       0.37239
(255, 260),     0.14851,       0.60526,       0.47732,       0.67669,       0.01571,       0.31036,       0.37231
(253, 381),     0.53371,       0.67151,       -0.00315,       0.49763,       0.27747,       0.25145,       0.37144
(112, 285),     0.72563,       0.44562,       0.06824,       0.36374,       0.16596,       0.45793,       0.37119
(65, 157),     0.82292,       0.81806,       -0.17818,       0.85238,       -0.092,       0.00319,       0.37106
(255, 283),     0.33578,       0.6812,       0.4544,       0.53026,       -0.03555,       0.26019,       0.37105
(52, 112),     0.46623,       0.8411,       0.3217,       0.3878,       -0.05715,       0.26427,       0.37066
(334, 373),     0.21511,       0.70255,       0.62411,       0.48263,       -0.08948,       0.28569,       0.3701
(381, 467),     0.01279,       0.42884,       0.25114,       0.55119,       0.45696,       0.51821,       0.36985
(55, 381),     0.58,       0.59775,       0.24206,       0.64137,       0.09231,       0.06514,       0.36977
(28, 380),     0.41499,       0.46851,       0.15962,       0.63989,       0.35387,       0.1783,       0.3692
(56, 341),     0.45108,       0.55872,       0.1634,       0.61642,       0.30476,       0.11949,       0.36898
(276, 339),     0.3316,       0.73479,       0.48077,       0.41778,       0.04255,       0.2036,       0.36852
(22, 66),     0.41347,       0.87178,       0.34666,       0.50454,       -0.22477,       0.29839,       0.36834
(66, 154),     0.46241,       0.87341,       0.28128,       0.53637,       -0.16274,       0.21925,       0.36833
(112, 258),     0.65922,       0.8063,       0.11167,       0.63926,       -0.14326,       0.13647,       0.36828
(66, 110),     0.32274,       0.75286,       0.35538,       0.45944,       -0.06779,       0.38597,       0.3681
(26, 385),     0.7804,       0.89109,       -0.08159,       0.76824,       -0.14329,       -0.00661,       0.36804
(55, 384),     0.70931,       0.66452,       -0.02386,       0.52314,       0.36887,       -0.0338,       0.36803
(110, 124),     0.23026,       0.55737,       0.48533,       0.24785,       0.09359,       0.59369,       0.36802
(27, 374),     0.29767,       0.42067,       0.22641,       0.68739,       0.33269,       0.24274,       0.36793
(263, 334),     0.61603,       0.71151,       0.2152,       0.69299,       -0.03084,       0.00222,       0.36785
(56, 63),     0.14534,       0.6261,       0.4071,       0.50282,       0.14822,       0.37722,       0.3678
(107, 341),     0.52011,       0.70221,       0.37515,       0.46343,       0.06251,       0.08333,       0.36779
(133, 336),     0.64255,       0.34182,       0.169,       0.2924,       0.26513,       0.49392,       0.36747
(256, 300),     0.4657,       0.74736,       0.28614,       0.19651,       -0.04421,       0.55284,       0.36739
(254, 359),     0.02503,       0.47915,       0.49593,       0.65627,       0.23854,       0.30896,       0.36731
(276, 362),     0.53018,       0.71342,       0.24388,       0.20469,       0.00564,       0.50582,       0.36727
(282, 374),     0.24762,       0.79801,       0.55297,       0.46279,       -0.16976,       0.31127,       0.36715
(263, 300),     0.60901,       0.4912,       0.3385,       0.25712,       0.24678,       0.25934,       0.36699
(282, 339),     0.16453,       0.79232,       0.59519,       0.4526,       -0.17416,       0.3677,       0.36636
(252, 295),     0.20785,       0.79263,       0.57907,       0.4864,       -0.19825,       0.32975,       0.36624
(26, 334),     0.45386,       0.56816,       0.30516,       0.3281,       0.0157,       0.52621,       0.3662
(157, 252),     0.44817,       0.76041,       0.18872,       0.66291,       0.01229,       0.12231,       0.3658
(193, 243),     0.60204,       0.78366,       0.16312,       0.55169,       -0.07392,       0.16725,       0.36564
(7, 53),     0.54106,       0.65926,       0.39847,       0.2337,       -0.05409,       0.41388,       0.36538
(161, 463),     0.35778,       0.59841,       0.33073,       0.67188,       0.07435,       0.15644,       0.36493
(112, 247),     0.14687,       0.67482,       0.52411,       0.35627,       0.01076,       0.47569,       0.36475
(249, 293),     0.4392,       0.65063,       0.44216,       0.45342,       0.07689,       0.12583,       0.36469
(381, 466),     -0.12455,       0.36317,       0.26086,       0.58902,       0.53469,       0.56469,       0.36465
(249, 276),     0.46006,       0.4908,       0.46205,       0.34797,       0.14962,       0.27737,       0.36465
(254, 381),     0.51559,       0.73252,       -0.12389,       0.5755,       0.3058,       0.18123,       0.36446
(30, 341),     0.32094,       0.60118,       0.32773,       0.69723,       0.12754,       0.10925,       0.36398
(65, 246),     0.75806,       0.51882,       0.01309,       0.54351,       0.09631,       0.25334,       0.36385
(161, 246),     -0.11373,       0.17495,       0.40892,       0.60715,       0.63904,       0.46595,       0.36371
(52, 243),     0.4591,       0.82629,       0.30635,       0.3478,       0.00461,       0.23734,       0.36358
(107, 190),     0.48821,       0.71697,       0.26086,       0.57112,       0.06131,       0.08066,       0.36319
(293, 390),     0.24978,       0.70311,       0.57154,       0.37149,       0.05199,       0.23044,       0.36306
(23, 52),     0.39898,       0.85668,       0.42459,       0.38582,       -0.27762,       0.3891,       0.36292
(24, 25),     0.4704,       0.40626,       0.28081,       0.35215,       0.57333,       0.09445,       0.3629
(263, 467),     0.64297,       0.55781,       0.15955,       0.68829,       0.10261,       0.02499,       0.3627
(154, 296),     0.58537,       0.50084,       0.16565,       0.26717,       0.13015,       0.52573,       0.36248
(29, 246),     0.749,       0.56556,       -0.00041,       0.49722,       0.03616,       0.32476,       0.36205
(107, 463),     0.57231,       0.64233,       0.3674,       0.39666,       0.16735,       0.02542,       0.36191
(193, 336),     0.61149,       0.53607,       0.49583,       0.34122,       0.2592,       -0.07393,       0.36165
(336, 388),     0.79422,       0.8634,       -0.02806,       0.87345,       -0.16375,       -0.17125,       0.36134
(30, 173),     0.18232,       0.54168,       0.4651,       0.48271,       0.05002,       0.43967,       0.36025
(55, 256),     0.49763,       0.69907,       0.303,       0.57898,       -0.03481,       0.11716,       0.36017
(263, 276),     0.72024,       0.47718,       0.05996,       0.56104,       0.22749,       0.11328,       0.35987
(252, 285),     0.08068,       0.62321,       0.65494,       0.53396,       -0.0673,       0.33326,       0.35979
(26, 257),     0.62904,       0.82933,       0.14834,       0.571,       -0.15622,       0.13638,       0.35964
(133, 296),     0.5296,       0.39008,       0.14055,       0.3397,       0.20136,       0.55576,       0.35951
(384, 386),     0.17068,       0.43477,       0.03172,       0.87332,       0.27917,       0.36741,       0.35951
(28, 252),     0.39594,       0.55917,       0.20271,       0.59697,       0.1717,       0.22915,       0.35927
(155, 295),     0.59275,       0.60456,       0.04027,       0.40163,       0.1014,       0.41424,       0.35914
(22, 282),     0.44026,       0.65399,       0.25101,       0.25152,       0.11681,       0.43928,       0.35881
(66, 144),     0.27675,       0.85952,       0.46158,       0.36981,       -0.25932,       0.44098,       0.35822
(107, 362),     0.55784,       0.62532,       0.33653,       0.40355,       0.18065,       0.04531,       0.3582
(159, 390),     0.29883,       0.41245,       0.26924,       0.70045,       0.2293,       0.23795,       0.35804
(257, 388),     0.83159,       0.94759,       -0.1682,       0.8703,       -0.10637,       -0.22865,       0.35771
(334, 417),     0.41046,       0.57212,       0.47367,       0.11335,       0.50723,       0.06782,       0.35744
(46, 155),     0.17219,       0.78487,       0.50281,       0.15263,       0.00764,       0.52316,       0.35722
(52, 155),     0.47003,       0.84751,       0.26893,       0.42881,       -0.12343,       0.24881,       0.35678
(282, 417),     0.4775,       0.49465,       0.40336,       0.30392,       0.51567,       -0.05518,       0.35665
(243, 285),     0.71125,       0.421,       0.03351,       0.39006,       0.16928,       0.41228,       0.35623
(55, 246),     0.68575,       0.30457,       0.0948,       0.42401,       0.35586,       0.27136,       0.35606
(112, 334),     0.45351,       0.56457,       0.26344,       0.36927,       -0.01482,       0.49861,       0.35576
(105, 386),     0.6947,       0.77766,       -0.02961,       0.56631,       0.18362,       -0.05847,       0.3557
(53, 243),     0.31318,       0.81234,       0.41819,       0.18537,       0.03544,       0.36782,       0.35539
(24, 387),     0.43868,       0.77832,       0.0847,       0.58232,       0.1504,       0.09728,       0.35528
(63, 243),     0.1773,       0.81631,       0.49322,       0.08725,       0.09961,       0.45608,       0.35496
(28, 53),     0.3,       0.67309,       0.11416,       0.6112,       0.15886,       0.27038,       0.35461
(249, 254),     0.3097,       0.56041,       0.13083,       0.71408,       0.21153,       0.19661,       0.35386
(249, 386),     -0.24346,       0.17151,       0.30263,       0.78454,       0.47517,       0.63222,       0.35377
(26, 70),     0.16998,       0.68204,       0.54606,       0.19769,       0.00829,       0.5179,       0.35366
(252, 336),     0.06181,       0.61074,       0.71484,       0.54879,       -0.15015,       0.33586,       0.35365
(105, 385),     0.65049,       0.79177,       -0.01738,       0.54206,       0.21813,       -0.06394,       0.35352
(161, 252),     0.39709,       0.71614,       0.3018,       0.54641,       0.02688,       0.13225,       0.35343
(243, 282),     0.45149,       0.63431,       0.16188,       0.44453,       0.01939,       0.40879,       0.3534
(26, 55),     0.48171,       0.85499,       0.24994,       0.56579,       -0.21082,       0.17868,       0.35338
(254, 374),     0.68145,       0.85045,       0.03344,       0.7675,       -0.06743,       -0.14536,       0.35334
(334, 390),     0.22697,       0.65919,       0.61227,       0.5135,       -0.0974,       0.20487,       0.35323
(296, 374),     0.15574,       0.62099,       0.69501,       0.52244,       -0.13779,       0.26143,       0.35297
(26, 173),     0.2733,       0.89628,       0.25998,       0.47609,       0.00242,       0.20953,       0.35293
(160, 339),     0.30464,       0.54022,       0.30296,       0.65666,       0.11333,       0.19542,       0.35221
(254, 300),     0.29287,       0.73678,       0.46597,       0.21108,       0.19387,       0.21204,       0.3521
(260, 293),     0.31541,       0.43446,       0.00645,       0.66402,       0.37606,       0.31545,       0.35197
(53, 133),     0.356,       0.7974,       0.376,       0.25434,       -0.01435,       0.34224,       0.35194
(105, 173),     0.4441,       0.7453,       0.21649,       0.44887,       0.05632,       0.1998,       0.35181
(255, 276),     0.40562,       0.60347,       0.41281,       0.44659,       0.10681,       0.13529,       0.35177
(65, 385),     0.7384,       0.69984,       -0.08169,       0.5266,       0.30691,       -0.08122,       0.35147
(70, 154),     0.14372,       0.68829,       0.54689,       0.19162,       0.00244,       0.53406,       0.35117
(7, 28),     -0.07517,       0.70347,       0.59922,       0.29394,       0.05603,       0.52878,       0.35105
(154, 247),     0.08804,       0.72019,       0.53556,       0.30408,       0.00571,       0.44848,       0.35034
(66, 145),     0.31998,       0.87963,       0.40692,       0.41573,       -0.29259,       0.37192,       0.35026
(23, 296),     0.4529,       0.51934,       0.30279,       0.16878,       0.14827,       0.50861,       0.35012
(30, 256),     0.32171,       0.58938,       0.32173,       0.68458,       0.06795,       0.11499,       0.35006
(249, 334),     0.35812,       0.64359,       0.49366,       0.57874,       -0.08279,       0.10823,       0.34993
(259, 265),     0.60643,       0.75541,       0.21531,       0.41673,       0.06449,       0.03971,       0.34968
(110, 154),     0.61044,       0.63423,       0.05075,       0.48625,       0.15179,       0.16139,       0.34914
(154, 246),     0.1008,       0.77107,       0.53565,       0.14907,       0.11534,       0.42191,       0.34897
(28, 193),     0.34847,       0.22471,       0.35548,       0.66997,       0.45669,       0.03345,       0.34813
(252, 341),     0.39024,       0.4965,       0.07045,       0.4761,       0.49714,       0.15828,       0.34812
(193, 282),     0.16915,       0.67423,       0.36718,       0.18813,       0.29768,       0.39091,       0.34788
(296, 339),     0.12403,       0.61676,       0.69235,       0.54237,       -0.1471,       0.25806,       0.34774
(26, 52),     0.43791,       0.8548,       0.32418,       0.38135,       -0.19471,       0.28035,       0.34731
(259, 293),     0.09246,       0.36335,       0.26649,       0.69488,       0.22113,       0.44305,       0.34689
(24, 385),     0.63347,       0.79248,       -0.04112,       0.54996,       0.09008,       0.05627,       0.34686
(293, 359),     0.49626,       0.50586,       0.32299,       0.61524,       0.09089,       0.04907,       0.34672
(157, 382),     0.43146,       0.60003,       0.22481,       0.61039,       0.20371,       0.00832,       0.34645
(52, 144),     0.3312,       0.85246,       0.4714,       0.32424,       -0.34069,       0.43965,       0.34638
(133, 295),     0.52433,       0.53591,       0.02865,       0.41761,       0.13532,       0.43519,       0.34617
(112, 257),     0.63227,       0.82222,       0.11633,       0.63348,       -0.20537,       0.07806,       0.34617
(66, 190),     0.45562,       0.79586,       0.21173,       0.43671,       0.0949,       0.08187,       0.34611
(22, 334),     0.3744,       0.56567,       0.35336,       0.24415,       0.03578,       0.50323,       0.3461
(107, 154),     0.43761,       0.83866,       0.27449,       0.51957,       -0.18859,       0.19201,       0.34562
(27, 52),     0.53202,       0.58056,       -0.14637,       0.74193,       0.19278,       0.17204,       0.34549
(46, 112),     0.15332,       0.76819,       0.49705,       0.11946,       0.01263,       0.52186,       0.34542
(381, 414),     0.07769,       0.78262,       0.31337,       0.16761,       0.55879,       0.17152,       0.34527
(55, 387),     0.80422,       0.5962,       -0.04525,       0.58991,       0.22576,       -0.10005,       0.34513
(253, 359),     0.04683,       0.34036,       0.51775,       0.56033,       0.23527,       0.36938,       0.34499
(27, 253),     0.27796,       0.47971,       0.24839,       0.59808,       0.17823,       0.28591,       0.34471
(63, 190),     0.11787,       0.75775,       0.45763,       0.15076,       0.12468,       0.4595,       0.3447
(29, 374),     0.24355,       0.46146,       0.25332,       0.64527,       0.24689,       0.21631,       0.34447
(66, 153),     0.38984,       0.88332,       0.32076,       0.47733,       -0.27434,       0.26908,       0.34433
(52, 133),     0.46366,       0.81051,       0.22738,       0.39894,       -0.06181,       0.22575,       0.34407
(293, 467),     0.50227,       0.49124,       0.12972,       0.60559,       0.21267,       0.12004,       0.34359
(25, 53),     0.48466,       0.66035,       0.2988,       0.30658,       -0.04799,       0.35767,       0.34335
(157, 381),     0.42063,       0.6335,       0.19798,       0.62554,       0.15322,       0.02712,       0.343
(339, 467),     0.18844,       0.69847,       0.41332,       0.64977,       -0.1354,       0.24153,       0.34269
(283, 390),     0.23316,       0.70303,       0.55154,       0.46992,       -0.12166,       0.21986,       0.34264
(52, 145),     0.36148,       0.87271,       0.4123,       0.36586,       -0.33953,       0.38133,       0.34236
(154, 295),     0.58198,       0.6365,       0.06261,       0.319,       0.05509,       0.39874,       0.34232
(27, 30),     0.35294,       0.29506,       0.08786,       0.47163,       0.49773,       0.34794,       0.34219
(27, 66),     0.40897,       0.35318,       -0.11534,       0.76625,       0.39901,       0.24035,       0.34207
(65, 386),     0.7685,       0.67242,       -0.08896,       0.53034,       0.2725,       -0.10276,       0.34201
(66, 173),     0.50615,       0.71364,       0.06369,       0.59226,       0.07038,       0.1037,       0.34164
(257, 334),     0.31014,       0.32032,       -0.21545,       0.85449,       0.41146,       0.36702,       0.34133
(29, 130),     0.46899,       0.48566,       0.25281,       0.33477,       0.25741,       0.24754,       0.3412
(22, 388),     0.44016,       0.7077,       0.12308,       0.5703,       0.13176,       0.07283,       0.34097
(336, 417),     0.66114,       0.37066,       0.54057,       0.50298,       0.14096,       -0.17052,       0.34097
(56, 145),     0.0782,       0.8731,       0.31181,       0.2665,       0.18861,       0.32662,       0.34081
(112, 386),     0.71482,       0.87211,       -0.06782,       0.81199,       -0.2239,       -0.06242,       0.3408
(25, 190),     0.38367,       0.40706,       0.22523,       0.3579,       0.41176,       0.25792,       0.34059
(161, 382),     0.35894,       0.54708,       0.32594,       0.64979,       0.08801,       0.07323,       0.3405
(63, 385),     0.46578,       0.74667,       0.13745,       0.51111,       0.11614,       0.06148,       0.33977
(22, 52),     0.4309,       0.86401,       0.32659,       0.39964,       -0.28582,       0.30323,       0.33976
(253, 286),     -0.04435,       0.84453,       0.35961,       0.08545,       0.47324,       0.31972,       0.3397
(158, 339),     0.4515,       0.43606,       0.25038,       0.68694,       0.04368,       0.16855,       0.33952
(46, 63),     0.09824,       0.35115,       0.21829,       0.56645,       0.32332,       0.47951,       0.33949
(66, 387),     0.81833,       0.70918,       -0.0921,       0.59269,       0.1635,       -0.15525,       0.33939
(160, 285),     0.34155,       0.44499,       0.12133,       0.55039,       0.31285,       0.26366,       0.33913
(295, 417),     0.61542,       0.39479,       0.45383,       0.44507,       0.30274,       -0.17725,       0.3391
(153, 296),     0.51115,       0.54778,       0.24073,       0.14239,       0.08014,       0.50968,       0.33865
(63, 386),     0.5162,       0.71785,       0.1138,       0.51882,       0.09264,       0.07101,       0.33839
(255, 282),     0.17225,       0.69002,       0.54571,       0.47364,       -0.159,       0.30771,       0.33839
(258, 336),     0.53654,       0.56609,       0.29299,       0.73934,       -0.03488,       -0.07033,       0.33829
(243, 258),     0.60624,       0.78537,       0.07562,       0.66994,       -0.1635,       0.05556,       0.33821
(382, 467),     0.0365,       0.38736,       0.15956,       0.51315,       0.45289,       0.47881,       0.33804
(161, 381),     0.35166,       0.58166,       0.30281,       0.63497,       0.07919,       0.07489,       0.33753
(295, 380),     0.20412,       0.75142,       0.55288,       0.49604,       -0.22227,       0.24282,       0.3375
(285, 380),     0.12387,       0.54721,       0.59345,       0.60991,       -0.05839,       0.20833,       0.3374
(257, 295),     0.4301,       0.52692,       0.30788,       0.72117,       -0.02796,       0.06568,       0.3373
(56, 463),     0.39671,       0.47314,       0.13751,       0.52373,       0.41982,       0.07251,       0.33724
(46, 173),     0.22671,       0.66214,       0.40496,       0.28447,       0.01233,       0.42749,       0.33635
(253, 341),     0.37334,       0.52886,       -0.03828,       0.40952,       0.4964,       0.24532,       0.33586
(282, 373),     0.14687,       0.76084,       0.58937,       0.45256,       -0.2122,       0.27755,       0.33583
(249, 253),     0.13899,       0.29298,       0.217,       0.74644,       0.39427,       0.22408,       0.33563
(29, 247),     0.51437,       0.36359,       0.22272,       0.26698,       0.46537,       0.17968,       0.33545
(105, 247),     0.35456,       0.50156,       0.0474,       0.52845,       0.28178,       0.29861,       0.33539
(22, 257),     0.50905,       0.81862,       0.16319,       0.42608,       -0.05989,       0.15527,       0.33539
(341, 362),     0.5492,       0.8459,       -0.01709,       0.57345,       0.1097,       -0.04994,       0.3352
(24, 296),     0.37774,       0.4705,       0.26476,       0.18091,       0.21743,       0.49879,       0.33502
(26, 65),     0.43684,       0.87606,       0.2695,       0.50195,       -0.2611,       0.1845,       0.33463
(22, 295),     0.52039,       0.65261,       0.17037,       0.21108,       0.04121,       0.41105,       0.33445
(334, 359),     0.35432,       0.48376,       0.49442,       0.64563,       -0.02983,       0.05618,       0.33408
(26, 388),     0.50078,       0.68367,       0.12592,       0.66395,       0.0005,       0.02789,       0.33378
(107, 173),     0.46504,       0.63789,       0.09391,       0.5875,       0.06729,       0.14912,       0.33346
(22, 258),     0.52471,       0.77844,       0.17185,       0.33427,       -0.03186,       0.21927,       0.33278
(295, 466),     0.60471,       0.84178,       0.08958,       0.75815,       -0.22351,       -0.07878,       0.33199
(23, 282),     0.35272,       0.63543,       0.27643,       0.16391,       0.16241,       0.39946,       0.33173
(55, 190),     0.58135,       0.71548,       0.07936,       0.63509,       -0.01622,       -0.00565,       0.33157
(66, 163),     0.27918,       0.80314,       0.3689,       0.34227,       -0.19194,       0.38602,       0.33126
(157, 336),     0.30778,       0.47339,       -0.02276,       0.53224,       0.26601,       0.4279,       0.33076
(112, 387),     0.60106,       0.78567,       0.01545,       0.78207,       -0.17207,       -0.03218,       0.33
(107, 256),     0.40935,       0.73656,       0.34758,       0.49392,       -0.11434,       0.10584,       0.32982
(52, 154),     0.4473,       0.86421,       0.25894,       0.40904,       -0.24781,       0.24635,       0.32967
(259, 334),     0.443,       0.34763,       -0.13779,       0.8517,       0.26109,       0.21211,       0.32962
(157, 362),     0.37603,       0.57344,       0.21177,       0.61243,       0.20972,       -0.0058,       0.3296
(23, 334),     0.30402,       0.55655,       0.38888,       0.1946,       0.07254,       0.45976,       0.32939
(107, 381),     0.46243,       0.67078,       0.29891,       0.5415,       -0.05448,       0.05495,       0.32902
(26, 286),     0.55946,       0.73741,       0.03958,       0.48881,       -0.06918,       0.21577,       0.32864
(158, 398),     0.37963,       0.49591,       0.28038,       0.58948,       0.2179,       0.0075,       0.32847
(28, 157),     0.69122,       0.85114,       -0.14362,       0.61232,       0.09309,       -0.13456,       0.32826
(243, 334),     0.41327,       0.53997,       0.24248,       0.354,       -0.04943,       0.46866,       0.32816
(249, 467),     -0.04826,       0.40924,       0.61862,       0.54602,       0.12276,       0.32029,       0.32811
(260, 334),     0.45316,       0.39822,       0.14804,       0.77355,       0.08867,       0.10635,       0.328
(154, 173),     0.2286,       0.88544,       0.19371,       0.48016,       0.07948,       0.10009,       0.32791
(26, 259),     0.57048,       0.77241,       0.17811,       0.49262,       -0.15719,       0.10939,       0.32764
(105, 190),     0.29536,       0.82033,       0.31579,       0.21075,       0.078,       0.24522,       0.32758
(276, 463),     0.51781,       0.71486,       0.18766,       0.15408,       -0.10356,       0.49318,       0.32734
(286, 388),     0.60841,       0.90346,       -0.18455,       0.70648,       0.14965,       -0.22227,       0.32686
(160, 190),     0.1692,       0.71205,       0.45497,       0.12539,       0.19897,       0.29955,       0.32669
(253, 295),     0.08112,       0.77323,       0.60088,       0.43835,       -0.25628,       0.32167,       0.32649
(254, 373),     0.5462,       0.42195,       0.36007,       0.7922,       -0.00259,       -0.15948,       0.32639
(52, 153),     0.41167,       0.8704,       0.31311,       0.39469,       -0.32408,       0.29145,       0.32621
(23, 163),     0.48653,       0.42317,       0.14629,       0.49867,       0.37328,       0.02671,       0.32577
(258, 296),     0.46749,       0.36367,       -0.03002,       0.82048,       0.23467,       0.09812,       0.32573
(24, 144),     0.19428,       0.77047,       0.1825,       0.50495,       0.1201,       0.18155,       0.32564
(52, 110),     0.37329,       0.77909,       0.34816,       0.35214,       -0.25704,       0.357,       0.32544
(256, 263),     -0.03348,       0.15694,       0.14113,       0.67612,       0.55208,       0.45868,       0.32525
(56, 382),     0.3625,       0.47929,       0.09696,       0.57571,       0.38247,       0.05302,       0.32499
(300, 381),     0.34136,       0.73565,       0.25118,       0.13039,       -0.05699,       0.54754,       0.32485
(257, 286),     0.50848,       0.55784,       -0.00985,       0.52904,       0.04028,       0.32158,       0.32456
(300, 380),     0.25829,       0.73182,       0.32186,       0.09781,       -0.02516,       0.55951,       0.32402
(56, 256),     0.38596,       0.55619,       0.11865,       0.61473,       0.14128,       0.12586,       0.32378
(29, 253),     0.23065,       0.50648,       0.28086,       0.55516,       0.11541,       0.25335,       0.32365
(254, 295),     0.02218,       0.75204,       0.64622,       0.42362,       -0.25346,       0.35016,       0.32346
(161, 362),     0.31106,       0.51721,       0.3155,       0.66074,       0.05249,       0.08163,       0.32311
(246, 336),     0.27757,       0.31181,       0.10664,       0.4304,       0.41351,       0.39842,       0.32306
(30, 463),     0.22104,       0.54343,       0.2864,       0.64092,       0.17803,       0.06571,       0.32259
(26, 285),     0.6818,       0.44217,       0.0904,       0.2113,       0.06787,       0.4417,       0.32254
(56, 105),     0.34961,       0.77323,       0.12142,       0.48104,       0.09015,       0.11928,       0.32246
(254, 382),     0.38866,       0.58403,       -0.12559,       0.45969,       0.38802,       0.2391,       0.32232
(28, 130),     0.2386,       0.39469,       0.20902,       0.35301,       0.48368,       0.25299,       0.322
(300, 359),     0.43691,       0.46769,       0.40328,       0.29551,       0.33297,       -0.00588,       0.32175
(336, 380),     0.07305,       0.55379,       0.67324,       0.57574,       -0.17096,       0.22529,       0.32169
(161, 253),     0.3188,       0.68354,       0.27917,       0.45853,       0.05037,       0.13883,       0.32154
(157, 253),     0.35229,       0.69625,       0.16694,       0.56365,       0.01288,       0.13605,       0.32134
(254, 353),     0.37187,       0.56245,       0.45708,       -0.01831,       0.15283,       0.40193,       0.32131
(24, 107),     0.26492,       0.75087,       0.35751,       0.37991,       -0.18394,       0.35817,       0.32124
(193, 334),     0.14534,       0.74371,       0.42444,       0.06501,       0.05067,       0.49806,       0.32121
(334, 467),     0.39874,       0.43743,       0.3657,       0.66036,       0.00143,       0.06171,       0.32089
(243, 257),     0.58056,       0.79801,       0.09872,       0.64733,       -0.22517,       0.02505,       0.32075
(259, 466),     0.59718,       0.84493,       -0.04685,       0.71625,       -0.09134,       -0.0958,       0.32073
(145, 386),     0.43191,       0.78959,       0.03526,       0.59324,       0.03858,       0.03541,       0.32067
(107, 388),     0.84072,       0.59747,       -0.04072,       0.6686,       0.01847,       -0.16348,       0.32018
(300, 384),     0.56465,       0.71775,       0.19904,       0.1894,       -0.22008,       0.47019,       0.32016
(154, 282),     0.44134,       0.62544,       0.15346,       0.32142,       -0.00972,       0.38619,       0.31969
(23, 388),     0.32089,       0.67618,       0.13458,       0.48928,       0.21161,       0.08267,       0.3192
(286, 334),     0.16245,       0.19107,       0.20074,       0.46583,       0.30183,       0.59059,       0.31875
(112, 286),     0.5363,       0.73349,       -0.00143,       0.62889,       -0.11178,       0.12667,       0.31869
(154, 336),     0.62413,       0.44976,       0.14803,       0.18579,       0.07524,       0.42896,       0.31865
(193, 285),     0.564,       0.51744,       0.38709,       0.36045,       0.22431,       -0.14357,       0.31829
(300, 339),     0.27043,       0.71419,       0.45086,       0.20682,       0.17891,       0.08634,       0.31793
(249, 283),     0.38046,       0.5983,       0.38857,       0.51381,       -0.10615,       0.1324,       0.3179
(55, 380),     0.466,       0.56564,       0.22043,       0.62971,       -0.04958,       0.07371,       0.31765
(339, 384),     -0.2088,       0.48893,       0.20126,       0.4449,       0.3929,       0.58648,       0.31761
(255, 300),     0.29949,       0.65481,       0.44048,       0.21748,       0.25384,       0.03741,       0.31725
(263, 283),     0.64462,       0.56427,       0.04907,       0.65676,       -0.0376,       0.02408,       0.31687
(22, 384),     0.63516,       0.75926,       -0.05886,       0.48438,       0.03379,       0.04584,       0.3166
(253, 285),     -0.03429,       0.56552,       0.57941,       0.52572,       -0.0156,       0.27851,       0.31655
(153, 282),     0.3821,       0.65742,       0.24482,       0.19257,       0.03932,       0.38122,       0.31624
(285, 388),     0.72882,       0.7802,       -0.13004,       0.8469,       -0.12919,       -0.19959,       0.31618
(23, 56),     0.14658,       0.85595,       0.26056,       0.33072,       0.04732,       0.25483,       0.31599
(145, 296),     0.4292,       0.54721,       0.29722,       0.04724,       0.07668,       0.49713,       0.31578
(157, 380),     0.38608,       0.62477,       0.16245,       0.60547,       0.06587,       0.04565,       0.31505
(112, 259),     0.56189,       0.75938,       0.16655,       0.55355,       -0.21672,       0.06547,       0.31502
(161, 296),     0.04394,       0.50284,       0.27065,       0.43828,       0.23457,       0.3978,       0.31468
(65, 154),     0.44037,       0.88566,       0.1991,       0.51127,       -0.3024,       0.15268,       0.31445
(253, 336),     -0.03513,       0.57038,       0.68004,       0.54431,       -0.15619,       0.28114,       0.31409
(55, 154),     0.49191,       0.858,       0.15057,       0.49636,       -0.24085,       0.12817,       0.31403
(33, 66),     0.54403,       0.52166,       -0.04189,       0.4775,       0.1547,       0.22756,       0.31393
(296, 373),     0.05636,       0.5625,       0.70675,       0.52412,       -0.17389,       0.20101,       0.31281
(46, 133),     0.08983,       0.73011,       0.47679,       0.09665,       -0.00908,       0.489,       0.31222
(124, 246),     0.53975,       0.85811,       0.22471,       0.32248,       -0.32481,       0.25267,       0.31215
(259, 359),     -0.01327,       0.38186,       0.47103,       0.36645,       0.26577,       0.39828,       0.31169
(300, 341),     0.47016,       0.73347,       0.19314,       0.12272,       -0.17099,       0.51986,       0.31139
