Comparing the following files: 
kelly_front_s2_v2/,  kelly_low_s2_v2/,  kelly_right_threequarter_s2_v2/,  kelly_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s2_v2_vs_kelly_low_s2_v2,  kelly_front_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_front_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_right_threequarter_s2_v2_vs_kelly_left_threequarter_s2_v2,  average
(63, 247),     0.71205,       0.45025,       0.40212,       0.69714,       0.41515,       0.27955,       0.49271
(56, 153),     0.75757,       0.95186,       0.06583,       0.76082,       0.27443,       0.14505,       0.49259
(107, 253),     0.80098,       0.87087,       0.26813,       0.80699,       0.11909,       0.08887,       0.49249
(296, 467),     0.6352,       0.55318,       0.15613,       0.86264,       0.41893,       0.32763,       0.49229
(23, 285),     0.6123,       0.80917,       0.19003,       0.56189,       0.44467,       0.33367,       0.49195
(384, 386),     0.19331,       0.77755,       0.60293,       0.59125,       0.22372,       0.56256,       0.49189
(246, 296),     0.44351,       0.42822,       0.38642,       0.69049,       0.56658,       0.43051,       0.49096
(107, 193),     0.89549,       0.49064,       0.35057,       0.54632,       0.36665,       0.29585,       0.49092
(65, 246),     0.61712,       0.21454,       0.46851,       0.47955,       0.57628,       0.58745,       0.49057
(173, 285),     0.48079,       0.35828,       0.45534,       0.64035,       0.44442,       0.56303,       0.49037
(27, 33),     0.49599,       0.54482,       0.17425,       0.58759,       0.5826,       0.55693,       0.49036
(276, 386),     0.7327,       0.77772,       0.34207,       0.81555,       0.10354,       0.16622,       0.48963
(359, 467),     0.27401,       0.70925,       0.57537,       0.37143,       0.37798,       0.62784,       0.48931
(66, 362),     0.77465,       0.81227,       0.27979,       0.76331,       0.13855,       0.15949,       0.48801
(28, 65),     0.57516,       0.45131,       0.3738,       0.56735,       0.39282,       0.56626,       0.48778
(52, 157),     0.73557,       0.62976,       0.10637,       0.72641,       0.34681,       0.38141,       0.48772
(30, 173),     0.48591,       0.63266,       0.3674,       0.47794,       0.49064,       0.46348,       0.48634
(285, 384),     0.72556,       0.7093,       0.14641,       0.80424,       0.25555,       0.277,       0.48634
(260, 380),     0.4441,       0.90588,       0.30237,       0.43189,       0.50495,       0.32553,       0.48579
(27, 66),     0.35234,       0.11121,       0.50398,       0.74313,       0.62857,       0.57247,       0.48528
(63, 243),     0.7582,       0.65273,       0.35872,       0.65267,       0.17288,       0.31562,       0.48514
(29, 30),     0.46733,       0.75005,       0.10289,       0.59401,       0.53153,       0.46182,       0.4846
(27, 158),     0.72178,       0.83557,       0.19012,       0.59685,       0.21935,       0.3417,       0.48423
(33, 52),     0.59046,       0.19733,       0.37803,       0.52747,       0.57683,       0.634,       0.48402
(29, 53),     0.42973,       0.58975,       0.3373,       0.68295,       0.41317,       0.44836,       0.48354
(27, 130),     0.51897,       0.72923,       0.15287,       0.56924,       0.49577,       0.43456,       0.48344
(296, 417),     0.86113,       0.53137,       0.37149,       0.49689,       0.32413,       0.3118,       0.4828
(158, 334),     0.58888,       0.68785,       0.42487,       0.71524,       0.27178,       0.20793,       0.48276
(157, 160),     0.26498,       0.79468,       0.56245,       0.30191,       0.45215,       0.51895,       0.48252
(259, 283),     0.34316,       0.18878,       0.39724,       0.8655,       0.55758,       0.54281,       0.48251
(66, 382),     0.76341,       0.83117,       0.27767,       0.77549,       0.10533,       0.13832,       0.4819
(30, 190),     0.52956,       0.67799,       0.46931,       0.34166,       0.43716,       0.43087,       0.48109
(252, 466),     0.21615,       0.81864,       0.47619,       0.42622,       0.38223,       0.56268,       0.48035
(157, 334),     0.52373,       0.60217,       0.44794,       0.70466,       0.3353,       0.26538,       0.47986
(110, 295),     0.46182,       0.75028,       0.19226,       0.54574,       0.51121,       0.41771,       0.47984
(29, 130),     0.49921,       0.58488,       0.26048,       0.55229,       0.46422,       0.5174,       0.47975
(258, 282),     0.43428,       0.11065,       0.43459,       0.7478,       0.57356,       0.57713,       0.47967
(107, 246),     0.55505,       0.13726,       0.53157,       0.52376,       0.62055,       0.50295,       0.47852
(153, 285),     0.54569,       0.77712,       0.23348,       0.5011,       0.44796,       0.36483,       0.47836
(23, 295),     0.55018,       0.80699,       0.0971,       0.58542,       0.47914,       0.34951,       0.47806
(55, 341),     0.73683,       0.83879,       0.27709,       0.71249,       0.16629,       0.1353,       0.4778
(190, 295),     0.42636,       0.5544,       0.31048,       0.58195,       0.44733,       0.545,       0.47759
(285, 386),     0.79576,       0.83909,       0.15945,       0.72756,       0.15789,       0.18441,       0.47736
(66, 253),     0.80931,       0.84762,       0.25171,       0.82392,       0.06238,       0.06888,       0.4773
(33, 296),     0.39678,       0.38812,       0.40115,       0.63493,       0.58281,       0.45643,       0.4767
(55, 145),     0.60479,       0.89532,       0.21019,       0.4888,       0.42103,       0.23599,       0.47602
(24, 295),     0.52213,       0.80066,       0.11354,       0.56917,       0.49515,       0.35379,       0.47574
(373, 384),     0.16161,       0.8857,       0.61956,       0.19844,       0.4245,       0.56258,       0.4754
(27, 246),     0.5221,       0.38087,       0.20926,       0.59441,       0.60209,       0.54279,       0.47525
(246, 336),     0.44381,       0.19923,       0.46181,       0.62143,       0.57781,       0.54731,       0.47523
(29, 246),     0.58342,       0.28557,       0.21963,       0.53988,       0.587,       0.63125,       0.47446
(155, 334),     0.56779,       0.76835,       0.13141,       0.69534,       0.4269,       0.25657,       0.47439
(263, 295),     0.61187,       0.60917,       0.30138,       0.61695,       0.32091,       0.38321,       0.47392
(107, 398),     0.83548,       0.79753,       0.18348,       0.78583,       0.13336,       0.10654,       0.4737
(173, 334),     0.52786,       0.67108,       0.28049,       0.70094,       0.38482,       0.27468,       0.47331
(265, 283),     0.34523,       0.48021,       0.24244,       0.62772,       0.47294,       0.67052,       0.47318
(255, 286),     0.65187,       0.78461,       0.38633,       0.57265,       0.35255,       0.09083,       0.47314
(263, 339),     0.32007,       0.72611,       0.48758,       0.50622,       0.20479,       0.59151,       0.47271
(66, 381),     0.76609,       0.83527,       0.26018,       0.7975,       0.07541,       0.09932,       0.4723
(53, 130),     0.65077,       0.24701,       0.26973,       0.5765,       0.5173,       0.5697,       0.47184
(110, 334),     0.59006,       0.77757,       0.07414,       0.68498,       0.50058,       0.20321,       0.47176
(23, 56),     0.7667,       0.93424,       0.02438,       0.75411,       0.23362,       0.1174,       0.47174
(29, 247),     0.46341,       0.63255,       0.18672,       0.56274,       0.47923,       0.50524,       0.47165
(258, 359),     0.63304,       0.65469,       0.44763,       0.56135,       0.39941,       0.13379,       0.47165
(55, 163),     0.54734,       0.72755,       0.38168,       0.35819,       0.4982,       0.31078,       0.47062
(276, 373),     0.63925,       0.88843,       0.16058,       0.67192,       0.29805,       0.1646,       0.47047
(107, 380),     0.74679,       0.86212,       0.25532,       0.76873,       0.10407,       0.08529,       0.47039
(153, 246),     0.42802,       0.71528,       0.5403,       0.35896,       0.4044,       0.37496,       0.47032
(22, 334),     0.65727,       0.81659,       0.03528,       0.71512,       0.41742,       0.17684,       0.46975
(153, 295),     0.49586,       0.80036,       0.11821,       0.54834,       0.49148,       0.36363,       0.46965
(107, 254),     0.81297,       0.85179,       0.2223,       0.80485,       0.08517,       0.03901,       0.46935
(28, 55),     0.62567,       0.41475,       0.33044,       0.59023,       0.33419,       0.51861,       0.46898
(26, 190),     0.78806,       0.92983,       0.05534,       0.72839,       0.17349,       0.13785,       0.46883
(29, 33),     0.50531,       0.37053,       0.20967,       0.54086,       0.5682,       0.6174,       0.46866
(30, 53),     0.47709,       0.30164,       0.30727,       0.68324,       0.52642,       0.51413,       0.4683
(55, 463),     0.718,       0.79178,       0.28411,       0.6439,       0.21403,       0.15762,       0.46824
(55, 144),     0.5622,       0.86045,       0.24723,       0.42071,       0.45477,       0.25774,       0.46718
(161, 173),     0.29243,       0.74407,       0.5819,       0.28633,       0.4057,       0.48574,       0.46603
(300, 390),     0.64664,       0.88995,       0.1529,       0.66003,       0.29745,       0.14718,       0.46569
(285, 373),     0.60754,       0.77541,       0.42068,       0.60389,       0.22719,       0.15711,       0.4653
(257, 282),     0.33915,       0.19257,       0.21378,       0.83235,       0.56819,       0.6431,       0.46486
(253, 300),     0.6354,       0.89851,       0.13172,       0.64796,       0.29504,       0.17125,       0.46331
(26, 173),     0.60481,       0.93184,       0.19754,       0.54261,       0.24272,       0.25566,       0.46253
(28, 107),     0.41957,       0.17372,       0.42956,       0.64964,       0.5049,       0.59759,       0.4625
(249, 286),     0.43308,       0.81484,       0.42163,       0.43743,       0.3997,       0.26681,       0.46225
(300, 385),     0.74265,       0.73835,       0.24904,       0.70526,       0.07485,       0.26067,       0.4618
(466, 467),     0.67829,       0.82423,       0.3457,       0.69144,       0.09607,       0.13177,       0.46125
(25, 334),     0.49657,       0.68342,       0.16505,       0.65819,       0.51429,       0.2498,       0.46122
(66, 254),     0.81894,       0.82714,       0.22341,       0.81392,       0.04567,       0.03802,       0.46118
(145, 247),     0.6665,       0.75637,       0.24851,       0.52256,       0.34353,       0.22224,       0.45995
(105, 256),     0.73559,       0.78066,       0.28683,       0.78888,       0.06713,       0.10063,       0.45995
(25, 295),     0.39676,       0.58779,       0.29933,       0.5204,       0.50101,       0.44894,       0.45904
(65, 341),     0.70705,       0.77916,       0.28324,       0.70674,       0.15022,       0.12709,       0.45892
(105, 341),     0.72603,       0.76642,       0.29764,       0.74741,       0.0902,       0.12447,       0.45869
(55, 256),     0.72536,       0.85804,       0.24124,       0.72626,       0.12453,       0.07654,       0.45866
(33, 65),     0.55191,       0.17176,       0.49158,       0.41997,       0.56123,       0.5548,       0.45854
(260, 283),     0.38816,       0.11472,       0.11403,       0.84089,       0.6096,       0.68314,       0.45842
(65, 66),     0.45901,       0.59331,       0.53717,       0.43045,       0.20206,       0.52488,       0.45781
(24, 157),     0.5768,       0.94679,       0.11463,       0.59598,       0.25589,       0.25542,       0.45758
(66, 380),     0.76905,       0.83977,       0.23407,       0.79637,       0.04509,       0.06018,       0.45742
(382, 388),     0.08143,       0.81525,       0.62316,       0.37592,       0.23526,       0.61346,       0.45741
(285, 339),     0.71842,       0.78362,       0.30299,       0.70499,       0.19359,       0.03993,       0.45726
(52, 130),     0.56299,       0.20472,       0.39865,       0.49589,       0.53203,       0.54503,       0.45655
(260, 362),     0.38788,       0.85595,       0.32207,       0.44353,       0.41176,       0.31789,       0.45651
(110, 130),     0.45805,       0.59318,       0.3372,       0.48819,       0.49776,       0.3646,       0.4565
(24, 33),     0.49243,       0.63319,       0.38214,       0.41018,       0.53336,       0.28534,       0.45611
(154, 334),     0.59384,       0.79856,       0.06716,       0.68855,       0.40411,       0.1826,       0.4558
(107, 417),     0.89412,       0.42239,       0.33688,       0.48985,       0.3876,       0.20044,       0.45521
(26, 282),     0.54132,       0.77725,       0.07133,       0.63375,       0.44726,       0.25921,       0.45502
(107, 414),     0.79845,       0.76359,       0.18243,       0.70102,       0.17444,       0.10881,       0.45479
(282, 334),     0.58913,       0.6509,       0.39484,       0.57728,       0.17474,       0.34162,       0.45475
(112, 282),     0.51378,       0.74033,       0.11158,       0.64661,       0.4239,       0.29017,       0.4544
(252, 276),     0.6289,       0.89413,       0.12502,       0.64071,       0.29517,       0.14146,       0.45423
(193, 285),     0.79665,       0.54459,       0.29383,       0.49892,       0.29305,       0.29816,       0.4542
(257, 260),     0.69765,       0.62685,       0.42181,       0.44421,       0.31663,       0.21742,       0.4541
(70, 159),     0.55508,       0.78764,       0.38684,       0.48383,       0.08325,       0.42411,       0.45346
(258, 286),     0.57164,       0.91164,       0.20332,       0.54565,       0.25133,       0.23556,       0.45319
(336, 387),     0.77871,       0.80346,       0.06393,       0.76983,       0.19502,       0.10661,       0.45293
(56, 65),     0.60477,       0.48628,       0.30063,       0.54242,       0.30651,       0.47421,       0.45247
(28, 161),     0.59736,       0.48887,       0.24076,       0.57476,       0.52986,       0.2776,       0.45154
(190, 285),     0.42025,       0.3232,       0.44484,       0.56341,       0.37295,       0.58185,       0.45108
(65, 256),     0.70106,       0.80556,       0.26488,       0.72243,       0.11739,       0.09383,       0.45086
(145, 285),     0.49566,       0.78855,       0.19966,       0.42977,       0.45475,       0.335,       0.45056
(265, 282),     0.43603,       0.56527,       0.25293,       0.63713,       0.40771,       0.40412,       0.45053
(107, 374),     0.74398,       0.84664,       0.23836,       0.75375,       0.06937,       0.04955,       0.45027
(56, 296),     0.24498,       0.3171,       0.42307,       0.64761,       0.50931,       0.55848,       0.45009
(30, 63),     0.68323,       0.53844,       0.3187,       0.69435,       0.24449,       0.21896,       0.4497
(24, 334),     0.64098,       0.8128,       -0.01603,       0.69971,       0.43491,       0.12539,       0.44963
(257, 293),     0.55647,       0.57037,       0.31224,       0.82018,       0.22814,       0.20811,       0.44925
(24, 56),     0.74714,       0.93173,       -0.00913,       0.73365,       0.22297,       0.06871,       0.44918
(295, 359),     0.57998,       0.58743,       0.35676,       0.64084,       0.27593,       0.252,       0.44882
(23, 334),     0.65542,       0.81854,       -0.02092,       0.70398,       0.4083,       0.12288,       0.44803
(130, 296),     0.34287,       0.35469,       0.35442,       0.62206,       0.57747,       0.42927,       0.4468
(27, 256),     0.58011,       0.6923,       0.43768,       0.67019,       0.16119,       0.13182,       0.44555
(66, 374),     0.7695,       0.82614,       0.22962,       0.77567,       0.02675,       0.04517,       0.44548
(27, 341),     0.58635,       0.63822,       0.46459,       0.63397,       0.17729,       0.17181,       0.44537
(286, 388),     0.70929,       0.78191,       0.22256,       0.53965,       0.2932,       0.12349,       0.44502
(65, 463),     0.69414,       0.72602,       0.27743,       0.65174,       0.18625,       0.13113,       0.44445
(255, 353),     0.62109,       0.87718,       0.11056,       0.66833,       0.24283,       0.14657,       0.44443
(144, 285),     0.46161,       0.75926,       0.23439,       0.39041,       0.46405,       0.35566,       0.44423
(105, 252),     0.73798,       0.77919,       0.26405,       0.79445,       0.02838,       0.06021,       0.44404
(70, 160),     0.57367,       0.83045,       0.34046,       0.45696,       0.03711,       0.42097,       0.44327
(22, 46),     0.8167,       0.65382,       0.28924,       0.69304,       0.05089,       0.15123,       0.44249
(163, 285),     0.44246,       0.62849,       0.34442,       0.37845,       0.46402,       0.39687,       0.44245
(46, 110),     0.86273,       0.58074,       0.28757,       0.66722,       0.14592,       0.11014,       0.44239
(28, 336),     0.25679,       0.30057,       0.38234,       0.7081,       0.44607,       0.55955,       0.44224
(145, 295),     0.45363,       0.80362,       0.07601,       0.50407,       0.49549,       0.31885,       0.44194
(26, 247),     0.45724,       0.63687,       0.45154,       0.34048,       0.38048,       0.38372,       0.44172
(56, 285),     0.4672,       0.44113,       0.29106,       0.66488,       0.28258,       0.49918,       0.44101
(55, 161),     0.63831,       0.02852,       0.48744,       0.39184,       0.59757,       0.50193,       0.44093
(33, 247),     0.71706,       0.34307,       0.20371,       0.44403,       0.40764,       0.5238,       0.43989
(243, 282),     0.46197,       0.68682,       0.14791,       0.63286,       0.39715,       0.31068,       0.43956
(28, 157),     0.59985,       0.75407,       0.09388,       0.62437,       0.2907,       0.27347,       0.43939
(56, 107),     0.39768,       0.18879,       0.40121,       0.61453,       0.46529,       0.56723,       0.43912
(63, 173),     0.74737,       0.55493,       0.25306,       0.64442,       0.17779,       0.25653,       0.43902
(256, 276),     0.58211,       0.88308,       0.13447,       0.59763,       0.29371,       0.14156,       0.43876
(46, 144),     0.85913,       0.70949,       0.17645,       0.71523,       0.03509,       0.13677,       0.43869
(28, 29),     0.47793,       0.61795,       0.47185,       0.27279,       0.38693,       0.4045,       0.43866
(105, 463),     0.70499,       0.72521,       0.28397,       0.67569,       0.11577,       0.12179,       0.4379
(300, 373),     0.61081,       0.89276,       0.10267,       0.64226,       0.25276,       0.12502,       0.43771
(105, 253),     0.75056,       0.77219,       0.25479,       0.7854,       0.01436,       0.04832,       0.4376
(55, 56),     0.57848,       0.35327,       0.35901,       0.4684,       0.31086,       0.55317,       0.4372
(257, 384),     0.60584,       0.62387,       0.35381,       0.69583,       0.1506,       0.191,       0.43682
(339, 384),     0.24755,       0.87186,       0.48382,       0.26345,       0.39731,       0.35689,       0.43681
(46, 163),     0.86464,       0.65051,       0.18838,       0.68236,       0.0665,       0.16828,       0.43678
(27, 65),     0.44403,       0.10614,       0.44877,       0.5228,       0.50644,       0.59112,       0.43655
(33, 107),     0.45496,       0.07267,       0.54502,       0.45908,       0.60986,       0.47747,       0.43651
(153, 247),     0.57697,       0.70316,       0.33504,       0.37733,       0.36197,       0.26049,       0.43583
(107, 373),     0.73851,       0.81282,       0.22972,       0.72915,       0.06061,       0.04346,       0.43571
(66, 373),     0.76725,       0.79206,       0.22831,       0.74505,       0.02818,       0.04945,       0.43505
(56, 110),     0.64154,       0.90105,       0.01696,       0.63592,       0.306,       0.10677,       0.43471
(28, 105),     0.60048,       0.5338,       0.09125,       0.70716,       0.36789,       0.29689,       0.43291
(33, 336),     0.36569,       0.0965,       0.47562,       0.54801,       0.56889,       0.53947,       0.43236
(276, 385),     0.76592,       0.74316,       0.19265,       0.78517,       0.06227,       0.04239,       0.43193
(29, 52),     0.31706,       0.10165,       0.40346,       0.63708,       0.55196,       0.57481,       0.431
(160, 285),     0.57576,       0.36773,       0.29531,       0.63965,       0.34531,       0.36208,       0.43097
(144, 295),     0.41279,       0.78404,       0.08717,       0.48445,       0.49981,       0.31694,       0.43087
(66, 339),     0.79768,       0.78221,       0.1989,       0.77286,       0.02255,       0.00687,       0.43018
(105, 254),     0.76592,       0.75324,       0.24016,       0.76753,       0.01276,       0.04038,       0.43
(107, 339),     0.78776,       0.8036,       0.18305,       0.76794,       0.04514,       -0.00834,       0.42986
(27, 247),     0.47626,       0.73959,       0.02622,       0.56335,       0.47236,       0.2995,       0.42955
(23, 46),     0.84807,       0.66545,       0.22889,       0.71222,       0.0358,       0.0862,       0.42944
(46, 145),     0.84062,       0.71448,       0.19145,       0.7101,       -0.00162,       0.12067,       0.42928
(133, 282),     0.42237,       0.65674,       0.15059,       0.63088,       0.39641,       0.31829,       0.42921
(56, 336),     0.26037,       0.23904,       0.33143,       0.68956,       0.44796,       0.60411,       0.42874
(252, 300),     0.60564,       0.89094,       0.08133,       0.61564,       0.25354,       0.12486,       0.42866
(53, 173),     0.73398,       0.50244,       0.18173,       0.62298,       0.24743,       0.28331,       0.42864
(66, 398),     0.79306,       0.76314,       0.15293,       0.76157,       0.06726,       0.0293,       0.42788
(24, 46),     0.86759,       0.63206,       0.22384,       0.70144,       0.07449,       0.06576,       0.42753
(112, 246),     0.26815,       0.67901,       0.61214,       0.23495,       0.31212,       0.45602,       0.42707
(27, 53),     0.47945,       0.5725,       0.18755,       0.68415,       0.32235,       0.3153,       0.42688
(276, 374),     0.60332,       0.88277,       0.0894,       0.63893,       0.24983,       0.09598,       0.4267
(153, 334),     0.60358,       0.8164,       -0.00874,       0.67207,       0.37838,       0.0971,       0.42647
(193, 243),     0.54875,       0.61331,       0.44469,       0.36828,       0.30226,       0.27991,       0.4262
(22, 282),     0.52195,       0.78436,       -0.00014,       0.60255,       0.4439,       0.20298,       0.42593
(46, 153),     0.80694,       0.68359,       0.23922,       0.66524,       0.00113,       0.15855,       0.42578
(33, 46),     0.65524,       0.46018,       0.28895,       0.60164,       0.24803,       0.29388,       0.42465
(56, 145),     0.66806,       0.94602,       -0.02975,       0.66353,       0.25037,       0.04861,       0.42447
(46, 155),     0.708,       0.58291,       0.33063,       0.52265,       0.11262,       0.28599,       0.4238
(105, 382),     0.69519,       0.75839,       0.25523,       0.71974,       0.03745,       0.07428,       0.42338
(105, 381),     0.70605,       0.76311,       0.2469,       0.75423,       0.01688,       0.05101,       0.42303
(65, 252),     0.69697,       0.8085,       0.22954,       0.72205,       0.06061,       0.0199,       0.42293
(163, 295),     0.36598,       0.72412,       0.1461,       0.48193,       0.48357,       0.33399,       0.42262
(339, 353),     0.55297,       0.89081,       0.10564,       0.58654,       0.25764,       0.13886,       0.42208
(56, 105),     0.69616,       0.51606,       0.08149,       0.70543,       0.28888,       0.23938,       0.42123
(160, 190),     0.20618,       0.83494,       0.52232,       0.18834,       0.38911,       0.38519,       0.42101
(25, 55),     0.51747,       0.22072,       0.57389,       0.35555,       0.53817,       0.32026,       0.42101
(55, 252),     0.71805,       0.8538,       0.18982,       0.72727,       0.05297,       -0.0167,       0.42087
(159, 334),     0.58743,       0.69374,       0.29579,       0.70886,       0.17224,       0.06698,       0.42084
(26, 46),     0.76274,       0.59002,       0.30128,       0.60009,       0.05635,       0.2125,       0.4205
(155, 247),     0.41842,       0.64183,       0.4645,       0.21296,       0.38982,       0.39412,       0.42028
(256, 300),     0.57638,       0.87496,       0.08688,       0.57905,       0.25132,       0.14699,       0.41926
(25, 46),     0.82185,       0.46338,       0.28982,       0.63288,       0.18681,       0.1202,       0.41916
(46, 154),     0.76193,       0.62965,       0.27575,       0.58967,       0.03665,       0.21941,       0.41884
(145, 157),     0.46095,       0.94719,       0.05689,       0.50171,       0.33961,       0.20307,       0.41824
(105, 380),     0.71345,       0.7675,       0.23216,       0.75899,       -0.00228,       0.03912,       0.41816
(7, 46),     0.82856,       0.54752,       0.21457,       0.63793,       0.10126,       0.17733,       0.41786
(257, 283),     0.48532,       0.43235,       0.36234,       0.85954,       0.22487,       0.14115,       0.41759
(105, 362),     0.69337,       0.73409,       0.24992,       0.68208,       0.06286,       0.08083,       0.41719
(155, 282),     0.43407,       0.71449,       0.08267,       0.5991,       0.40273,       0.26795,       0.41684
(25, 285),     0.46121,       0.18279,       0.49898,       0.43779,       0.48401,       0.43524,       0.41667
(28, 341),     0.58835,       0.63813,       0.42543,       0.65661,       0.09355,       0.09704,       0.41652
(160, 295),     0.50962,       0.53001,       0.26219,       0.68119,       0.30565,       0.20827,       0.41615
(374, 466),     0.07552,       0.85444,       0.51245,       0.21217,       0.26808,       0.57092,       0.4156
(259, 385),     0.7499,       0.75393,       0.21332,       0.64753,       0.11873,       0.00644,       0.41498
(28, 256),     0.58896,       0.68998,       0.39299,       0.70121,       0.07318,       0.04333,       0.41494
(105, 374),     0.7208,       0.75768,       0.23732,       0.7348,       -0.00927,       0.04829,       0.41494
(63, 157),     0.67533,       0.61229,       0.15462,       0.63645,       0.16778,       0.24115,       0.4146
(249, 339),     0.51989,       0.46224,       0.43295,       0.52171,       0.32993,       0.21617,       0.41381
(7, 295),     0.33158,       0.57726,       0.25063,       0.48677,       0.46907,       0.365,       0.41339
(293, 414),     0.59814,       0.85191,       0.09743,       0.66697,       0.19478,       0.07005,       0.41321
(107, 385),     0.79724,       0.77488,       0.0918,       0.73699,       0.04312,       0.0297,       0.41229
(66, 193),     0.86075,       0.31172,       0.34823,       0.3944,       0.34923,       0.20576,       0.41168
(105, 373),     0.72958,       0.72773,       0.24342,       0.69836,       -0.0003,       0.07029,       0.41151
(381, 398),     0.31448,       0.86474,       0.44362,       0.09262,       0.46047,       0.28824,       0.4107
(27, 252),     0.54568,       0.69813,       0.3941,       0.63439,       0.12002,       0.07062,       0.41049
(55, 362),     0.70038,       0.78502,       0.20004,       0.63,       0.09596,       0.05085,       0.41037
(112, 247),     0.39404,       0.5885,       0.47332,       0.2381,       0.3445,       0.42359,       0.41034
(154, 247),     0.46918,       0.65379,       0.3934,       0.24749,       0.37031,       0.3243,       0.40975
(70, 161),     0.60349,       0.78719,       0.27476,       0.42434,       0.01162,       0.35686,       0.40971
(260, 463),     0.41242,       0.83084,       0.15902,       0.48657,       0.34659,       0.22143,       0.40948
(105, 339),     0.75352,       0.7172,       0.22773,       0.7226,       0.0018,       0.03308,       0.40932
(254, 467),     0.34594,       0.81659,       0.24883,       0.40928,       0.26427,       0.36999,       0.40915
(65, 130),     0.44528,       0.12644,       0.50475,       0.38516,       0.53245,       0.45713,       0.40853
(66, 390),     0.7462,       0.74005,       0.20775,       0.70065,       0.01925,       0.03692,       0.40847
(159, 256),     0.42688,       0.73132,       0.49454,       0.55971,       0.01974,       0.21729,       0.40825
(336, 388),     0.77709,       0.74738,       0.01445,       0.74343,       0.16765,       -0.00332,       0.40778
(300, 374),     0.57425,       0.88776,       0.05399,       0.61502,       0.21744,       0.09693,       0.40756
(28, 246),     0.42631,       0.49833,       0.13383,       0.53461,       0.55648,       0.2947,       0.40738
(285, 390),     0.55764,       0.69749,       0.33349,       0.56842,       0.1908,       0.09646,       0.40738
(249, 385),     -0.16231,       0.59019,       0.46253,       0.41291,       0.43596,       0.70117,       0.40674
(27, 30),     0.49261,       0.70847,       0.07037,       0.55337,       0.47958,       0.13533,       0.40662
(110, 282),     0.4124,       0.7206,       0.05523,       0.55338,       0.47486,       0.22228,       0.40646
(258, 296),     0.26083,       0.10898,       0.06983,       0.87097,       0.54849,       0.57843,       0.40626
(65, 362),     0.68053,       0.7266,       0.21729,       0.65349,       0.10811,       0.05087,       0.40615
(256, 466),     0.03414,       0.7372,       0.45702,       0.33588,       0.3635,       0.5091,       0.40614
(362, 388),     0.05588,       0.80094,       0.49638,       0.36375,       0.22703,       0.49011,       0.40568
(145, 334),     0.59324,       0.81696,       -0.04759,       0.6524,       0.37463,       0.04244,       0.40535
(30, 130),     0.52347,       0.45599,       0.2497,       0.50704,       0.34846,       0.34462,       0.40488
(259, 414),     0.52149,       0.84419,       0.11104,       0.57772,       0.22703,       0.14696,       0.40474
(7, 55),     0.49608,       0.17875,       0.54624,       0.30279,       0.53847,       0.36586,       0.4047
(70, 158),     0.51825,       0.66582,       0.33887,       0.44195,       0.08863,       0.37157,       0.40418
(157, 282),     0.45021,       0.51368,       0.35886,       0.69043,       0.2513,       0.16057,       0.40418
(52, 256),     0.66493,       0.71052,       0.25454,       0.72162,       0.04877,       0.02449,       0.40415
(159, 341),     0.42026,       0.68145,       0.51888,       0.53483,       0.01795,       0.24904,       0.40373
(107, 384),     0.82772,       0.73557,       0.04003,       0.78425,       0.05329,       -0.02174,       0.40319
(65, 253),     0.70246,       0.79996,       0.20424,       0.71178,       0.02618,       -0.02689,       0.40296
(107, 390),     0.71469,       0.75242,       0.19938,       0.68848,       0.04292,       0.01967,       0.40293
(56, 144),     0.60076,       0.93002,       -0.04798,       0.60259,       0.29832,       0.03201,       0.40262
(154, 282),     0.45479,       0.75663,       0.02492,       0.57947,       0.40702,       0.19111,       0.40232
(144, 334),     0.57791,       0.80546,       -0.02771,       0.6473,       0.38661,       0.02402,       0.40227
(158, 282),     0.56269,       0.63571,       0.28321,       0.73025,       0.15009,       0.04899,       0.40182
(258, 467),     0.6462,       0.47247,       0.36642,       0.36637,       0.32946,       0.22995,       0.40181
(65, 382),     0.65605,       0.75877,       0.21937,       0.66214,       0.07575,       0.03699,       0.40151
(276, 341),     0.51946,       0.869,       0.10481,       0.5515,       0.23686,       0.12607,       0.40128
(23, 282),     0.5035,       0.78672,       -0.05547,       0.57996,       0.44462,       0.14738,       0.40112
(133, 193),     0.46342,       0.55574,       0.3048,       0.41282,       0.31808,       0.35036,       0.40087
(53, 247),     0.44381,       0.07725,       0.17139,       0.61675,       0.55048,       0.54522,       0.40082
(29, 158),     0.66182,       0.78669,       0.04994,       0.56136,       0.13216,       0.21063,       0.40043
(27, 463),     0.54052,       0.52298,       0.47748,       0.53123,       0.17966,       0.15037,       0.40037
(163, 334),     0.54109,       0.77021,       0.03473,       0.64497,       0.38073,       0.02972,       0.40024
(66, 414),     0.76916,       0.70759,       0.14483,       0.66786,       0.09704,       0.01453,       0.40017
(56, 295),     0.35432,       0.38509,       0.33153,       0.59234,       0.33994,       0.39738,       0.4001
(46, 112),     0.69998,       0.52622,       0.31892,       0.49034,       0.08991,       0.27303,       0.39973
(286, 466),     0.5972,       0.70572,       0.26415,       0.46322,       0.30504,       0.06252,       0.39964
