Comparing the following files: 
kelly_front_s2_v2/,  kelly_low_s2_v2/,  kelly_right_threequarter_s2_v2/,  kelly_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s2_v2_vs_kelly_low_s2_v2,  kelly_front_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_front_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_right_threequarter_s2_v2_vs_kelly_left_threequarter_s2_v2,  average
(260, 334),     0.67347,       0.59355,       0.38044,       0.9047,       0.65886,       0.68407,       0.64918
(158, 336),     0.70575,       0.68313,       0.50484,       0.82351,       0.55966,       0.61775,       0.64911
(295, 390),     0.62477,       0.84205,       0.72607,       0.63407,       0.44633,       0.62024,       0.64892
(76, 110),     0.79289,       0.72174,       0.69171,       0.5583,       0.44596,       0.6827,       0.64888
(52, 144),     0.79003,       0.8012,       0.49473,       0.67694,       0.55857,       0.57015,       0.6486
(283, 373),     0.67923,       0.89029,       0.49813,       0.71406,       0.53092,       0.57621,       0.64814
(22, 157),     0.74983,       0.94335,       0.42336,       0.75505,       0.47269,       0.54388,       0.64803
(33, 76),     0.82977,       0.67407,       0.64955,       0.57415,       0.5019,       0.65711,       0.64776
(66, 292),     0.78832,       0.81071,       0.54991,       0.68034,       0.45346,       0.60145,       0.64736
(295, 380),     0.64103,       0.85434,       0.62088,       0.62868,       0.49544,       0.64349,       0.64731
(259, 362),     0.57944,       0.89474,       0.6417,       0.63088,       0.5113,       0.62482,       0.64715
(52, 145),     0.80125,       0.82671,       0.47685,       0.70893,       0.51849,       0.55048,       0.64712
(62, 144),     0.7692,       0.68842,       0.73743,       0.52211,       0.49993,       0.66556,       0.64711
(282, 414),     0.64888,       0.80523,       0.51086,       0.71126,       0.61742,       0.58771,       0.64689
(253, 259),     0.66319,       0.9248,       0.51512,       0.68287,       0.47855,       0.61571,       0.64671
(78, 110),     0.80255,       0.72909,       0.67848,       0.57272,       0.42974,       0.66621,       0.64646
(62, 110),     0.80037,       0.72603,       0.68,       0.56635,       0.4342,       0.66934,       0.64605
(7, 61),     0.80876,       0.65399,       0.69893,       0.53665,       0.49742,       0.67958,       0.64589
(28, 153),     0.79157,       0.94245,       0.34947,       0.8288,       0.5089,       0.45373,       0.64582
(61, 110),     0.77961,       0.70957,       0.70343,       0.53832,       0.44902,       0.69486,       0.6458
(159, 336),     0.71442,       0.64539,       0.52698,       0.80494,       0.58211,       0.59966,       0.64558
(66, 190),     0.83575,       0.79136,       0.44221,       0.79188,       0.50121,       0.51109,       0.64558
(76, 144),     0.7593,       0.68298,       0.74158,       0.51374,       0.50428,       0.67124,       0.64552
(52, 110),     0.76609,       0.71729,       0.5435,       0.62901,       0.59142,       0.62533,       0.64544
(56, 173),     0.79203,       0.86425,       0.31996,       0.86667,       0.54522,       0.48423,       0.64539
(33, 62),     0.83253,       0.67604,       0.64183,       0.5799,       0.49225,       0.64897,       0.64525
(295, 381),     0.6242,       0.84755,       0.61978,       0.61432,       0.50021,       0.66512,       0.6452
(107, 155),     0.75181,       0.88205,       0.44674,       0.73674,       0.55728,       0.49638,       0.64517
(29, 57),     0.80008,       0.58272,       0.67474,       0.61219,       0.57093,       0.6296,       0.64504
(260, 293),     0.72182,       0.68557,       0.49358,       0.83195,       0.61283,       0.5238,       0.64492
(33, 61),     0.82564,       0.66354,       0.65727,       0.55725,       0.50491,       0.66076,       0.64489
(33, 78),     0.83287,       0.67547,       0.64198,       0.58126,       0.48918,       0.64706,       0.64464
(53, 161),     0.69203,       0.6648,       0.50991,       0.71617,       0.58777,       0.69709,       0.64463
(144, 158),     0.63361,       0.93612,       0.40223,       0.73037,       0.58138,       0.58408,       0.64463
(55, 308),     0.71888,       0.82039,       0.50178,       0.71877,       0.50748,       0.59936,       0.64444
(52, 153),     0.80602,       0.82426,       0.47078,       0.7279,       0.4885,       0.54775,       0.6442
(23, 28),     0.80014,       0.93066,       0.34603,       0.8307,       0.51358,       0.4434,       0.64408
(285, 308),     0.7366,       0.83658,       0.46248,       0.81721,       0.54048,       0.46957,       0.64382
(61, 163),     0.78478,       0.65687,       0.72515,       0.51679,       0.49374,       0.68437,       0.64362
(22, 30),     0.70101,       0.83829,       0.53322,       0.69076,       0.56659,       0.53165,       0.64359
(66, 308),     0.78088,       0.80394,       0.54449,       0.6755,       0.45506,       0.60015,       0.64334
(78, 105),     0.84536,       0.64282,       0.63393,       0.64583,       0.46907,       0.61829,       0.64255
(52, 163),     0.77836,       0.73177,       0.51006,       0.63216,       0.59508,       0.60637,       0.6423
(66, 78),     0.81843,       0.67556,       0.56463,       0.72982,       0.47885,       0.5864,       0.64228
(26, 30),     0.68611,       0.82228,       0.54643,       0.68351,       0.55178,       0.56264,       0.64212
(7, 29),     0.65736,       0.70001,       0.50748,       0.68268,       0.69137,       0.61313,       0.64201
(253, 283),     0.70918,       0.88494,       0.44265,       0.73681,       0.53042,       0.54759,       0.64193
(24, 30),     0.69686,       0.82701,       0.51396,       0.68733,       0.61809,       0.50671,       0.64166
(154, 161),     0.57948,       0.87424,       0.62269,       0.5908,       0.56339,       0.61923,       0.64164
(105, 161),     0.68193,       0.5457,       0.55103,       0.72827,       0.65388,       0.68841,       0.64154
(252, 388),     0.50119,       0.90536,       0.64292,       0.60815,       0.47445,       0.71302,       0.64085
(30, 112),     0.67096,       0.7998,       0.55639,       0.66975,       0.54684,       0.59824,       0.64033
(26, 52),     0.81357,       0.78294,       0.49014,       0.74902,       0.45765,       0.54516,       0.63975
(158, 292),     0.71676,       0.8533,       0.63005,       0.58457,       0.45206,       0.60159,       0.63972
(30, 155),     0.66619,       0.83108,       0.53771,       0.6532,       0.56639,       0.58302,       0.6396
(25, 27),     0.65122,       0.79119,       0.45381,       0.7096,       0.63293,       0.59768,       0.63941
(160, 291),     0.70959,       0.87981,       0.60756,       0.63619,       0.41768,       0.58445,       0.63921
(105, 243),     0.82575,       0.77155,       0.50602,       0.77976,       0.43368,       0.51734,       0.63902
(62, 105),     0.84302,       0.64034,       0.63339,       0.63913,       0.46378,       0.61346,       0.63885
(295, 414),     0.66988,       0.79627,       0.57429,       0.6447,       0.52585,       0.62112,       0.63869
(62, 66),     0.81813,       0.67208,       0.56232,       0.7235,       0.47547,       0.57962,       0.63852
(61, 144),     0.7417,       0.67055,       0.74545,       0.49292,       0.50247,       0.67656,       0.63828
(286, 385),     0.79163,       0.85851,       0.51428,       0.76101,       0.38809,       0.51551,       0.63817
(282, 327),     0.86095,       0.88643,       0.41631,       0.78692,       0.37801,       0.49927,       0.63798
(25, 29),     0.63977,       0.70854,       0.57203,       0.66982,       0.63419,       0.60302,       0.63789
(158, 308),     0.71078,       0.85168,       0.63085,       0.58002,       0.4548,       0.59832,       0.63774
(255, 386),     0.42195,       0.84663,       0.67887,       0.686,       0.48077,       0.71197,       0.6377
(26, 65),     0.78496,       0.85561,       0.43498,       0.72249,       0.49625,       0.5315,       0.63763
(23, 78),     0.7073,       0.731,       0.72859,       0.54088,       0.4689,       0.64872,       0.63757
(65, 160),     0.77798,       0.56408,       0.54834,       0.67076,       0.58259,       0.68013,       0.63731
(22, 107),     0.80686,       0.89889,       0.38457,       0.75222,       0.54179,       0.43834,       0.63711
(57, 246),     0.83238,       0.66011,       0.67207,       0.55132,       0.54531,       0.55752,       0.63645
(157, 287),     0.66506,       0.87634,       0.57676,       0.66234,       0.51111,       0.52583,       0.63624
(23, 76),     0.69963,       0.71554,       0.73434,       0.52458,       0.48381,       0.65859,       0.63608
(28, 292),     0.74188,       0.752,       0.62551,       0.57235,       0.47465,       0.6496,       0.636
(107, 173),     0.80705,       0.77284,       0.4456,       0.74872,       0.53773,       0.50407,       0.636
(65, 112),     0.7782,       0.8351,       0.43286,       0.73479,       0.48985,       0.54473,       0.63592
(27, 292),     0.72875,       0.74526,       0.62538,       0.58801,       0.48291,       0.64509,       0.6359
(295, 384),     0.80322,       0.64891,       0.42368,       0.79702,       0.5031,       0.63943,       0.63589
(382, 387),     0.36594,       0.87051,       0.82874,       0.59892,       0.35789,       0.79246,       0.63574
(258, 386),     0.77987,       0.86444,       0.51215,       0.7362,       0.38232,       0.53907,       0.63568
(23, 62),     0.70851,       0.72259,       0.72993,       0.52953,       0.47428,       0.64915,       0.63566
(56, 287),     0.6882,       0.76863,       0.60357,       0.6637,       0.51269,       0.57459,       0.63523
(24, 28),     0.78995,       0.9284,       0.33066,       0.8247,       0.51489,       0.42026,       0.63481
(265, 334),     0.60099,       0.6557,       0.51508,       0.80081,       0.60854,       0.62605,       0.63453
(52, 98),     0.89928,       0.65733,       0.59237,       0.67845,       0.52963,       0.44846,       0.63425
(380, 384),     0.49545,       0.91951,       0.70076,       0.43071,       0.54522,       0.71223,       0.63398
(259, 381),     0.54281,       0.92375,       0.58523,       0.56328,       0.55388,       0.63452,       0.63391
(293, 466),     0.79832,       0.62692,       0.44763,       0.83644,       0.57043,       0.52332,       0.63384
(291, 296),     0.79305,       0.83524,       0.44025,       0.84688,       0.49399,       0.39203,       0.63357
(287, 336),     0.58536,       0.67529,       0.40461,       0.85782,       0.65591,       0.62235,       0.63356
(282, 384),     0.78385,       0.57898,       0.48459,       0.80629,       0.56035,       0.58695,       0.6335
(55, 287),     0.63803,       0.74485,       0.4334,       0.84288,       0.55685,       0.58379,       0.6333
(7, 159),     0.43431,       0.81388,       0.4807,       0.71974,       0.61624,       0.73425,       0.63319
(25, 76),     0.80991,       0.69523,       0.64681,       0.55244,       0.4364,       0.65781,       0.6331
(28, 308),     0.73543,       0.74608,       0.62464,       0.56312,       0.47744,       0.64647,       0.6322
(76, 105),     0.83554,       0.63207,       0.62883,       0.63221,       0.45572,       0.60827,       0.63211
(249, 387),     0.26855,       0.79364,       0.70672,       0.65705,       0.53775,       0.82834,       0.63201
(112, 336),     0.72918,       0.77155,       0.424,       0.78256,       0.55919,       0.5254,       0.63198
(155, 161),     0.52937,       0.87069,       0.63579,       0.56109,       0.55495,       0.63787,       0.63163
(30, 163),     0.67316,       0.83494,       0.45716,       0.69137,       0.60529,       0.52666,       0.63143
(98, 105),     0.91213,       0.69984,       0.57157,       0.71537,       0.47772,       0.4113,       0.63132
(27, 308),     0.72205,       0.73751,       0.6252,       0.57777,       0.48522,       0.64008,       0.63131
(296, 306),     0.80423,       0.84234,       0.43666,       0.84763,       0.48019,       0.37622,       0.63121
(336, 374),     0.73792,       0.84005,       0.60991,       0.75907,       0.422,       0.41793,       0.63115
(25, 61),     0.80137,       0.6829,       0.65935,       0.53244,       0.44136,       0.66944,       0.63114
(144, 246),     0.71968,       0.88195,       0.48554,       0.64911,       0.5684,       0.48184,       0.63109
(252, 285),     0.75049,       0.84119,       0.61941,       0.73398,       0.44405,       0.39739,       0.63109
(255, 295),     0.67963,       0.80365,       0.66744,       0.69492,       0.43068,       0.50857,       0.63082
(257, 388),     0.76371,       0.79009,       0.42761,       0.70302,       0.57056,       0.52808,       0.63051
(287, 385),     0.81378,       0.88089,       0.43034,       0.7751,       0.4928,       0.39002,       0.63049
(23, 61),     0.68024,       0.70311,       0.73623,       0.5081,       0.48564,       0.66857,       0.63031
(276, 359),     0.77658,       0.64946,       0.53586,       0.71873,       0.55329,       0.54793,       0.63031
(7, 66),     0.77045,       0.68257,       0.51043,       0.64416,       0.65528,       0.51853,       0.63024
(78, 145),     0.71042,       0.69498,       0.73894,       0.49878,       0.49186,       0.64633,       0.63022
(107, 190),     0.75236,       0.78163,       0.52105,       0.70513,       0.52812,       0.49306,       0.63022
(66, 76),     0.8119,       0.66374,       0.55029,       0.71948,       0.46577,       0.56984,       0.63017
(374, 388),     0.46412,       0.92305,       0.68038,       0.5206,       0.44587,       0.74539,       0.6299
(259, 388),     0.77381,       0.75255,       0.39532,       0.73202,       0.45827,       0.66687,       0.62981
(30, 154),     0.68263,       0.84918,       0.49765,       0.65701,       0.54642,       0.54589,       0.6298
(30, 153),     0.69102,       0.86864,       0.47932,       0.66693,       0.54524,       0.52752,       0.62978
(293, 373),     0.73079,       0.90597,       0.41044,       0.77057,       0.51353,       0.44581,       0.62952
(78, 308),     0.84397,       0.80955,       0.51517,       0.76978,       0.38776,       0.45036,       0.62943
(25, 62),     0.81507,       0.69865,       0.6337,       0.56055,       0.42207,       0.64271,       0.62879
(283, 386),     0.74896,       0.71175,       0.6176,       0.86145,       0.40479,       0.42805,       0.62877
(286, 327),     0.81456,       0.84481,       0.51181,       0.62475,       0.33749,       0.6366,       0.62834
(7, 27),     0.65766,       0.76384,       0.3933,       0.72435,       0.65777,       0.57019,       0.62785
(25, 78),     0.81656,       0.69933,       0.63198,       0.5641,       0.41618,       0.63844,       0.62777
(62, 145),     0.71146,       0.68589,       0.73943,       0.48671,       0.49416,       0.64525,       0.62715
(292, 296),     0.81063,       0.84391,       0.43153,       0.84748,       0.46736,       0.36158,       0.62708
(23, 30),     0.69363,       0.84082,       0.48481,       0.68179,       0.57347,       0.4871,       0.62694
(243, 336),     0.68912,       0.7239,       0.45689,       0.76468,       0.56578,       0.56031,       0.62678
(155, 173),     0.64834,       0.93269,       0.44836,       0.68006,       0.49774,       0.55332,       0.62675
(283, 341),     0.64069,       0.86511,       0.47844,       0.69636,       0.56629,       0.51263,       0.62659
(56, 76),     0.81599,       0.67077,       0.52261,       0.69906,       0.39868,       0.65216,       0.62655
(28, 57),     0.81251,       0.65866,       0.53892,       0.69684,       0.46293,       0.58877,       0.62644
(160, 306),     0.69471,       0.86336,       0.61333,       0.60779,       0.40757,       0.57021,       0.62616
(161, 287),     0.7268,       0.89086,       0.56036,       0.65398,       0.45556,       0.46932,       0.62615
(56, 62),     0.81634,       0.67056,       0.5256,       0.69762,       0.39547,       0.64972,       0.62588
(56, 78),     0.81203,       0.67161,       0.52792,       0.70153,       0.39155,       0.65031,       0.62583
(76, 145),     0.70195,       0.67968,       0.74128,       0.48018,       0.4992,       0.65084,       0.62552
(22, 65),     0.77299,       0.86187,       0.4097,       0.6967,       0.49903,       0.51178,       0.62534
(283, 388),     0.71417,       0.59556,       0.42441,       0.85089,       0.55325,       0.61377,       0.62534
(252, 259),     0.64302,       0.92167,       0.47372,       0.66806,       0.47235,       0.57093,       0.62496
(287, 327),     0.66594,       0.7434,       0.53381,       0.78113,       0.47057,       0.55275,       0.6246
(285, 287),     0.57612,       0.69227,       0.37955,       0.84885,       0.6381,       0.61231,       0.62453
(65, 287),     0.73706,       0.75945,       0.45523,       0.7968,       0.47619,       0.52153,       0.62438
(256, 283),     0.66005,       0.87381,       0.45145,       0.69705,       0.54685,       0.51522,       0.62407
(253, 286),     0.69735,       0.89854,       0.63858,       0.56224,       0.54695,       0.39968,       0.62389
(63, 160),     0.68113,       0.80687,       0.56385,       0.68886,       0.40152,       0.59917,       0.62357
(52, 112),     0.7982,       0.75436,       0.46471,       0.74625,       0.44094,       0.53633,       0.62347
(107, 154),     0.76529,       0.89388,       0.3965,       0.72548,       0.5315,       0.42748,       0.62335
(327, 334),     0.86876,       0.90023,       0.38233,       0.81118,       0.34462,       0.4326,       0.62329
(29, 190),     0.6334,       0.77578,       0.53378,       0.63047,       0.56261,       0.60298,       0.62317
(52, 78),     0.81677,       0.60081,       0.605,       0.62471,       0.4778,       0.61262,       0.62295
(78, 292),     0.84067,       0.8016,       0.51,       0.76158,       0.39157,       0.43192,       0.62289
(52, 154),     0.79134,       0.8052,       0.4414,       0.72965,       0.43984,       0.52845,       0.62265
(29, 98),     0.78633,       0.62197,       0.58256,       0.64369,       0.61407,       0.48725,       0.62265
(76, 130),     0.81962,       0.65819,       0.62202,       0.54143,       0.44929,       0.64419,       0.62246
(25, 66),     0.75661,       0.68724,       0.50284,       0.64235,       0.6357,       0.509,       0.62229
(105, 287),     0.7935,       0.79263,       0.50041,       0.7327,       0.41425,       0.4988,       0.62205
(327, 387),     0.72754,       0.8551,       0.5197,       0.71903,       0.31653,       0.59239,       0.62172
(65, 291),     0.76134,       0.79908,       0.51104,       0.66391,       0.42289,       0.56887,       0.62119
(26, 336),     0.75322,       0.81054,       0.37045,       0.77552,       0.53553,       0.48146,       0.62112
(56, 61),     0.81378,       0.66597,       0.51019,       0.69498,       0.39136,       0.64972,       0.621
(53, 163),     0.83869,       0.68367,       0.49546,       0.69281,       0.50099,       0.51411,       0.62096
(256, 388),     0.37553,       0.86471,       0.71067,       0.57434,       0.45886,       0.74144,       0.62092
(276, 339),     0.72049,       0.9111,       0.41957,       0.7196,       0.4863,       0.46744,       0.62075
(253, 293),     0.74829,       0.90526,       0.36859,       0.77906,       0.49561,       0.42537,       0.62036
(33, 110),     0.62166,       0.78704,       0.56466,       0.59403,       0.63376,       0.52086,       0.62033
(23, 246),     0.67527,       0.82186,       0.55429,       0.62413,       0.58023,       0.46595,       0.62029
(285, 382),     0.68117,       0.79241,       0.64823,       0.60302,       0.46108,       0.53267,       0.61976
(52, 158),     0.779,       0.77314,       0.36703,       0.75162,       0.4714,       0.57629,       0.61975
(61, 105),     0.82403,       0.61256,       0.62097,       0.61949,       0.44341,       0.59787,       0.61972
(61, 130),     0.81397,       0.64583,       0.63177,       0.52082,       0.45377,       0.65115,       0.61955
(287, 386),     0.82794,       0.88108,       0.40786,       0.79097,       0.45638,       0.35276,       0.6195
(62, 130),     0.82346,       0.66129,       0.61161,       0.5506,       0.43642,       0.63221,       0.61927
(285, 398),     0.83507,       0.78228,       0.46997,       0.75148,       0.41633,       0.45903,       0.61903
(62, 308),     0.83525,       0.80893,       0.49439,       0.77106,       0.37515,       0.42826,       0.61884
(52, 62),     0.81388,       0.59726,       0.60323,       0.6169,       0.47313,       0.60799,       0.61873
(63, 159),     0.69517,       0.81529,       0.53349,       0.69521,       0.38667,       0.58438,       0.61837
(65, 243),     0.76166,       0.81454,       0.40792,       0.72374,       0.47077,       0.53077,       0.61823
(30, 144),     0.67005,       0.87818,       0.41499,       0.68469,       0.55974,       0.50153,       0.6182
(78, 130),     0.82438,       0.66019,       0.61093,       0.55258,       0.43152,       0.6289,       0.61808
(61, 145),     0.68249,       0.66796,       0.74129,       0.46157,       0.49793,       0.6564,       0.61794
(258, 287),     0.80339,       0.84369,       0.39882,       0.81703,       0.44557,       0.39654,       0.61751
(98, 336),     0.8744,       0.86842,       0.35604,       0.82745,       0.36643,       0.41209,       0.61747
(362, 387),     0.37827,       0.86242,       0.80387,       0.61582,       0.30917,       0.73508,       0.61744
(53, 110),     0.81464,       0.64527,       0.5526,       0.67318,       0.50196,       0.51565,       0.61722
(30, 145),     0.68459,       0.88199,       0.4255,       0.67485,       0.53762,       0.49413,       0.61645
(252, 283),     0.68108,       0.87806,       0.40415,       0.71336,       0.52087,       0.50104,       0.61643
(306, 385),     0.83275,       0.80728,       0.50736,       0.80225,       0.44297,       0.30372,       0.61605
(30, 133),     0.62412,       0.79246,       0.53606,       0.61584,       0.54923,       0.5774,       0.61585
(283, 362),     0.59084,       0.85215,       0.50797,       0.64179,       0.5749,       0.52459,       0.61537
(65, 306),     0.75917,       0.7864,       0.51189,       0.64296,       0.42376,       0.56792,       0.61535
(53, 78),     0.83938,       0.59145,       0.62466,       0.5684,       0.45225,       0.61491,       0.61517
(293, 388),     0.73824,       0.60682,       0.5254,       0.85377,       0.50804,       0.45856,       0.61514
(296, 308),     0.81074,       0.84381,       0.40724,       0.84962,       0.4437,       0.33565,       0.61513
(291, 385),     0.83066,       0.8111,       0.50172,       0.79894,       0.44562,       0.30128,       0.61489
(287, 296),     0.6877,       0.73707,       0.33751,       0.85887,       0.55686,       0.511,       0.61484
(292, 385),     0.83369,       0.80189,       0.50808,       0.8013,       0.44063,       0.3034,       0.61483
(61, 66),     0.80017,       0.64347,       0.52922,       0.71047,       0.44901,       0.55328,       0.61427
(52, 155),     0.76226,       0.77665,       0.44336,       0.72741,       0.43107,       0.54434,       0.61418
(159, 296),     0.64909,       0.69667,       0.5223,       0.77221,       0.5584,       0.48591,       0.6141
(30, 57),     0.80804,       0.53223,       0.68258,       0.5267,       0.54959,       0.5829,       0.61367
(257, 327),     0.77437,       0.87691,       0.42336,       0.77174,       0.29635,       0.53908,       0.61363
(300, 359),     0.77348,       0.84317,       0.42216,       0.7572,       0.51257,       0.37135,       0.61332
(23, 107),     0.78846,       0.89573,       0.34313,       0.71796,       0.53753,       0.39552,       0.61306
(283, 382),     0.57267,       0.86078,       0.51202,       0.62129,       0.56907,       0.54223,       0.61301
(29, 291),     0.70302,       0.7804,       0.59232,       0.56966,       0.42019,       0.61128,       0.61281
(56, 154),     0.82904,       0.9543,       0.26324,       0.84817,       0.42819,       0.35363,       0.61276
(296, 387),     0.70991,       0.76069,       0.30656,       0.84414,       0.51542,       0.53863,       0.61256
(286, 287),     0.76913,       0.82088,       0.43846,       0.7429,       0.48213,       0.42068,       0.61236
(62, 292),     0.8311,       0.80111,       0.48831,       0.76272,       0.37946,       0.40979,       0.61208
(157, 296),     0.56021,       0.6032,       0.56558,       0.75775,       0.58557,       0.60019,       0.61208
(259, 374),     0.57814,       0.93467,       0.5038,       0.57887,       0.48832,       0.58775,       0.61192
(29, 173),     0.61175,       0.7247,       0.44539,       0.6978,       0.58747,       0.6032,       0.61172
(53, 144),     0.84239,       0.75918,       0.46339,       0.72847,       0.42505,       0.45157,       0.61167
(24, 107),     0.77604,       0.87909,       0.37565,       0.68584,       0.55986,       0.3935,       0.61166
(53, 62),     0.83639,       0.5896,       0.62341,       0.56145,       0.44598,       0.61161,       0.61141
(263, 296),     0.74496,       0.68177,       0.36393,       0.8251,       0.53115,       0.51857,       0.61091
(336, 373),     0.73249,       0.83236,       0.57274,       0.75556,       0.39122,       0.38062,       0.61083
(52, 76),     0.80485,       0.58749,       0.59526,       0.60892,       0.46473,       0.60271,       0.61066
(112, 296),     0.71506,       0.78763,       0.33366,       0.78275,       0.55391,       0.48993,       0.61049
(107, 160),     0.74203,       0.44745,       0.57775,       0.6863,       0.61641,       0.5914,       0.61022
(260, 390),     0.54282,       0.93059,       0.52316,       0.59009,       0.47628,       0.59809,       0.61017
(193, 327),     0.80736,       0.73843,       0.59431,       0.59674,       0.51327,       0.41078,       0.61015
(66, 157),     0.76504,       0.65839,       0.3433,       0.81443,       0.5168,       0.56262,       0.6101
(243, 296),     0.67491,       0.74747,       0.37164,       0.76422,       0.56817,       0.53309,       0.60992
(282, 388),     0.72497,       0.65919,       0.26309,       0.82694,       0.53528,       0.64843,       0.60965
(23, 65),     0.7538,       0.85694,       0.38535,       0.66085,       0.51162,       0.48838,       0.60949
(249, 260),     0.52142,       0.91075,       0.52928,       0.59401,       0.46887,       0.62968,       0.609
(133, 336),     0.64725,       0.69119,       0.44438,       0.74676,       0.55885,       0.56488,       0.60889
(292, 386),     0.83551,       0.80489,       0.49555,       0.82783,       0.40992,       0.27714,       0.60847
(306, 386),     0.83546,       0.80957,       0.49264,       0.82693,       0.41042,       0.27503,       0.60834
(30, 287),     0.71823,       0.80674,       0.53792,       0.63796,       0.457,       0.4899,       0.60796
(28, 110),     0.72956,       0.90614,       0.30876,       0.77096,       0.52065,       0.40969,       0.60763
(286, 384),     0.77516,       0.81796,       0.49455,       0.74007,       0.37907,       0.4389,       0.60762
(385, 390),     0.25141,       0.86146,       0.71586,       0.50454,       0.51958,       0.79213,       0.6075
(65, 292),     0.75343,       0.76895,       0.51238,       0.62101,       0.42338,       0.56505,       0.60737
(160, 292),     0.67719,       0.84047,       0.61396,       0.57838,       0.39059,       0.54308,       0.60728
(283, 374),     0.65275,       0.87805,       0.41586,       0.69083,       0.5057,       0.49868,       0.60698
(24, 65),     0.73628,       0.83629,       0.41599,       0.6215,       0.53458,       0.49652,       0.60686
(259, 263),     0.49124,       0.78605,       0.58676,       0.58441,       0.51552,       0.67574,       0.60662
(308, 385),     0.83255,       0.80246,       0.48853,       0.80522,       0.42181,       0.28902,       0.6066
(291, 386),     0.83471,       0.81342,       0.48441,       0.82249,       0.41086,       0.27009,       0.606
(65, 133),     0.72031,       0.81378,       0.38926,       0.69654,       0.46947,       0.54648,       0.60597
(158, 295),     0.67744,       0.70493,       0.48969,       0.77146,       0.4962,       0.49357,       0.60555
(53, 145),     0.84082,       0.78277,       0.45062,       0.74588,       0.37555,       0.43768,       0.60555
(57, 98),     0.78407,       0.79404,       0.48309,       0.74341,       0.36229,       0.46335,       0.60504
(65, 155),     0.71357,       0.84525,       0.39601,       0.68336,       0.4627,       0.52844,       0.60489
(24, 53),     0.84062,       0.70384,       0.50832,       0.71725,       0.42877,       0.43015,       0.60482
(65, 78),     0.79383,       0.63552,       0.50402,       0.68294,       0.44777,       0.56465,       0.60479
(258, 384),     0.68806,       0.77068,       0.54102,       0.73182,       0.38456,       0.51179,       0.60466
(293, 387),     0.71312,       0.65443,       0.59285,       0.85715,       0.40706,       0.40311,       0.60462
(63, 78),     0.85859,       0.60936,       0.60993,       0.55644,       0.39423,       0.59879,       0.60456
(249, 295),     0.62322,       0.78241,       0.63722,       0.62851,       0.40667,       0.54932,       0.60456
(53, 76),     0.82766,       0.58055,       0.62004,       0.55123,       0.43851,       0.60802,       0.60433
(46, 78),     0.85435,       0.60325,       0.61075,       0.52341,       0.40424,       0.62879,       0.60413
(263, 282),     0.71145,       0.63504,       0.36783,       0.73497,       0.50675,       0.66653,       0.60376
(56, 157),     0.77727,       0.81977,       0.44941,       0.72634,       0.37113,       0.47487,       0.60313
(160, 308),     0.67025,       0.83584,       0.61512,       0.57254,       0.38956,       0.53508,       0.60306
(107, 157),     0.74878,       0.5771,       0.43719,       0.78396,       0.50655,       0.5628,       0.60273
(65, 308),     0.74482,       0.76135,       0.50598,       0.61491,       0.42429,       0.56386,       0.60254
(7, 52),     0.75737,       0.56381,       0.49113,       0.57764,       0.5997,       0.6256,       0.60254
(296, 359),     0.7418,       0.68404,       0.43063,       0.84832,       0.48299,       0.42629,       0.60235
(29, 161),     0.75945,       0.58982,       0.40874,       0.6299,       0.54397,       0.68216,       0.60234
(107, 153),     0.75925,       0.90347,       0.34586,       0.70005,       0.51783,       0.38643,       0.60215
(55, 112),     0.76167,       0.89256,       0.36112,       0.7252,       0.46662,       0.40532,       0.60208
(30, 243),     0.6263,       0.7846,       0.52754,       0.59681,       0.51043,       0.56632,       0.602
(258, 291),     0.8072,       0.78198,       0.48915,       0.82177,       0.39369,       0.31794,       0.60196
(173, 336),     0.64376,       0.60028,       0.5039,       0.75676,       0.54008,       0.56641,       0.60186
(56, 291),     0.69839,       0.74287,       0.6097,       0.50801,       0.42964,       0.62099,       0.6016
(26, 296),     0.74672,       0.81919,       0.28267,       0.78587,       0.53254,       0.44143,       0.6014
(46, 62),     0.85225,       0.60358,       0.60918,       0.51757,       0.39847,       0.62713,       0.60136
(105, 173),     0.81252,       0.67221,       0.39405,       0.76818,       0.46192,       0.49893,       0.6013
(62, 63),     0.85629,       0.60935,       0.60905,       0.55089,       0.38704,       0.59491,       0.60125
(254, 466),     0.51557,       0.88416,       0.56698,       0.61554,       0.36346,       0.66098,       0.60111
(257, 414),     0.6547,       0.89234,       0.4761,       0.7058,       0.39685,       0.48088,       0.60111
(258, 306),     0.80936,       0.77941,       0.49024,       0.82382,       0.38728,       0.31437,       0.60075
(308, 386),     0.83403,       0.805,       0.47753,       0.83191,       0.39176,       0.26388,       0.60069
(257, 385),     0.73592,       0.77612,       0.58673,       0.74537,       0.26733,       0.4916,       0.60051
(105, 327),     0.88644,       0.68846,       0.55301,       0.67492,       0.45312,       0.34702,       0.6005
(62, 65),     0.79356,       0.63149,       0.49963,       0.67523,       0.44473,       0.5577,       0.60039
(105, 246),     0.67379,       0.41288,       0.50873,       0.68439,       0.67254,       0.64644,       0.5998
