Comparing the following files: 
hadleigh_front_s4_v2/,  hadleigh_low_s4_v2/,  hadleigh_right_threequarter_s4_v2/,  hadleigh_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s4_v2_vs_hadleigh_low_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_right_threequarter_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  average
(55, 341),     0.53379,       0.40047,       0.19189,       0.17799,       0.47911,       0.2588,       0.34034
(78, 256),     0.1755,       0.5013,       0.78379,       0.16702,       -0.03447,       0.44622,       0.33989
(7, 334),     0.78063,       -0.11047,       0.70844,       -0.08697,       0.73801,       0.00972,       0.33989
(259, 263),     0.60223,       0.55841,       0.2619,       0.43944,       0.14025,       0.03672,       0.33982
(66, 374),     0.59843,       0.42195,       0.48664,       0.08787,       0.12462,       0.3193,       0.3398
(258, 263),     0.46759,       0.79357,       0.05784,       0.49028,       0.10686,       0.12158,       0.33962
(29, 163),     0.4604,       0.40104,       0.58341,       -0.00888,       0.23529,       0.36632,       0.3396
(296, 353),     0.43323,       0.43019,       -0.11801,       0.65765,       0.37141,       0.26288,       0.33956
(22, 145),     0.53493,       0.41036,       0.5495,       0.18531,       0.21435,       0.14262,       0.33951
(33, 56),     0.50207,       0.16603,       0.29821,       0.26344,       0.55983,       0.24705,       0.33944
(63, 110),     0.59995,       0.22599,       0.55132,       0.02958,       0.41932,       0.20813,       0.33905
(52, 173),     0.41785,       0.27989,       0.51137,       0.23411,       0.20977,       0.38026,       0.33887
(154, 285),     0.67425,       0.09306,       0.41169,       -0.08842,       0.64319,       0.29816,       0.33865
(62, 334),     0.49288,       0.16041,       0.85585,       -0.04584,       0.28933,       0.27807,       0.33845
(98, 380),     0.5778,       0.12807,       0.68432,       0.02537,       0.60285,       0.01092,       0.33822
(107, 249),     0.49912,       0.49176,       0.31581,       0.29214,       0.24579,       0.18443,       0.33817
(105, 383),     0.56565,       0.39201,       0.4224,       0.29955,       0.21288,       0.1343,       0.3378
(249, 327),     0.59217,       -0.07665,       0.85716,       0.13876,       0.55818,       -0.04363,       0.33767
(98, 155),     0.54552,       0.32975,       0.6467,       -0.04829,       0.51613,       0.0357,       0.33759
(22, 105),     0.51699,       0.34239,       0.59414,       -0.00543,       0.32333,       0.25403,       0.33758
(105, 327),     0.50001,       0.31795,       0.65967,       -0.03019,       0.46418,       0.11258,       0.33737
(65, 252),     0.6829,       0.32856,       0.37014,       0.0835,       0.21898,       0.33934,       0.33724
(65, 253),     0.66399,       0.36903,       0.39386,       0.07416,       0.16441,       0.35675,       0.33703
(65, 336),     0.70911,       0.00061,       0.46466,       0.03381,       0.63248,       0.1778,       0.33641
(27, 383),     0.52674,       0.34971,       0.40492,       0.35209,       0.35953,       0.02475,       0.33629
(255, 327),     0.59202,       -0.06218,       0.84379,       0.1122,       0.57818,       -0.04673,       0.33621
(52, 383),     0.52488,       0.40301,       0.37655,       0.33156,       0.24798,       0.13282,       0.33613
(30, 383),     0.43455,       0.38154,       0.52451,       0.27525,       0.32244,       0.07819,       0.33608
(23, 52),     0.52551,       0.35937,       0.56609,       -0.03532,       0.27573,       0.32345,       0.3358
(78, 334),     0.4907,       0.16244,       0.85423,       -0.06625,       0.27917,       0.29434,       0.33577
(249, 286),     0.33588,       0.73501,       0.25026,       0.1874,       0.09168,       0.41143,       0.33528
(336, 388),     0.41982,       0.51975,       0.14956,       0.37645,       0.30668,       0.23707,       0.33489
(25, 285),     0.52842,       0.01725,       0.19831,       0.2563,       0.61135,       0.39751,       0.33486
(78, 380),     0.17318,       0.43608,       0.82172,       0.1563,       0.02032,       0.40108,       0.33478
(56, 160),     0.19941,       0.39144,       0.30984,       0.27479,       0.57395,       0.2587,       0.33469
(61, 383),     0.63807,       -0.04322,       0.79508,       -0.10267,       0.53943,       0.18111,       0.33463
(336, 359),     0.35828,       0.63509,       -0.03152,       0.49313,       0.39321,       0.15874,       0.33449
(160, 282),     0.62021,       -0.03195,       0.5125,       0.02912,       0.72239,       0.15454,       0.33447
(29, 353),     0.4623,       0.32215,       0.5768,       0.19841,       0.36964,       0.07728,       0.33443
(63, 124),     0.15476,       0.4787,       0.4376,       0.24548,       0.2555,       0.43448,       0.33442
(98, 133),     0.52717,       0.34365,       0.64168,       -0.04812,       0.48975,       0.05167,       0.3343
(157, 285),     0.6305,       -0.01925,       0.20454,       0.13101,       0.57441,       0.48426,       0.33424
(295, 466),     0.42651,       0.48634,       0.0883,       0.48148,       0.27289,       0.24857,       0.33402
(76, 334),     0.49208,       0.15328,       0.85605,       -0.04514,       0.28981,       0.25486,       0.33349
(105, 190),     0.47031,       0.32355,       0.57402,       0.16563,       0.26373,       0.20362,       0.33348
(61, 341),     0.22322,       0.48079,       0.75595,       0.17207,       -0.06001,       0.42881,       0.33347
(35, 46),     0.31588,       0.52665,       0.31486,       0.30719,       0.1176,       0.41843,       0.33343
(327, 386),     0.73445,       -0.24185,       0.81248,       -0.01399,       0.69261,       0.01593,       0.33327
(285, 384),     0.37715,       0.22124,       0.15155,       0.44722,       0.43033,       0.37189,       0.33323
(62, 256),     0.17591,       0.48772,       0.78095,       0.16595,       -0.04191,       0.43036,       0.33316
(57, 353),     0.81629,       -0.20581,       0.84481,       -0.17719,       0.74702,       -0.02823,       0.33281
(22, 285),     0.74433,       -0.02443,       0.53621,       -0.15036,       0.6885,       0.19991,       0.33236
(157, 163),     0.37184,       0.42241,       0.3471,       0.24203,       0.34448,       0.2659,       0.33229
(25, 55),     0.47317,       0.02452,       0.15825,       0.32362,       0.55483,       0.45882,       0.3322
(22, 98),     0.46759,       0.33654,       0.71764,       -0.08537,       0.54716,       0.00821,       0.33196
(61, 334),     0.48729,       0.15367,       0.85881,       -0.03566,       0.28819,       0.23202,       0.33072
(65, 282),     0.69818,       0.15389,       0.56712,       -0.00959,       0.46922,       0.10537,       0.3307
(46, 161),     0.43794,       0.11859,       0.36734,       0.2954,       0.40972,       0.35418,       0.33053
(57, 373),     0.75208,       -0.11065,       0.79834,       -0.09282,       0.67746,       -0.0429,       0.33025
(56, 161),     0.32907,       0.28203,       0.27615,       0.2657,       0.57619,       0.24974,       0.32981
(62, 380),     0.17452,       0.42366,       0.81982,       0.15558,       0.0173,       0.38755,       0.32974
(98, 159),     0.44258,       0.35326,       0.60551,       0.25596,       0.37391,       -0.05395,       0.32954
(260, 282),     0.50673,       0.29738,       0.20196,       0.2651,       0.39041,       0.3147,       0.32938
(414, 467),     0.52729,       0.11756,       0.44171,       0.03793,       0.26476,       0.58428,       0.32892
(105, 334),     0.61052,       0.23831,       0.59089,       0.04065,       0.2092,       0.28283,       0.32873
(63, 300),     0.43046,       0.39871,       0.58255,       0.12242,       0.13062,       0.3063,       0.32851
(98, 384),     0.5786,       -0.06708,       0.6254,       0.17263,       0.56599,       0.09553,       0.32851
(130, 295),     0.5079,       -0.00096,       0.30915,       0.26884,       0.59004,       0.2956,       0.32843
(105, 276),     0.58522,       0.34983,       0.54049,       0.0986,       0.14962,       0.24322,       0.32783
(29, 276),     0.54019,       0.13461,       0.65478,       0.06696,       0.53455,       0.03411,       0.32753
(257, 383),     0.64166,       0.54887,       0.14429,       0.51985,       0.10303,       0.00698,       0.32745
(107, 414),     0.45568,       0.328,       0.19976,       0.28589,       0.39129,       0.30373,       0.32739
(295, 359),     0.35806,       0.55011,       -0.08164,       0.60534,       0.32376,       0.20341,       0.32651
(61, 265),     0.54715,       -0.01194,       0.79203,       -0.04518,       0.50581,       0.16798,       0.32598
(159, 334),     0.78828,       -0.16456,       0.73883,       -0.14841,       0.77123,       -0.0303,       0.32584
(53, 383),     0.48414,       0.40009,       0.43566,       0.26031,       0.22187,       0.15251,       0.32576
(46, 293),     0.44389,       0.19756,       0.64241,       0.09993,       0.37166,       0.19728,       0.32546
(53, 276),     0.51858,       0.3278,       0.55923,       0.07087,       0.22826,       0.24786,       0.32543
(295, 336),     0.48862,       0.484,       0.38933,       0.04147,       0.49027,       0.05775,       0.32524
(23, 98),     0.44576,       0.35192,       0.73099,       -0.09066,       0.49162,       0.01946,       0.32485
(327, 353),     0.6488,       -0.06796,       0.81926,       0.01166,       0.57111,       -0.03384,       0.32484
(63, 265),     0.55004,       0.35405,       0.54916,       0.21017,       0.20537,       0.07728,       0.32434
(28, 383),     0.54443,       0.32059,       0.3576,       0.35711,       0.3724,       -0.00714,       0.32416
(26, 105),     0.51851,       0.31777,       0.58689,       -0.00247,       0.30617,       0.21588,       0.32379
(327, 359),     0.59224,       -0.07648,       0.83676,       0.0822,       0.55424,       -0.04742,       0.32359
(52, 327),     0.53535,       0.27139,       0.62823,       -0.05449,       0.41916,       0.1414,       0.32351
(327, 383),     0.62006,       0.01097,       0.74561,       0.05486,       0.51244,       -0.00347,       0.32341
(30, 98),     0.4328,       0.40051,       0.7452,       0.06712,       0.21077,       0.08397,       0.3234
(53, 163),     0.51638,       0.25181,       0.49623,       0.08879,       0.34725,       0.23856,       0.32317
(105, 353),     0.55831,       0.36301,       0.50852,       0.18814,       0.15813,       0.16161,       0.32295
(46, 300),     0.3729,       0.29472,       0.64437,       0.12415,       0.25696,       0.2433,       0.32273
(296, 390),     0.61298,       0.34833,       0.47795,       -0.11325,       0.36149,       0.24868,       0.3227
(293, 388),     0.8819,       0.00768,       0.58452,       -0.09658,       0.54467,       0.01384,       0.32267
(66, 414),     0.62755,       0.21218,       0.3836,       0.21068,       0.28073,       0.21903,       0.32229
(57, 467),     0.83416,       -0.2199,       0.84737,       -0.17925,       0.75527,       -0.10479,       0.32214
(52, 296),     0.67454,       0.06999,       0.50569,       0.04347,       0.4367,       0.20182,       0.32204
(63, 293),     0.46042,       0.32037,       0.59193,       0.0794,       0.16464,       0.31518,       0.32199
(265, 387),     0.73186,       0.17918,       0.39834,       0.2816,       0.41997,       -0.07925,       0.32195
(57, 293),     0.88089,       -0.24916,       0.85516,       -0.27102,       0.74673,       -0.03369,       0.32148
(265, 285),     0.49326,       0.35696,       0.07821,       0.52337,       0.39127,       0.08528,       0.32139
(359, 414),     0.47177,       0.53863,       0.18942,       0.15658,       0.19905,       0.37213,       0.32126
(327, 387),     0.71305,       -0.24204,       0.82528,       -0.01057,       0.64937,       -0.00854,       0.32109
(29, 66),     0.25,       0.10125,       0.21118,       0.36246,       0.50535,       0.49336,       0.3206
(66, 373),     0.55312,       0.43813,       0.47453,       0.09042,       0.07824,       0.28897,       0.32057
(107, 386),     0.67827,       0.21663,       0.35245,       0.20705,       0.23196,       0.23708,       0.32057
(130, 293),     0.68785,       -0.07277,       0.7343,       -0.05359,       0.64026,       -0.01499,       0.32018
(30, 334),     0.62531,       -0.02128,       0.66866,       0.01326,       0.65965,       -0.02502,       0.3201
(70, 300),     0.32852,       0.3531,       0.62807,       0.13127,       0.16923,       0.31036,       0.32009
(30, 265),     0.44252,       0.38307,       0.5215,       0.22126,       0.30727,       0.04396,       0.31993
(247, 276),     0.45986,       0.10778,       0.69684,       0.03346,       0.53173,       0.08789,       0.31959
(53, 265),     0.53615,       0.36222,       0.47589,       0.23701,       0.21604,       0.08966,       0.3195
(30, 276),     0.48525,       0.12731,       0.677,       0.04175,       0.52408,       0.06078,       0.31936
(327, 388),     0.67466,       -0.21377,       0.83742,       0.03242,       0.60683,       -0.02282,       0.31912
(105, 145),     0.46741,       0.30193,       0.55884,       -0.01212,       0.35188,       0.24488,       0.3188
(33, 293),     0.72049,       -0.13782,       0.73207,       -0.10061,       0.6914,       0.00294,       0.31808
(105, 256),     0.62181,       0.30213,       0.52443,       0.12722,       0.16965,       0.1629,       0.31802
(246, 283),     0.60674,       -0.06023,       0.60834,       -0.02914,       0.71005,       0.07072,       0.31775
(30, 353),     0.38003,       0.31422,       0.62883,       0.13776,       0.35224,       0.09308,       0.31769
(65, 341),     0.64633,       0.24826,       0.32362,       0.1531,       0.30558,       0.22399,       0.31681
(76, 380),     0.16471,       0.42248,       0.81378,       0.13563,       -0.009,       0.3729,       0.31675
(57, 359),     0.81621,       -0.24449,       0.84208,       -0.15669,       0.76767,       -0.12449,       0.31672
(52, 283),     0.6192,       0.2074,       0.5606,       0.01392,       0.31712,       0.18203,       0.31671
(52, 353),     0.52793,       0.34176,       0.4534,       0.2135,       0.19546,       0.16647,       0.31642
(327, 466),     0.6316,       -0.17776,       0.8428,       0.06761,       0.56628,       -0.03801,       0.31542
(105, 255),     0.57806,       0.39299,       0.52755,       0.11402,       0.171,       0.10865,       0.31538
(76, 256),     0.16402,       0.4785,       0.77303,       0.14218,       -0.07486,       0.40758,       0.31508
(52, 145),     0.50776,       0.33099,       0.51179,       -0.02547,       0.28742,       0.27667,       0.31486
(55, 383),     0.44799,       0.49225,       0.14922,       0.48029,       0.27524,       0.04381,       0.3148
(247, 383),     0.37397,       0.34783,       0.57557,       0.22748,       0.2895,       0.07243,       0.31446
(98, 144),     0.42874,       0.35529,       0.73253,       -0.08488,       0.41372,       0.03981,       0.3142
(30, 66),     0.18979,       0.02982,       0.19265,       0.4298,       0.53715,       0.50348,       0.31378
(276, 336),     0.40852,       0.51596,       -0.04645,       0.50535,       0.33434,       0.1635,       0.31354
(283, 466),     0.82639,       0.09916,       0.48551,       -0.06422,       0.44953,       0.08475,       0.31352
(385, 414),     0.33371,       0.4985,       0.31965,       0.21322,       0.18835,       0.32765,       0.31351
(46, 383),     0.38545,       0.40822,       0.50733,       0.22017,       0.17942,       0.17603,       0.31277
(144, 295),     0.74814,       -0.11275,       0.53301,       -0.10399,       0.7291,       0.08154,       0.31251
(193, 385),     0.17173,       0.46362,       0.31613,       0.3036,       0.25665,       0.36324,       0.3125
(22, 52),     0.55101,       0.33422,       0.5187,       -0.05724,       0.23903,       0.28857,       0.31238
(62, 76),     0.64645,       0.41071,       0.366,       0.42813,       -0.0345,       0.05543,       0.31204
(105, 341),     0.6296,       0.266,       0.52146,       0.13805,       0.20394,       0.11237,       0.3119
(65, 359),     0.57236,       0.34283,       0.39277,       0.23855,       0.25541,       0.06924,       0.31186
(78, 193),     0.32735,       0.44697,       0.64672,       0.07052,       -0.06651,       0.44522,       0.31171
(65, 467),     0.584,       0.29442,       0.47408,       0.1724,       0.25881,       0.08605,       0.31163
(257, 384),     0.74917,       0.07661,       0.61506,       0.06029,       0.29937,       0.06859,       0.31151
(70, 124),     0.65995,       0.18494,       0.39243,       -0.06038,       0.34996,       0.34185,       0.31146
(33, 353),     0.35913,       0.12657,       0.68439,       0.09154,       0.51231,       0.09359,       0.31126
(265, 398),     0.58442,       0.28685,       0.25494,       0.28482,       0.33099,       0.12268,       0.31078
(27, 276),     0.59315,       0.05364,       0.63932,       0.05218,       0.57694,       -0.05168,       0.31059
(27, 157),     0.27178,       0.33859,       0.54529,       0.30942,       0.04401,       0.35381,       0.31048
(130, 353),     0.3182,       0.242,       0.71848,       0.06922,       0.41452,       0.09847,       0.31015
(24, 56),     0.1906,       0.54608,       0.55179,       -0.07569,       0.05483,       0.59007,       0.30961
(255, 384),     0.18397,       0.22373,       -0.04169,       0.45795,       0.43651,       0.59616,       0.30944
(263, 327),     0.55833,       -0.11816,       0.83992,       0.11674,       0.50755,       -0.0482,       0.30936
(193, 414),     0.19586,       0.3616,       0.19399,       0.36341,       0.37799,       0.36296,       0.3093
(29, 158),     0.32586,       0.21759,       0.55417,       0.27069,       0.17739,       0.30987,       0.30926
(24, 296),     0.82848,       -0.19033,       0.71615,       -0.21421,       0.73505,       -0.01965,       0.30925
(55, 159),     0.60011,       -0.02189,       0.0521,       0.31669,       0.48965,       0.41875,       0.30923
(46, 110),     0.54967,       0.15808,       0.52863,       0.07225,       0.34913,       0.19688,       0.30911
(66, 260),     0.61828,       0.28428,       0.50067,       0.11681,       0.18885,       0.14336,       0.30871
(159, 282),     0.67649,       -0.13597,       0.57124,       -0.07939,       0.73777,       0.08209,       0.3087
(282, 353),     0.45308,       0.28453,       -0.0759,       0.71453,       0.23292,       0.24305,       0.3087
(276, 386),     0.74201,       -0.07803,       0.65643,       -0.09888,       0.6668,       -0.03623,       0.30868
(7, 46),     0.52844,       0.14268,       0.44867,       0.12443,       0.41876,       0.18873,       0.30862
(398, 414),     0.51582,       0.1818,       0.63684,       0.1597,       0.31073,       0.04538,       0.30838
(27, 296),     0.65002,       -0.08097,       0.52408,       0.00773,       0.70419,       0.04385,       0.30815
(285, 398),     0.39287,       0.39553,       0.11008,       0.27413,       0.51724,       0.15842,       0.30804
(57, 385),     0.70803,       -0.1025,       0.72843,       0.0983,       0.48621,       -0.07083,       0.30794
(57, 62),     0.68336,       0.32268,       0.02862,       0.33332,       0.16996,       0.30957,       0.30792
(66, 249),     0.54885,       0.396,       0.44848,       0.17548,       0.13019,       0.14698,       0.30766
(105, 133),     0.42085,       0.28843,       0.52949,       0.10745,       0.26226,       0.23489,       0.30723
(7, 257),     0.61834,       -0.06905,       0.46394,       0.01056,       0.6429,       0.17579,       0.30708
(57, 76),     0.66013,       0.24077,       0.02957,       0.33043,       0.20726,       0.37133,       0.30658
(98, 334),     0.884,       -0.21428,       0.79396,       -0.2091,       0.76116,       -0.17744,       0.30638
(265, 283),     0.51879,       0.16046,       0.5358,       0.23224,       0.49386,       -0.10432,       0.30614
(98, 252),     0.51893,       0.11189,       0.62476,       0.01618,       0.56739,       -0.00279,       0.30606
(25, 282),     0.63686,       -0.06637,       0.53899,       0.01354,       0.66484,       0.04838,       0.30604
(158, 285),     0.57967,       -0.04675,       0.12487,       0.14875,       0.55868,       0.47045,       0.30594
(66, 390),     0.53224,       0.42072,       0.45763,       0.12804,       0.0792,       0.21664,       0.30574
(63, 383),     0.49799,       0.34719,       0.48578,       0.20622,       0.16569,       0.131,       0.30565
(283, 327),     0.88321,       -0.28325,       0.89046,       -0.25477,       0.76063,       -0.16243,       0.30564
(105, 153),     0.48172,       0.29797,       0.54126,       -0.03685,       0.31515,       0.23244,       0.30528
(258, 286),     0.59584,       0.03508,       0.60962,       0.04502,       0.30733,       0.23808,       0.30516
(107, 387),     0.61978,       0.25667,       0.31695,       0.21453,       0.23844,       0.18391,       0.30505
(105, 339),     0.53827,       0.3918,       0.53231,       0.09255,       0.11231,       0.16236,       0.30493
(62, 193),     0.29646,       0.45152,       0.6563,       0.07538,       -0.08369,       0.43345,       0.3049
(55, 467),     0.48147,       0.37936,       0.34505,       0.27946,       0.33697,       0.00569,       0.30467
(65, 295),     0.73086,       0.07368,       0.47784,       -0.03649,       0.41868,       0.16313,       0.30462
(276, 388),     0.82797,       -0.13745,       0.62613,       -0.12612,       0.62092,       0.01555,       0.3045
(62, 384),     0.18361,       0.30447,       0.78722,       0.21382,       -0.02932,       0.36711,       0.30449
(55, 380),     0.58359,       0.3012,       0.23452,       0.04699,       0.35425,       0.30549,       0.30434
(25, 247),     0.56902,       0.16986,       0.75467,       -0.08043,       0.28478,       0.12764,       0.30426
(124, 383),     0.26641,       0.4183,       0.58432,       0.22289,       0.15015,       0.18291,       0.30416
(78, 384),     0.17905,       0.30589,       0.78945,       0.20204,       -0.02704,       0.37305,       0.30374
(386, 467),     0.61588,       0.2848,       0.45604,       -0.06701,       0.5259,       0.00606,       0.30361
(190, 265),     0.41486,       0.35639,       0.20581,       0.33288,       0.50701,       0.00446,       0.30357
(252, 285),     0.68765,       0.10048,       0.53612,       -0.2827,       0.58883,       0.18832,       0.30312
(29, 300),     0.52071,       0.06574,       0.67488,       0.07305,       0.49608,       -0.01374,       0.30279
(57, 255),     0.79301,       -0.26931,       0.82949,       -0.16633,       0.76941,       -0.14075,       0.30259
(105, 112),     0.45857,       0.28349,       0.56365,       0.03835,       0.26983,       0.20133,       0.30254
(53, 157),     0.24137,       0.19151,       0.52883,       0.31978,       0.21359,       0.32004,       0.30252
(300, 327),     0.74925,       -0.18189,       0.8362,       -0.12805,       0.62344,       -0.08404,       0.30249
(105, 252),     0.59219,       0.31668,       0.49596,       0.08416,       0.12192,       0.20246,       0.30223
(336, 466),     0.3146,       0.55137,       0.07009,       0.40773,       0.29377,       0.17571,       0.30221
(55, 276),     0.54608,       0.17212,       0.44407,       0.12619,       0.46849,       0.05514,       0.30201
(193, 265),     0.33147,       0.55253,       0.03695,       0.50767,       0.31403,       0.06929,       0.30199
(293, 327),     0.86131,       -0.25989,       0.86771,       -0.23042,       0.72018,       -0.14727,       0.30194
(105, 463),     0.62589,       0.24113,       0.49135,       0.15452,       0.20896,       0.08704,       0.30148
(105, 362),     0.63044,       0.24334,       0.48254,       0.16171,       0.21072,       0.08003,       0.30146
(265, 388),     0.70816,       0.15741,       0.42333,       0.26521,       0.36539,       -0.11071,       0.30146
(57, 254),     0.69526,       -0.13702,       0.76556,       -0.0639,       0.64724,       -0.10009,       0.30117
(105, 359),     0.57165,       0.37049,       0.5182,       0.12138,       0.15492,       0.06728,       0.30065
(105, 154),     0.48427,       0.29201,       0.53178,       -0.01817,       0.28745,       0.22312,       0.30008
(339, 414),     0.35718,       0.51139,       0.41704,       0.00323,       0.20335,       0.30813,       0.30005
(276, 296),     0.40697,       0.44235,       -0.21755,       0.6352,       0.27341,       0.25686,       0.29954
(29, 334),     0.65685,       -0.07094,       0.68641,       -0.06463,       0.6797,       -0.09038,       0.2995
(276, 327),     0.81461,       -0.24879,       0.86762,       -0.19972,       0.69844,       -0.1353,       0.29948
(61, 380),     0.15356,       0.40733,       0.80726,       0.1256,       -0.03767,       0.33978,       0.29931
(105, 155),     0.43962,       0.28721,       0.52932,       0.05897,       0.2574,       0.22293,       0.29924
(247, 293),     0.61473,       -0.05685,       0.7386,       -0.05821,       0.60856,       -0.05406,       0.29879
(159, 285),     0.55197,       -0.0251,       0.0851,       0.19162,       0.55797,       0.43042,       0.29866
(386, 414),     0.23095,       0.47481,       0.25975,       0.23368,       0.06661,       0.52301,       0.29813
(190, 285),     0.52449,       0.07632,       0.19166,       0.00442,       0.60536,       0.38639,       0.29811
(98, 374),     0.50535,       0.08626,       0.63406,       0.06389,       0.5714,       -0.07259,       0.29806
(66, 247),     0.11834,       -0.00047,       0.19824,       0.4428,       0.52918,       0.4999,       0.298
(46, 334),     0.42205,       0.11668,       0.51186,       0.16834,       0.35587,       0.21274,       0.29792
(247, 353),     0.30217,       0.28289,       0.67902,       0.08292,       0.34775,       0.09216,       0.29782
(78, 353),     0.50572,       -0.02481,       0.82639,       -0.10005,       0.41971,       0.15937,       0.29772
(105, 243),     0.43466,       0.28226,       0.5455,       0.07446,       0.26052,       0.18756,       0.29749
(336, 382),     0.60596,       0.25966,       0.35836,       -0.06426,       0.5829,       0.04003,       0.29711
(62, 353),     0.52113,       -0.04147,       0.82667,       -0.10902,       0.43276,       0.1513,       0.29689
(25, 334),     0.75133,       -0.16614,       0.69689,       -0.12008,       0.69381,       -0.07517,       0.29677
(193, 398),     0.2778,       0.41315,       0.08322,       0.34558,       0.29765,       0.36293,       0.29672
(163, 257),     0.646,       -0.13252,       0.51338,       0.0029,       0.68473,       0.06386,       0.29639
(98, 385),     0.62181,       -0.17592,       0.5914,       0.1498,       0.53658,       0.05414,       0.2963
(130, 383),     0.3693,       0.25548,       0.61744,       0.1775,       0.29362,       0.06422,       0.29626
(263, 286),     0.40901,       0.74651,       0.01983,       0.31381,       0.14512,       0.14219,       0.29608
(105, 382),     0.62429,       0.24883,       0.48184,       0.15161,       0.16958,       0.09823,       0.29573
(76, 384),     0.18208,       0.30929,       0.7817,       0.2024,       -0.05195,       0.35044,       0.29566
(98, 160),     0.41212,       0.36693,       0.62211,       0.15784,       0.31033,       -0.09588,       0.29557
(107, 130),     0.33188,       -0.07043,       0.17735,       0.32968,       0.57971,       0.42504,       0.29554
(249, 257),     0.43852,       0.35469,       0.40947,       0.25406,       0.07559,       0.24067,       0.2955
(65, 130),     0.21668,       -0.06258,       0.15657,       0.42839,       0.52607,       0.50706,       0.29537
(105, 283),     0.60088,       0.25607,       0.54429,       -0.00316,       0.12364,       0.2498,       0.29525
(285, 373),     0.4039,       0.41716,       0.29432,       0.01014,       0.25294,       0.39297,       0.29524
(46, 160),     0.26272,       0.10954,       0.38081,       0.30588,       0.3603,       0.35184,       0.29518
(57, 283),     0.85912,       -0.25844,       0.83942,       -0.29832,       0.71896,       -0.09069,       0.29501
(52, 190),     0.46424,       0.29211,       0.46652,       0.17296,       0.10414,       0.26713,       0.29452
(57, 300),     0.85752,       -0.30835,       0.85115,       -0.28656,       0.74753,       -0.09586,       0.29424
(63, 163),     0.53781,       0.17454,       0.42623,       0.05374,       0.39407,       0.17779,       0.29403
(7, 283),     0.67738,       -0.16627,       0.65153,       -0.111,       0.73411,       -0.02171,       0.29401
(98, 257),     0.78769,       -0.16726,       0.74051,       -0.13378,       0.66532,       -0.12896,       0.29392
(105, 254),     0.52547,       0.37004,       0.52099,       0.07051,       0.07397,       0.20216,       0.29386
(26, 52),     0.56053,       0.28663,       0.51537,       -0.06208,       0.21203,       0.24984,       0.29372
(157, 295),     0.7289,       -0.1744,       0.52275,       -0.14256,       0.70031,       0.12658,       0.2936
(336, 353),     0.41303,       0.37809,       -0.07829,       0.51175,       0.38274,       0.1537,       0.2935
(28, 173),     0.21462,       0.46008,       0.39239,       0.21442,       0.09492,       0.38452,       0.29349
(353, 385),     0.5606,       0.22736,       0.38845,       0.06268,       0.40629,       0.11531,       0.29345
(57, 263),     0.80902,       -0.30452,       0.83334,       -0.14992,       0.73238,       -0.16101,       0.29322
(46, 276),     0.39041,       0.28316,       0.58063,       0.03979,       0.19741,       0.26789,       0.29322
(30, 300),     0.48684,       0.04223,       0.70914,       0.04356,       0.48526,       -0.00825,       0.29313
(362, 463),     0.44148,       0.38579,       0.35522,       0.21743,       0.16426,       0.1932,       0.2929
(53, 283),     0.54684,       0.2077,       0.53319,       0.00358,       0.23893,       0.22706,       0.29288
(53, 353),     0.47108,       0.33336,       0.5145,       0.11881,       0.15963,       0.15951,       0.29281
(105, 398),     0.60547,       0.19114,       0.4802,       0.16517,       0.17945,       0.13523,       0.29278
(61, 256),     0.14969,       0.45497,       0.76433,       0.125,       -0.10973,       0.36925,       0.29225
(70, 130),     0.65365,       0.15185,       0.27315,       0.09071,       0.36256,       0.22036,       0.29205
(65, 463),     0.59565,       0.19477,       0.27125,       0.19231,       0.30289,       0.19389,       0.29179
(387, 467),     0.63487,       0.14398,       0.49809,       -0.02188,       0.51401,       -0.01857,       0.29175
(30, 53),     0.4411,       0.2292,       0.27428,       0.11628,       0.44936,       0.23917,       0.29157
(55, 463),     0.40196,       0.34465,       0.08431,       0.25834,       0.43115,       0.22856,       0.2915
(246, 276),     0.53811,       -0.11902,       0.68818,       -0.05658,       0.67045,       0.02705,       0.29136
(52, 133),     0.43399,       0.27044,       0.47116,       0.10676,       0.16128,       0.30348,       0.29119
(26, 193),     0.44385,       0.14482,       0.34076,       0.04479,       0.58924,       0.18327,       0.29112
(163, 282),     0.71175,       -0.13405,       0.58927,       -0.13473,       0.73244,       -0.01913,       0.29092
(30, 293),     0.60433,       -0.06448,       0.7415,       -0.07429,       0.62033,       -0.08283,       0.29076
(70, 265),     0.48801,       0.30381,       0.58476,       0.13439,       0.19569,       0.03723,       0.29065
(158, 163),     0.33554,       0.28603,       0.4093,       0.01162,       0.18589,       0.50733,       0.28929
(53, 296),     0.5611,       0.05972,       0.39471,       0.08615,       0.37895,       0.25362,       0.28904
(56, 173),     0.15447,       0.40168,       0.30497,       0.16329,       0.20724,       0.50252,       0.28903
(66, 385),     0.62024,       0.1603,       0.40584,       0.16529,       0.11739,       0.26433,       0.2889
