Comparing the following files: 
kelly_front_s1_v2/,  kelly_low_s1_v2/,  kelly_right_threequarter_s1_v2/,  kelly_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s1_v2_vs_kelly_low_s1_v2,  kelly_front_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_front_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_right_threequarter_s1_v2_vs_kelly_left_threequarter_s1_v2,  average
(27, 256),     0.49378,       0.80945,       0.26182,       0.60292,       0.32844,       0.17846,       0.44581
(29, 381),     0.46559,       0.79587,       0.22275,       0.6174,       0.36629,       0.20668,       0.44576
(124, 287),     0.16255,       0.59026,       0.26121,       0.41179,       0.68371,       0.56442,       0.44566
(53, 63),     0.39379,       0.66169,       0.49145,       0.32305,       0.34011,       0.46328,       0.44556
(156, 287),     0.2251,       0.49799,       0.27835,       0.43448,       0.68476,       0.55191,       0.44543
(249, 286),     0.31807,       0.77667,       0.18896,       0.41996,       0.61286,       0.35468,       0.4452
(158, 381),     0.55437,       0.64362,       0.24257,       0.67263,       0.36427,       0.19277,       0.44504
(53, 353),     0.60485,       0.66464,       0.28849,       0.38117,       0.57649,       0.153,       0.44477
(46, 467),     0.57647,       0.76723,       0.15784,       0.49496,       0.45724,       0.21368,       0.44457
(53, 78),     0.48008,       0.47718,       0.34504,       0.32844,       0.48148,       0.55361,       0.44431
(380, 417),     0.36589,       0.4318,       0.46569,       0.44793,       0.60074,       0.35369,       0.44429
(173, 254),     0.40524,       0.5655,       0.24317,       0.57212,       0.57557,       0.30299,       0.4441
(46, 263),     0.49716,       0.80046,       0.12897,       0.54557,       0.49427,       0.1964,       0.44381
(286, 390),     0.27711,       0.83432,       0.3044,       0.31668,       0.53006,       0.40024,       0.4438
(27, 66),     0.53863,       0.21455,       0.20641,       0.83158,       0.40669,       0.46397,       0.44364
(158, 253),     0.55331,       0.75773,       0.17236,       0.67494,       0.35044,       0.15291,       0.44361
(295, 382),     0.40088,       0.68977,       0.64464,       0.20355,       0.08796,       0.63462,       0.44357
(157, 296),     0.71865,       0.60961,       0.2669,       0.72762,       0.25255,       0.08548,       0.44347
(46, 292),     0.22441,       0.68514,       0.43019,       0.22918,       0.48534,       0.60613,       0.4434
(70, 76),     0.42177,       0.55681,       0.35795,       0.27403,       0.46318,       0.58381,       0.44293
(252, 276),     0.6658,       0.57284,       0.40723,       0.36265,       0.49504,       0.15401,       0.44293
(52, 62),     0.41417,       0.45062,       0.41054,       0.34888,       0.44456,       0.58841,       0.44286
(133, 253),     0.37173,       0.52172,       0.28015,       0.55433,       0.52378,       0.40506,       0.44279
(53, 260),     0.64307,       0.69957,       0.23154,       0.4083,       0.52934,       0.14376,       0.4426
(193, 306),     0.32378,       0.67775,       0.26245,       0.38979,       0.46958,       0.53174,       0.44252
(159, 276),     0.5898,       0.60566,       0.37095,       0.52364,       0.38964,       0.17529,       0.4425
(145, 157),     0.38433,       0.88277,       0.09128,       0.51764,       0.40559,       0.3728,       0.4424
(158, 159),     0.41679,       0.68389,       0.36503,       0.23365,       0.47519,       0.47901,       0.44226
(159, 252),     0.57563,       0.80909,       0.19,       0.65148,       0.24113,       0.18619,       0.44225
(56, 287),     0.33469,       0.65464,       0.30566,       0.32544,       0.61567,       0.41541,       0.44192
(28, 56),     0.55686,       0.53024,       0.29005,       0.42295,       0.34874,       0.5013,       0.44169
(161, 173),     0.5612,       0.72198,       0.2865,       0.38706,       0.39785,       0.2955,       0.44168
(105, 383),     0.6142,       0.63094,       0.32653,       0.34223,       0.60752,       0.12855,       0.44166
(291, 295),     0.43594,       0.48854,       0.71971,       0.30172,       0.2193,       0.48258,       0.4413
(22, 30),     0.32003,       0.89506,       0.42007,       0.32809,       0.18083,       0.50151,       0.44093
(295, 362),     0.39871,       0.65867,       0.61571,       0.23722,       0.12149,       0.61292,       0.44079
(260, 373),     0.15145,       0.78458,       0.58574,       0.2298,       0.32085,       0.57159,       0.44067
(158, 380),     0.50494,       0.68041,       0.20466,       0.66149,       0.38902,       0.20115,       0.44028
(98, 157),     0.39038,       0.66867,       0.54997,       0.43375,       0.1947,       0.4042,       0.44028
(53, 105),     0.50054,       0.47509,       0.01154,       0.76765,       0.47469,       0.41205,       0.44026
(190, 382),     0.56905,       0.5014,       0.29637,       0.63411,       0.41004,       0.22967,       0.44011
(63, 276),     0.57268,       0.69863,       0.20367,       0.4651,       0.48607,       0.21434,       0.44008
(263, 286),     0.44183,       0.70932,       0.09861,       0.50732,       0.58994,       0.29192,       0.43982
(52, 353),     0.67434,       0.5728,       0.37062,       0.29238,       0.63494,       0.0932,       0.43971
(387, 398),     0.11677,       0.65282,       0.13963,       0.72055,       0.51483,       0.49171,       0.43938
(70, 276),     0.43411,       0.62867,       0.22501,       0.51664,       0.50437,       0.3272,       0.43933
(282, 292),     0.4826,       0.44817,       0.69073,       0.32397,       0.27748,       0.41215,       0.43918
(286, 380),     0.27688,       0.86871,       0.50989,       0.07649,       0.35503,       0.54774,       0.43912
(161, 293),     0.68171,       0.63334,       0.33334,       0.67161,       0.29705,       0.01701,       0.43901
(56, 57),     0.37129,       0.4465,       0.48473,       0.47774,       0.27477,       0.57865,       0.43895
(28, 341),     0.56965,       0.76164,       0.26919,       0.62306,       0.35286,       0.05728,       0.43895
(26, 246),     0.58239,       0.79962,       0.26201,       0.38416,       0.31852,       0.2845,       0.43853
(124, 144),     0.57807,       0.63908,       0.30313,       0.51068,       0.29414,       0.30275,       0.43798
(61, 161),     0.72613,       0.73571,       0.18584,       0.47504,       0.15024,       0.35396,       0.43782
(28, 57),     0.33866,       0.43798,       0.42153,       0.50104,       0.30734,       0.62027,       0.4378
(173, 381),     0.49695,       0.35953,       0.29151,       0.65611,       0.43375,       0.3871,       0.43749
(70, 300),     0.48415,       0.60318,       0.24236,       0.50725,       0.47727,       0.30954,       0.43729
(57, 65),     0.23115,       0.39482,       0.5493,       0.46234,       0.34934,       0.6364,       0.43722
(133, 254),     0.37391,       0.53376,       0.27209,       0.51555,       0.58569,       0.3404,       0.4369
(55, 265),     0.63594,       0.62067,       0.31655,       0.3353,       0.62403,       0.08889,       0.4369
(163, 247),     0.26163,       0.86521,       0.39287,       0.23051,       0.33246,       0.53829,       0.43683
(190, 374),     0.47694,       0.50924,       0.29276,       0.62053,       0.53978,       0.18157,       0.4368
(28, 327),     0.3792,       0.5895,       0.39027,       0.37215,       0.42491,       0.46362,       0.43661
(33, 156),     0.73558,       0.50667,       0.35688,       0.42942,       0.25306,       0.33801,       0.4366
(282, 308),     0.49631,       0.43736,       0.67419,       0.33554,       0.27908,       0.397,       0.43658
(256, 283),     0.55307,       0.63384,       0.44854,       0.36114,       0.3306,       0.29223,       0.43657
(157, 283),     0.59833,       0.49413,       0.40404,       0.68255,       0.28793,       0.15174,       0.43645
(144, 247),     0.36457,       0.878,       0.3324,       0.23523,       0.3501,       0.45817,       0.43641
(133, 287),     0.24058,       0.61382,       0.22632,       0.34637,       0.70965,       0.4811,       0.43631
(70, 463),     0.3751,       0.48228,       0.21492,       0.5274,       0.55463,       0.46051,       0.43581
(29, 253),     0.3711,       0.84314,       0.21866,       0.56425,       0.3963,       0.22122,       0.43578
(260, 467),     0.67697,       0.80613,       0.22516,       0.55241,       0.10735,       0.24593,       0.43566
(53, 62),     0.45493,       0.47145,       0.3515,       0.3046,       0.47071,       0.55988,       0.43551
(159, 253),     0.53078,       0.80059,       0.17611,       0.64124,       0.28195,       0.18218,       0.43548
(28, 373),     0.48547,       0.67709,       0.22478,       0.62573,       0.51613,       0.08243,       0.43527
(159, 380),     0.48719,       0.74684,       0.20123,       0.63568,       0.31703,       0.22175,       0.43495
(193, 252),     0.42494,       0.43631,       0.13174,       0.61268,       0.59699,       0.40581,       0.43474
(282, 382),     0.42752,       0.63414,       0.54801,       0.30007,       0.20402,       0.49312,       0.43448
(193, 339),     0.59356,       0.61528,       0.12215,       0.51304,       0.53807,       0.22326,       0.43423
(193, 291),     0.33999,       0.66282,       0.23094,       0.40389,       0.45821,       0.50876,       0.4341
(53, 155),     0.49275,       0.7633,       0.36323,       0.46125,       0.12822,       0.39454,       0.43388
(295, 353),     0.4579,       0.30514,       0.62042,       0.22837,       0.62006,       0.37126,       0.43386
(46, 466),     0.46463,       0.78068,       0.11596,       0.53,       0.4939,       0.21786,       0.43384
(107, 246),     0.78347,       0.46761,       0.28332,       0.74892,       0.14821,       0.17092,       0.43374
(382, 463),     0.25556,       0.48485,       0.35541,       0.41893,       0.62673,       0.46082,       0.43372
(158, 341),     0.62596,       0.71184,       0.21423,       0.68742,       0.28882,       0.07299,       0.43354
(157, 253),     0.47476,       0.68219,       0.16204,       0.6628,       0.42829,       0.19091,       0.4335
(46, 306),     0.22499,       0.68594,       0.39717,       0.21129,       0.49138,       0.5898,       0.43343
(157, 381),     0.51722,       0.52265,       0.2233,       0.68709,       0.4046,       0.24541,       0.43338
(30, 381),     0.45123,       0.7705,       0.17674,       0.57802,       0.38296,       0.24045,       0.43332
(153, 246),     0.46443,       0.78279,       0.30927,       0.28586,       0.46325,       0.29219,       0.43297
(159, 382),     0.56279,       0.66227,       0.24819,       0.63542,       0.28651,       0.20144,       0.43277
(61, 65),     0.38989,       0.47527,       0.48714,       0.35229,       0.30122,       0.59015,       0.43266
(46, 173),     0.5632,       0.58234,       0.31391,       0.55701,       0.19153,       0.38779,       0.43263
(29, 374),     0.36487,       0.8124,       0.19944,       0.60201,       0.42641,       0.18925,       0.4324
(282, 306),     0.46296,       0.44258,       0.69368,       0.31138,       0.26824,       0.41514,       0.43233
(46, 291),     0.2489,       0.68175,       0.36703,       0.21649,       0.50464,       0.5737,       0.43209
(46, 353),     0.52092,       0.69536,       0.20216,       0.45844,       0.49691,       0.21629,       0.43168
(257, 287),     0.33801,       0.59635,       0.56587,       0.51394,       0.17722,       0.39819,       0.4316
(65, 155),     0.36364,       0.85787,       0.25548,       0.44147,       0.17426,       0.49668,       0.43157
(70, 286),     0.39175,       0.50028,       0.263,       0.42904,       0.58027,       0.42472,       0.43151
(28, 173),     0.19273,       0.78789,       0.30418,       0.43631,       0.42507,       0.4428,       0.4315
(295, 463),     0.41131,       0.65298,       0.54598,       0.28175,       0.11946,       0.57642,       0.43132
(160, 300),     0.59487,       0.62656,       0.34936,       0.48257,       0.39639,       0.13798,       0.43129
(61, 70),     0.39453,       0.52193,       0.34605,       0.25949,       0.45763,       0.60678,       0.43107
(56, 78),     0.48795,       0.54764,       0.43131,       0.41695,       0.22543,       0.47708,       0.43106
(252, 259),     0.11891,       0.77901,       0.537,       0.30981,       0.30585,       0.53269,       0.43055
(107, 286),     0.82547,       0.62133,       0.2496,       0.44408,       0.49324,       -0.05049,       0.43054
(46, 362),     0.41221,       0.61184,       0.13066,       0.61896,       0.45495,       0.35452,       0.43052
(98, 334),     0.68885,       0.69063,       0.1288,       0.60869,       0.21103,       0.25446,       0.43041
(252, 362),     0.24888,       0.77384,       0.52295,       0.17737,       0.451,       0.40809,       0.43036
(157, 252),     0.51091,       0.68955,       0.15846,       0.67439,       0.36816,       0.17962,       0.43018
(256, 286),     0.25679,       0.89707,       0.60109,       0.10132,       0.13104,       0.59322,       0.43009
(157, 380),     0.4515,       0.575,       0.19004,       0.67603,       0.43578,       0.25129,       0.42994
(29, 252),     0.40414,       0.84161,       0.22534,       0.54574,       0.33406,       0.227,       0.42965
(28, 78),     0.5153,       0.56145,       0.3401,       0.45475,       0.22667,       0.47779,       0.42934
(160, 336),     0.82394,       0.66486,       0.2022,       0.77564,       0.12429,       -0.01542,       0.42925
(27, 382),     0.49746,       0.74708,       0.25324,       0.60021,       0.34189,       0.1356,       0.42925
(30, 380),     0.39213,       0.82163,       0.16388,       0.54757,       0.41785,       0.22923,       0.42871
(65, 173),     0.44648,       0.77093,       0.18133,       0.50221,       0.1763,       0.49277,       0.42834
(107, 243),     0.5713,       0.85553,       0.11503,       0.49541,       0.14127,       0.39079,       0.42822
(107, 163),     0.75918,       0.83749,       0.13546,       0.59049,       0.11792,       0.12849,       0.42817
(287, 417),     0.11783,       0.37474,       0.07597,       0.66303,       0.63966,       0.69706,       0.42805
(293, 341),     0.51038,       0.60601,       0.45031,       0.37052,       0.47818,       0.15188,       0.42788
(257, 260),     0.58738,       0.67524,       0.44877,       0.17112,       0.41711,       0.26654,       0.42769
(57, 327),     0.40074,       0.31837,       0.45924,       0.40827,       0.68938,       0.2901,       0.42768
(55, 414),     0.77461,       0.6554,       0.24299,       0.4889,       0.42791,       -0.02587,       0.42732
(282, 362),     0.42283,       0.59534,       0.52191,       0.33186,       0.23007,       0.45835,       0.42673
(56, 153),     0.47197,       0.91633,       0.09564,       0.5345,       0.32006,       0.22058,       0.42651
(339, 353),     0.61422,       0.53797,       0.42225,       0.22558,       0.59723,       0.16122,       0.42641
(46, 388),     0.42475,       0.75386,       0.1177,       0.50951,       0.49858,       0.25303,       0.42624
(98, 291),     0.32705,       0.55553,       0.38555,       0.39519,       0.59109,       0.30214,       0.42609
(46, 387),     0.38806,       0.7219,       0.13424,       0.51119,       0.49306,       0.30735,       0.42597
(265, 282),     0.40713,       0.26631,       0.2305,       0.50308,       0.53824,       0.60926,       0.42575
(133, 252),     0.39667,       0.44889,       0.27351,       0.55117,       0.44907,       0.43508,       0.42573
(52, 260),     0.7231,       0.57271,       0.31569,       0.30797,       0.58623,       0.04859,       0.42572
(56, 62),     0.48461,       0.54058,       0.42583,       0.40558,       0.21181,       0.48467,       0.42551
(70, 243),     0.39401,       0.56131,       0.4119,       0.33346,       0.26217,       0.5902,       0.42551
(173, 256),     0.49896,       0.42924,       0.22435,       0.63791,       0.41625,       0.34561,       0.42539
(28, 62),     0.50722,       0.55517,       0.3416,       0.44415,       0.21685,       0.48696,       0.42533
(173, 380),     0.40885,       0.42449,       0.257,       0.63731,       0.45185,       0.37202,       0.42525
(112, 287),     0.19178,       0.60401,       0.17254,       0.37379,       0.71242,       0.4969,       0.42524
(107, 153),     0.70853,       0.90065,       0.09534,       0.58222,       0.07077,       0.19338,       0.42515
(78, 384),     0.59271,       0.72715,       0.16902,       0.62481,       0.07962,       0.35653,       0.42497
(55, 57),     0.42155,       0.49308,       0.44065,       0.58712,       0.13483,       0.47148,       0.42479
(158, 285),     0.78123,       0.7215,       0.08066,       0.83785,       0.08504,       0.04129,       0.4246
(381, 414),     0.23445,       0.82087,       0.38241,       0.10443,       0.50997,       0.49545,       0.4246
(295, 414),     0.47566,       0.55665,       0.45267,       0.37391,       0.15612,       0.53207,       0.42451
(282, 291),     0.45141,       0.42291,       0.70069,       0.29605,       0.26792,       0.40696,       0.42432
(243, 256),     0.47504,       0.39168,       0.30122,       0.59858,       0.40612,       0.37239,       0.42417
(56, 382),     0.5753,       0.68849,       0.25645,       0.59813,       0.38509,       0.04112,       0.4241
(29, 52),     0.29331,       0.05279,       0.26774,       0.81015,       0.52263,       0.59632,       0.42382
(256, 327),     0.35366,       0.50933,       0.49087,       0.5123,       0.35725,       0.31882,       0.4237
(286, 381),     0.25027,       0.87167,       0.56688,       0.03396,       0.20488,       0.61219,       0.42331
(157, 256),     0.56449,       0.65765,       0.16501,       0.68541,       0.33488,       0.13124,       0.42311
(78, 308),     0.78056,       0.71892,       0.18441,       0.51741,       0.15578,       0.18152,       0.4231
(70, 414),     0.33167,       0.47527,       0.2242,       0.49481,       0.56304,       0.44874,       0.42295
(283, 293),     0.57622,       0.13662,       0.59499,       0.32949,       0.67836,       0.22134,       0.42284
(158, 374),     0.44807,       0.65986,       0.19896,       0.6507,       0.40055,       0.17866,       0.4228
(52, 76),     0.3779,       0.42371,       0.40708,       0.32433,       0.41474,       0.5889,       0.42278
(23, 190),     0.57694,       0.92641,       0.0836,       0.55637,       0.28958,       0.10335,       0.42271
(46, 78),     0.48932,       0.5097,       0.25221,       0.28965,       0.45414,       0.54026,       0.42255
(28, 287),     0.26115,       0.66549,       0.21493,       0.37841,       0.57361,       0.4413,       0.42248
(27, 341),     0.50876,       0.76484,       0.24496,       0.61212,       0.2908,       0.11239,       0.42231
(53, 286),     0.59042,       0.6398,       0.24358,       0.39304,       0.50832,       0.15815,       0.42222
(28, 61),     0.5033,       0.51368,       0.33758,       0.43344,       0.20973,       0.53519,       0.42215
(173, 382),     0.52119,       0.31946,       0.28532,       0.61702,       0.40009,       0.38975,       0.42214
(259, 327),     0.28233,       0.53285,       0.40058,       0.45454,       0.40141,       0.46025,       0.42199
(287, 388),     0.58989,       0.72599,       0.44011,       0.644,       -0.02715,       0.15861,       0.42191
(159, 463),     0.57801,       0.67258,       0.24031,       0.66044,       0.27445,       0.10345,       0.42154
(29, 254),     0.33621,       0.82035,       0.19944,       0.55389,       0.44114,       0.17749,       0.42142
(28, 76),     0.50176,       0.53898,       0.33982,       0.44075,       0.20379,       0.50216,       0.42121
(158, 254),     0.52056,       0.71154,       0.16259,       0.63139,       0.38185,       0.11723,       0.42086
(300, 380),     0.63262,       0.51414,       0.40245,       0.29576,       0.58031,       0.09931,       0.42077
(98, 306),     0.2853,       0.56378,       0.40021,       0.35716,       0.61332,       0.30373,       0.42058
(70, 190),     0.29044,       0.37294,       0.35915,       0.43567,       0.42872,       0.63497,       0.42031
(56, 76),     0.48479,       0.52634,       0.41402,       0.40485,       0.19318,       0.49861,       0.4203
(46, 260),     0.5243,       0.73276,       0.13184,       0.44956,       0.44794,       0.23322,       0.41994
(76, 161),     0.71941,       0.74267,       0.15651,       0.47838,       0.12167,       0.30074,       0.4199
(293, 382),     0.47331,       0.61132,       0.46225,       0.35291,       0.47667,       0.14235,       0.4198
(155, 287),     0.20256,       0.59724,       0.20856,       0.33246,       0.70413,       0.47356,       0.41975
(56, 61),     0.49226,       0.50528,       0.3997,       0.40055,       0.19102,       0.52944,       0.41971
(27, 339),     0.40069,       0.73621,       0.19094,       0.57355,       0.49947,       0.11528,       0.41936
(193, 374),     0.49468,       0.48481,       0.14621,       0.52629,       0.56326,       0.2968,       0.41868
(65, 353),     0.70557,       0.4808,       0.42348,       0.18833,       0.67636,       0.03539,       0.41832
(308, 386),     0.51273,       0.66098,       0.52326,       0.72352,       -0.11333,       0.19986,       0.41784
(246, 293),     0.65866,       0.58885,       0.33863,       0.63307,       0.31296,       -0.0271,       0.41751
(78, 292),     0.77731,       0.70688,       0.18805,       0.49975,       0.15693,       0.17377,       0.41712
(29, 256),     0.44972,       0.81829,       0.21951,       0.53785,       0.2833,       0.19375,       0.41707
(159, 374),     0.41904,       0.73524,       0.1891,       0.63194,       0.32668,       0.19704,       0.41651
(160, 341),     0.56839,       0.7447,       0.16878,       0.62693,       0.21989,       0.16789,       0.4161
(70, 257),     0.37636,       0.56228,       0.21465,       0.39963,       0.56556,       0.37578,       0.41571
(57, 388),     0.45706,       0.60712,       -0.00893,       0.76894,       0.31764,       0.35054,       0.41539
(53, 76),     0.41593,       0.44235,       0.34975,       0.27359,       0.44489,       0.56563,       0.41536
(373, 414),     0.35485,       0.78973,       0.20247,       0.37732,       0.54832,       0.21922,       0.41532
(56, 265),     0.5849,       0.57731,       0.3165,       0.27076,       0.61749,       0.12476,       0.41529
(29, 382),     0.46815,       0.76068,       0.20079,       0.58431,       0.31296,       0.16481,       0.41528
(28, 265),     0.59408,       0.59502,       0.30372,       0.27793,       0.61554,       0.10428,       0.41509
(161, 300),     0.56772,       0.61763,       0.33426,       0.46086,       0.416,       0.09355,       0.415
(283, 381),     0.52236,       0.63431,       0.45149,       0.3252,       0.31162,       0.24439,       0.4149
(158, 327),     0.56077,       0.70328,       0.27165,       0.49164,       0.2118,       0.24965,       0.4148
(254, 260),     0.03429,       0.74833,       0.67779,       0.27718,       0.15892,       0.5903,       0.41447
(46, 62),     0.46125,       0.50785,       0.26259,       0.26185,       0.44489,       0.54831,       0.41446
(159, 254),     0.48499,       0.77015,       0.15886,       0.61951,       0.30991,       0.14289,       0.41438
(282, 353),     0.30424,       0.16396,       0.39944,       0.48692,       0.60598,       0.52572,       0.41438
(159, 285),     0.77013,       0.69426,       0.10731,       0.80539,       0.09523,       0.01369,       0.41433
(160, 256),     0.5535,       0.79024,       0.16735,       0.58541,       0.20818,       0.18059,       0.41421
(158, 382),     0.56241,       0.58352,       0.24484,       0.61421,       0.33055,       0.14949,       0.41417
(157, 254),     0.45315,       0.63441,       0.15936,       0.60889,       0.47224,       0.15683,       0.41415
(53, 190),     0.46971,       0.55881,       0.29279,       0.53022,       0.21328,       0.42001,       0.41414
(62, 384),     0.57908,       0.72324,       0.15578,       0.60399,       0.07586,       0.34583,       0.41396
(283, 292),     0.52151,       0.34716,       0.69764,       0.28976,       0.32823,       0.29698,       0.41355
(292, 386),     0.49855,       0.66018,       0.53838,       0.71528,       -0.12905,       0.19623,       0.41326
(30, 374),     0.32828,       0.83466,       0.16416,       0.52419,       0.4291,       0.19914,       0.41325
(339, 463),     0.66013,       0.66909,       0.04482,       0.54652,       0.50194,       0.05688,       0.41323
(161, 334),     0.701,       0.55283,       0.33302,       0.67405,       0.25018,       -0.03287,       0.41304
(62, 308),     0.7648,       0.70711,       0.18185,       0.48812,       0.16242,       0.1721,       0.41273
(23, 362),     0.37456,       0.61302,       0.33495,       0.41751,       0.26772,       0.46829,       0.41268
(157, 160),     0.45223,       0.69383,       0.27688,       0.29626,       0.39704,       0.35961,       0.41264
(173, 339),     0.38054,       0.59446,       0.23638,       0.46326,       0.56993,       0.23118,       0.41263
(306, 386),     0.49637,       0.65935,       0.54365,       0.71647,       -0.13614,       0.19298,       0.41211
(246, 300),     0.5664,       0.615,       0.34111,       0.45524,       0.43717,       0.05763,       0.41209
(159, 362),     0.57064,       0.62365,       0.21261,       0.63899,       0.27976,       0.14428,       0.41166
(259, 380),     0.13896,       0.80809,       0.43482,       0.21923,       0.39881,       0.47007,       0.41166
(30, 112),     0.49556,       0.86106,       0.2917,       0.34617,       0.13588,       0.33821,       0.41143
(156, 246),     0.61866,       0.64317,       0.35244,       0.41606,       0.16245,       0.27562,       0.4114
(30, 155),     0.46938,       0.85255,       0.28809,       0.29896,       0.26137,       0.29577,       0.41102
(62, 161),     0.71591,       0.74438,       0.13899,       0.47732,       0.11969,       0.26928,       0.41093
(30, 154),     0.4178,       0.8851,       0.26743,       0.29929,       0.26701,       0.32874,       0.4109
(65, 133),     0.26374,       0.8249,       0.25526,       0.40509,       0.19263,       0.52372,       0.41089
(283, 308),     0.5337,       0.33568,       0.68139,       0.30243,       0.32898,       0.28188,       0.41068
(159, 327),     0.56742,       0.747,       0.25623,       0.48036,       0.13689,       0.27275,       0.41011
(190, 341),     0.54734,       0.49678,       0.26019,       0.62024,       0.40344,       0.13257,       0.41009
(155, 382),     0.49488,       0.30005,       0.33258,       0.56905,       0.32433,       0.4396,       0.41008
(145, 247),     0.41092,       0.86689,       0.29623,       0.20549,       0.35079,       0.32968,       0.41
(53, 243),     0.46572,       0.72468,       0.34754,       0.43763,       0.10673,       0.3768,       0.40985
(78, 161),     0.72239,       0.7435,       0.12763,       0.48424,       0.1255,       0.25573,       0.40983
(22, 155),     0.43785,       0.86027,       0.23062,       0.46093,       0.10227,       0.36681,       0.40979
(258, 276),     0.61343,       0.38107,       0.52102,       0.29892,       0.27392,       0.36791,       0.40938
(66, 259),     0.78611,       0.52285,       0.31905,       0.26452,       0.59603,       -0.03245,       0.40935
(157, 374),     0.39057,       0.56365,       0.1909,       0.64968,       0.4465,       0.21416,       0.40924
(254, 381),     0.77061,       0.66289,       0.06706,       0.69743,       0.31648,       -0.05923,       0.40921
(28, 255),     0.53876,       0.651,       0.20799,       0.48889,       0.5299,       0.03771,       0.40904
(70, 258),     0.35106,       0.49685,       0.22193,       0.41001,       0.56771,       0.40621,       0.40896
(24, 362),     0.40082,       0.54545,       0.29452,       0.40591,       0.32228,       0.48417,       0.40886
(292, 463),     0.49975,       0.46875,       0.69688,       0.29686,       0.27872,       0.21106,       0.40867
(29, 190),     0.54116,       0.70801,       0.27826,       0.32597,       0.25818,       0.33891,       0.40841
(78, 190),     0.45215,       0.51793,       0.41262,       0.33915,       0.27939,       0.44872,       0.40833
(63, 300),     0.57754,       0.60349,       0.22152,       0.37314,       0.47722,       0.19418,       0.40785
(160, 381),     0.46665,       0.71139,       0.1745,       0.59217,       0.26741,       0.23365,       0.40763
(308, 463),     0.50336,       0.47143,       0.68908,       0.30094,       0.28288,       0.19796,       0.40761
(154, 382),     0.44442,       0.3703,       0.36587,       0.53397,       0.27695,       0.45295,       0.40741
(24, 190),     0.64406,       0.91156,       0.02969,       0.61763,       0.24864,       -0.00722,       0.40739
(133, 339),     0.35634,       0.58845,       0.25335,       0.41101,       0.57814,       0.25698,       0.40738
(373, 384),     0.14615,       0.80575,       0.35757,       0.34379,       0.32206,       0.46865,       0.40733
(52, 105),     0.53357,       0.46661,       0.20148,       0.56785,       0.3196,       0.35256,       0.40694
(76, 384),     0.56703,       0.71722,       0.14574,       0.58153,       0.09205,       0.33798,       0.40692
(56, 373),     0.50432,       0.58249,       0.23149,       0.5756,       0.5138,       0.03322,       0.40682
(308, 414),     0.44422,       0.49868,       0.71598,       0.3211,       0.19735,       0.26331,       0.40677
(23, 55),     0.76711,       0.90684,       0.02949,       0.65552,       -0.0083,       0.08983,       0.40675
(124, 265),     0.4183,       0.63933,       0.13739,       0.45661,       0.53858,       0.25031,       0.40675
(27, 373),     0.34637,       0.70744,       0.19146,       0.61572,       0.45548,       0.12233,       0.40647
(291, 386),     0.49793,       0.65183,       0.54693,       0.71756,       -0.14717,       0.17161,       0.40645
(243, 339),     0.39916,       0.57351,       0.26986,       0.40667,       0.59107,       0.19698,       0.40621
(292, 414),     0.43566,       0.49761,       0.72402,       0.31327,       0.19179,       0.27438,       0.40612
(283, 306),     0.50501,       0.3399,       0.70091,       0.27188,       0.32123,       0.29772,       0.40611
(30, 253),     0.3239,       0.84912,       0.18288,       0.46449,       0.38934,       0.22658,       0.40605
(62, 292),     0.75996,       0.69427,       0.18546,       0.46796,       0.16404,       0.16436,       0.40601
(308, 385),     0.5119,       0.6676,       0.53085,       0.66087,       -0.12996,       0.19455,       0.40597
(61, 384),     0.57466,       0.71482,       0.14636,       0.55535,       0.11908,       0.32448,       0.40579
(27, 265),     0.52773,       0.61062,       0.27564,       0.29389,       0.59991,       0.12656,       0.40573
(55, 157),     0.86952,       0.80974,       -0.10567,       0.81988,       -0.00354,       0.04427,       0.4057
(255, 467),     0.11833,       0.71622,       0.77719,       0.20822,       0.01898,       0.59472,       0.40561
(46, 383),     0.49444,       0.63205,       0.21984,       0.38598,       0.51874,       0.18185,       0.40548
(155, 253),     0.27382,       0.4998,       0.3018,       0.49053,       0.45289,       0.41225,       0.40518
(193, 380),     0.43365,       0.4634,       0.12085,       0.53798,       0.54474,       0.33038,       0.40517
(107, 193),     0.71968,       0.03853,       0.6823,       0.22802,       0.55385,       0.20798,       0.40506
(66, 257),     0.79201,       0.49022,       0.32133,       0.26358,       0.59178,       -0.03009,       0.40481
(78, 306),     0.76572,       0.68602,       0.18727,       0.47624,       0.15755,       0.15593,       0.40479
(63, 417),     0.42834,       0.58377,       0.28381,       0.40074,       0.50144,       0.23029,       0.40473
(157, 353),     0.51437,       0.44405,       0.43034,       0.22066,       0.53364,       0.28403,       0.40452
(155, 254),     0.27773,       0.50979,       0.2962,       0.46641,       0.53044,       0.3455,       0.40434
(98, 292),     0.2363,       0.56357,       0.40778,       0.3193,       0.59372,       0.30339,       0.40401
(28, 46),     0.16241,       0.2118,       0.34161,       0.67737,       0.48975,       0.54079,       0.40396
(173, 293),     0.57893,       0.47461,       0.44319,       0.59761,       0.35669,       -0.02748,       0.40392
