Comparing the following files: 
krithika_front_s3_v1/groups,  krithika_low_s3_v1/groups,  krithika_threequarter_s3_v1/groups,  

Top 100 correlations: 
landmark(s),  krithika_front_s3_v1groups_vs_krithika_low_s3_v1groups,  krithika_front_s3_v1groups_vs_krithika_threequarter_s3_v1groups,  krithika_low_s3_v1groups_vs_krithika_threequarter_s3_v1groups,  average
(82, 314),  0.84611,  0.94602,  0.77079,  0.85431,  
(14, 267),  0.85286,  0.93949,  0.76925,  0.85387,  
(270, 402),  0.86242,  0.9311,  0.76707,  0.85353,  
(0, 87),  0.85129,  0.94227,  0.76701,  0.85352,  
(91, 185),  0.85577,  0.92637,  0.77802,  0.85339,  
(80, 91),  0.85976,  0.93867,  0.76107,  0.85317,  
(321, 415),  0.84718,  0.93207,  0.77973,  0.85299,  
(82, 405),  0.84801,  0.93981,  0.77104,  0.85295,  
(269, 317),  0.85464,  0.93761,  0.76477,  0.85234,  
(91, 267),  0.84559,  0.93002,  0.78124,  0.85228,  
(81, 314),  0.85011,  0.93357,  0.77204,  0.85191,  
(13, 314),  0.84387,  0.94743,  0.76415,  0.85182,  
(0, 178),  0.85174,  0.93783,  0.76567,  0.85175,  
(321, 327),  0.84567,  0.9198,  0.78848,  0.85132,  
(37, 318),  0.85997,  0.91667,  0.77679,  0.85114,  
(87, 267),  0.8512,  0.9371,  0.76466,  0.85099,  
(324, 415),  0.87338,  0.92405,  0.75488,  0.85077,  
(327, 375),  0.84795,  0.90575,  0.79857,  0.85076,  
(37, 95),  0.85599,  0.91848,  0.77778,  0.85075,  
