Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(13, 402),     0.16274,       0.16274
(53, 124),     0.16274,       0.16274
(39, 292),     0.16294,       0.16294
(107, 317),     0.16294,       0.16294
(105, 270),     0.16304,       0.16304
(14, 107),     0.16317,       0.16317
(35, 390),     0.16336,       0.16336
(107, 178),     0.16348,       0.16348
(46, 178),     0.16349,       0.16349
(178, 312),     0.16356,       0.16356
(159, 417),     0.16363,       0.16363
(37, 191),     0.16377,       0.16377
(80, 178),     0.16378,       0.16378
(327, 382),     0.16379,       0.16379
(265, 292),     0.16384,       0.16384
(193, 317),     0.16389,       0.16389
(87, 133),     0.16404,       0.16404
(7, 88),     0.16411,       0.16411
(82, 95),     0.16413,       0.16413
(65, 295),     0.16426,       0.16426
(17, 415),     0.16428,       0.16428
(145, 181),     0.16442,       0.16442
(105, 295),     0.16457,       0.16457
(52, 178),     0.1646,       0.1646
(173, 178),     0.16472,       0.16472
(291, 312),     0.16499,       0.16499
(70, 310),     0.16505,       0.16505
(154, 178),     0.16505,       0.16505
(66, 87),     0.16531,       0.16531
(159, 163),     0.16535,       0.16535
(246, 311),     0.16537,       0.16537
(181, 185),     0.16541,       0.16541
(14, 52),     0.16549,       0.16549
(276, 282),     0.16573,       0.16573
(14, 185),     0.16574,       0.16574
(84, 153),     0.16576,       0.16576
(7, 153),     0.16577,       0.16577
(81, 317),     0.16584,       0.16584
(70, 191),     0.166,       0.166
(55, 87),     0.16619,       0.16619
(17, 98),     0.16636,       0.16636
(35, 87),     0.16661,       0.16661
(81, 160),     0.16677,       0.16677
(57, 81),     0.16692,       0.16692
(292, 310),     0.16709,       0.16709
(14, 133),     0.16714,       0.16714
(263, 324),     0.16716,       0.16716
(133, 317),     0.16725,       0.16725
(14, 193),     0.16731,       0.16731
(98, 314),     0.16758,       0.16758
(55, 265),     0.16764,       0.16764
(246, 398),     0.1677,       0.1677
(0, 311),     0.16771,       0.16771
(84, 144),     0.16777,       0.16777
(87, 155),     0.16785,       0.16785
(17, 153),     0.16788,       0.16788
(385, 415),     0.16788,       0.16788
(46, 336),     0.16813,       0.16813
(52, 270),     0.16824,       0.16824
(156, 160),     0.16827,       0.16827
(57, 267),     0.16832,       0.16832
(124, 373),     0.1684,       0.1684
(66, 193),     0.16842,       0.16842
(37, 57),     0.16847,       0.16847
(334, 380),     0.16851,       0.16851
(84, 185),     0.16868,       0.16868
(155, 317),     0.16872,       0.16872
(76, 173),     0.16895,       0.16895
(65, 87),     0.169,       0.169
(306, 311),     0.16901,       0.16901
(14, 53),     0.16906,       0.16906
(35, 39),     0.16908,       0.16908
(185, 193),     0.16926,       0.16926
(55, 146),     0.16927,       0.16927
(285, 466),     0.16942,       0.16942
(76, 267),     0.16947,       0.16947
(37, 291),     0.16955,       0.16955
(107, 146),     0.16957,       0.16957
(39, 160),     0.16961,       0.16961
(0, 160),     0.16961,       0.16961
(265, 306),     0.16991,       0.16991
(287, 381),     0.17002,       0.17002
(292, 409),     0.17018,       0.17018
(276, 417),     0.17018,       0.17018
(88, 144),     0.17026,       0.17026
(70, 158),     0.17026,       0.17026
(181, 409),     0.17027,       0.17027
(107, 353),     0.17039,       0.17039
(185, 314),     0.17046,       0.17046
(267, 324),     0.17049,       0.17049
(14, 155),     0.17057,       0.17057
(246, 374),     0.17078,       0.17078
(158, 318),     0.1709,       0.1709
(287, 380),     0.17092,       0.17092
(33, 311),     0.17102,       0.17102
(88, 163),     0.17121,       0.17121
(87, 107),     0.17125,       0.17125
(390, 398),     0.17132,       0.17132
(387, 415),     0.17149,       0.17149
(76, 191),     0.17153,       0.17153
(14, 17),     0.17158,       0.17158
(157, 265),     0.1716,       0.1716
(327, 374),     0.1716,       0.1716
(87, 124),     0.17207,       0.17207
(87, 193),     0.17211,       0.17211
(314, 318),     0.17216,       0.17216
(105, 282),     0.17227,       0.17227
(353, 375),     0.17229,       0.17229
(57, 269),     0.17236,       0.17236
(35, 312),     0.17265,       0.17265
(40, 80),     0.17269,       0.17269
(52, 87),     0.17269,       0.17269
(76, 155),     0.17272,       0.17272
(95, 107),     0.17276,       0.17276
(17, 144),     0.17287,       0.17287
(91, 191),     0.17291,       0.17291
(98, 296),     0.17318,       0.17318
(88, 157),     0.17329,       0.17329
(14, 311),     0.17363,       0.17363
(84, 145),     0.17364,       0.17364
(362, 373),     0.17368,       0.17368
(53, 87),     0.17392,       0.17392
(145, 353),     0.17428,       0.17428
(156, 312),     0.17429,       0.17429
(373, 375),     0.1743,       0.1743
(70, 185),     0.17431,       0.17431
(61, 105),     0.17436,       0.17436
(155, 300),     0.17437,       0.17437
(161, 318),     0.17448,       0.17448
(52, 95),     0.17449,       0.17449
(124, 317),     0.17484,       0.17484
(33, 387),     0.175,       0.175
(265, 291),     0.17508,       0.17508
(88, 246),     0.17517,       0.17517
(133, 293),     0.17532,       0.17532
(76, 80),     0.17551,       0.17551
(66, 95),     0.17568,       0.17568
(308, 336),     0.17574,       0.17574
(66, 296),     0.17574,       0.17574
(133, 382),     0.17594,       0.17594
(7, 386),     0.176,       0.176
(173, 362),     0.17608,       0.17608
(321, 405),     0.17618,       0.17618
(145, 402),     0.1762,       0.1762
(39, 40),     0.17628,       0.17628
(156, 282),     0.17655,       0.17655
(66, 146),     0.17659,       0.17659
(17, 145),     0.17668,       0.17668
(146, 276),     0.17676,       0.17676
(46, 317),     0.17707,       0.17707
(158, 310),     0.17736,       0.17736
(55, 246),     0.17755,       0.17755
(161, 163),     0.17764,       0.17764
(263, 386),     0.17773,       0.17773
(283, 300),     0.17792,       0.17792
(53, 283),     0.17796,       0.17796
(33, 173),     0.17829,       0.17829
(146, 270),     0.17837,       0.17837
(145, 161),     0.17849,       0.17849
(181, 310),     0.17853,       0.17853
(91, 185),     0.17857,       0.17857
(39, 159),     0.17861,       0.17861
(0, 409),     0.17879,       0.17879
(66, 133),     0.17891,       0.17891
(52, 146),     0.17911,       0.17911
(0, 57),     0.17956,       0.17956
(0, 62),     0.17967,       0.17967
(159, 311),     0.1797,       0.1797
(163, 300),     0.17972,       0.17972
(14, 124),     0.17974,       0.17974
(282, 285),     0.17982,       0.17982
(0, 78),     0.18004,       0.18004
(81, 159),     0.18019,       0.18019
(105, 334),     0.18021,       0.18021
(55, 70),     0.18023,       0.18023
(87, 98),     0.18027,       0.18027
(66, 295),     0.18027,       0.18027
(46, 55),     0.18041,       0.18041
(133, 146),     0.18052,       0.18052
(153, 246),     0.18059,       0.18059
(53, 466),     0.18077,       0.18077
(173, 384),     0.1808,       0.1808
(33, 246),     0.18085,       0.18085
(296, 398),     0.18096,       0.18096
(296, 300),     0.18115,       0.18115
(105, 263),     0.18127,       0.18127
(282, 381),     0.18131,       0.18131
(285, 353),     0.18165,       0.18165
(52, 334),     0.18182,       0.18182
(7, 161),     0.18185,       0.18185
(249, 374),     0.18197,       0.18197
(61, 269),     0.18266,       0.18266
(17, 185),     0.18268,       0.18268
(76, 105),     0.18286,       0.18286
(157, 415),     0.1829,       0.1829
(84, 317),     0.18303,       0.18303
(14, 98),     0.18338,       0.18338
(178, 270),     0.18341,       0.18341
(156, 386),     0.18358,       0.18358
(296, 381),     0.18358,       0.18358
(153, 415),     0.18374,       0.18374
(287, 382),     0.18374,       0.18374
(387, 409),     0.18379,       0.18379
(53, 263),     0.1841,       0.1841
(33, 55),     0.18415,       0.18415
(154, 155),     0.18419,       0.18419
(78, 173),     0.18423,       0.18423
(55, 161),     0.18432,       0.18432
(35, 317),     0.18447,       0.18447
(46, 87),     0.18462,       0.18462
(37, 160),     0.18467,       0.18467
(62, 385),     0.18472,       0.18472
(14, 46),     0.18483,       0.18483
(308, 383),     0.18493,       0.18493
(98, 317),     0.18499,       0.18499
(133, 334),     0.18503,       0.18503
(291, 311),     0.18516,       0.18516
(269, 324),     0.1853,       0.1853
(105, 336),     0.1853,       0.1853
(57, 154),     0.18535,       0.18535
(62, 173),     0.18537,       0.18537
(246, 384),     0.1854,       0.1854
(87, 173),     0.18557,       0.18557
(156, 385),     0.1857,       0.1857
(292, 383),     0.18584,       0.18584
(61, 81),     0.18599,       0.18599
(402, 409),     0.18605,       0.18605
(70, 296),     0.18616,       0.18616
(14, 35),     0.1862,       0.1862
(62, 105),     0.1863,       0.1863
(33, 37),     0.18638,       0.18638
(314, 402),     0.1865,       0.1865
(78, 155),     0.18655,       0.18655
(82, 88),     0.18658,       0.18658
(78, 105),     0.18666,       0.18666
(37, 161),     0.18676,       0.18676
(65, 388),     0.18677,       0.18677
(39, 161),     0.18711,       0.18711
(157, 285),     0.18716,       0.18716
(14, 173),     0.18728,       0.18728
(65, 95),     0.18739,       0.18739
(63, 295),     0.1874,       0.1874
(52, 466),     0.1874,       0.1874
(80, 191),     0.18753,       0.18753
(37, 246),     0.1876,       0.1876
(62, 155),     0.18769,       0.18769
(70, 249),     0.18772,       0.18772
(105, 374),     0.1878,       0.1878
(154, 317),     0.18818,       0.18818
(81, 95),     0.18862,       0.18862
(173, 317),     0.18876,       0.18876
(156, 334),     0.18879,       0.18879
(159, 318),     0.18885,       0.18885
(88, 161),     0.18901,       0.18901
(293, 385),     0.18911,       0.18911
(156, 283),     0.18914,       0.18914
(300, 324),     0.18921,       0.18921
(70, 295),     0.18943,       0.18943
(0, 70),     0.18948,       0.18948
(63, 267),     0.18953,       0.18953
(146, 296),     0.18956,       0.18956
(158, 287),     0.1896,       0.1896
(80, 405),     0.18966,       0.18966
(62, 386),     0.18973,       0.18973
(310, 415),     0.18988,       0.18988
(81, 161),     0.18991,       0.18991
(124, 311),     0.18994,       0.18994
(173, 334),     0.18996,       0.18996
(157, 402),     0.18998,       0.18998
(87, 154),     0.19022,       0.19022
(308, 409),     0.1904,       0.1904
(70, 156),     0.1906,       0.1906
(306, 383),     0.19082,       0.19082
(327, 466),     0.19085,       0.19085
(324, 334),     0.19113,       0.19113
(295, 386),     0.19114,       0.19114
(308, 375),     0.19123,       0.19123
(80, 95),     0.19126,       0.19126
(153, 178),     0.1913,       0.1913
(133, 296),     0.19154,       0.19154
(283, 380),     0.19156,       0.19156
(314, 415),     0.19162,       0.19162
(318, 405),     0.19177,       0.19177
(81, 375),     0.19191,       0.19191
(375, 390),     0.19191,       0.19191
(55, 160),     0.19206,       0.19206
(14, 154),     0.19209,       0.19209
(327, 373),     0.19235,       0.19235
(88, 160),     0.19243,       0.19243
(161, 285),     0.19248,       0.19248
(159, 334),     0.19254,       0.19254
(249, 375),     0.19261,       0.19261
(409, 417),     0.19268,       0.19268
(263, 375),     0.19285,       0.19285
(105, 157),     0.19289,       0.19289
(144, 402),     0.19302,       0.19302
(314, 317),     0.19308,       0.19308
(17, 402),     0.19311,       0.19311
(155, 362),     0.19315,       0.19315
(88, 158),     0.19325,       0.19325
(160, 318),     0.19327,       0.19327
(154, 353),     0.19342,       0.19342
(61, 387),     0.19362,       0.19362
(88, 159),     0.19365,       0.19365
(0, 76),     0.19392,       0.19392
(265, 381),     0.19393,       0.19393
(40, 287),     0.19445,       0.19445
(173, 385),     0.19459,       0.19459
(37, 287),     0.19496,       0.19496
(246, 382),     0.19499,       0.19499
(291, 383),     0.19503,       0.19503
(158, 267),     0.19528,       0.19528
(95, 267),     0.19588,       0.19588
(88, 269),     0.19593,       0.19593
(157, 269),     0.19624,       0.19624
(52, 381),     0.19625,       0.19625
(156, 159),     0.19636,       0.19636
(321, 402),     0.19648,       0.19648
(61, 267),     0.19671,       0.19671
(0, 159),     0.19698,       0.19698
(52, 154),     0.19698,       0.19698
(163, 310),     0.19739,       0.19739
(158, 334),     0.19744,       0.19744
(39, 306),     0.19756,       0.19756
(311, 318),     0.19794,       0.19794
(276, 336),     0.19806,       0.19806
(178, 185),     0.19808,       0.19808
(287, 310),     0.19867,       0.19867
(40, 291),     0.19872,       0.19872
(287, 296),     0.19873,       0.19873
(157, 334),     0.19885,       0.19885
(154, 270),     0.19888,       0.19888
(154, 163),     0.19914,       0.19914
(66, 466),     0.19919,       0.19919
(283, 383),     0.19947,       0.19947
(13, 178),     0.1995,       0.1995
(78, 385),     0.1997,       0.1997
(52, 282),     0.19971,       0.19971
(63, 158),     0.19989,       0.19989
(133, 381),     0.19991,       0.19991
(385, 466),     0.19995,       0.19995
(7, 133),     0.19999,       0.19999
(33, 249),     0.20001,       0.20001
(52, 55),     0.20007,       0.20007
(66, 173),     0.20026,       0.20026
(287, 291),     0.20033,       0.20033
(156, 158),     0.20036,       0.20036
(282, 324),     0.20049,       0.20049
(292, 466),     0.20073,       0.20073
(65, 146),     0.20077,       0.20077
(287, 398),     0.20129,       0.20129
(37, 62),     0.20132,       0.20132
(163, 402),     0.20164,       0.20164
(306, 466),     0.20164,       0.20164
(33, 402),     0.20175,       0.20175
(308, 466),     0.20176,       0.20176
(55, 388),     0.20178,       0.20178
(52, 61),     0.20239,       0.20239
(276, 373),     0.20265,       0.20265
(144, 160),     0.20302,       0.20302
(306, 310),     0.20319,       0.20319
(291, 466),     0.2033,       0.2033
(293, 386),     0.20336,       0.20336
(146, 295),     0.20368,       0.20368
(146, 312),     0.20381,       0.20381
(52, 263),     0.20406,       0.20406
(37, 78),     0.20412,       0.20412
(53, 373),     0.20424,       0.20424
(37, 159),     0.20436,       0.20436
(163, 276),     0.20457,       0.20457
(324, 415),     0.20458,       0.20458
(282, 383),     0.20459,       0.20459
(160, 312),     0.20467,       0.20467
(133, 283),     0.20467,       0.20467
(144, 145),     0.20478,       0.20478
(84, 409),     0.20479,       0.20479
(39, 185),     0.20481,       0.20481
(161, 293),     0.20493,       0.20493
(7, 402),     0.20506,       0.20506
(46, 387),     0.20517,       0.20517
(334, 375),     0.20525,       0.20525
(98, 310),     0.20535,       0.20535
(287, 362),     0.20562,       0.20562
(265, 382),     0.20563,       0.20563
(37, 40),     0.20588,       0.20588
(153, 269),     0.20591,       0.20591
(295, 362),     0.20603,       0.20603
(153, 163),     0.20632,       0.20632
(265, 334),     0.20634,       0.20634
(0, 7),     0.20637,       0.20637
(153, 191),     0.20656,       0.20656
(78, 386),     0.20671,       0.20671
(70, 159),     0.20676,       0.20676
(161, 287),     0.20693,       0.20693
(160, 193),     0.207,       0.207
(185, 387),     0.20707,       0.20707
(157, 178),     0.20716,       0.20716
(91, 311),     0.20739,       0.20739
(265, 283),     0.20805,       0.20805
(145, 178),     0.20811,       0.20811
(66, 417),     0.20811,       0.20811
(87, 312),     0.20813,       0.20813
(7, 40),     0.20815,       0.20815
(263, 362),     0.2084,       0.2084
(107, 409),     0.20843,       0.20843
(37, 76),     0.20861,       0.20861
(39, 246),     0.20873,       0.20873
(39, 318),     0.20874,       0.20874
(70, 388),     0.2092,       0.2092
(185, 267),     0.20952,       0.20952
(287, 374),     0.20988,       0.20988
(55, 409),     0.20992,       0.20992
(37, 185),     0.21002,       0.21002
(296, 466),     0.21006,       0.21006
(63, 65),     0.21071,       0.21071
(327, 390),     0.21084,       0.21084
(156, 387),     0.21103,       0.21103
(37, 318),     0.2113,       0.2113
(159, 282),     0.21137,       0.21137
(91, 270),     0.21138,       0.21138
(0, 185),     0.21152,       0.21152
(37, 409),     0.21153,       0.21153
(14, 84),     0.21173,       0.21173
(61, 133),     0.21211,       0.21211
(66, 398),     0.21215,       0.21215
(40, 386),     0.21219,       0.21219
(0, 61),     0.21236,       0.21236
(0, 318),     0.21258,       0.21258
(153, 317),     0.21262,       0.21262
(107, 160),     0.21265,       0.21265
(246, 285),     0.21266,       0.21266
(160, 163),     0.21296,       0.21296
(55, 159),     0.21301,       0.21301
(270, 324),     0.21322,       0.21322
(133, 285),     0.21331,       0.21331
(173, 285),     0.21342,       0.21342
(157, 193),     0.21351,       0.21351
(144, 153),     0.21356,       0.21356
(107, 159),     0.2136,       0.2136
(156, 300),     0.2136,       0.2136
(52, 76),     0.21379,       0.21379
(155, 398),     0.2139,       0.2139
(70, 263),     0.21403,       0.21403
(39, 191),     0.21408,       0.21408
(249, 327),     0.21447,       0.21447
(163, 381),     0.2149,       0.2149
(173, 296),     0.2151,       0.2151
(87, 153),     0.2152,       0.2152
(146, 293),     0.21522,       0.21522
(276, 324),     0.21544,       0.21544
(61, 80),     0.2156,       0.2156
(161, 312),     0.2156,       0.2156
(0, 95),     0.21569,       0.21569
(39, 158),     0.21611,       0.21611
(163, 380),     0.21626,       0.21626
(293, 334),     0.21662,       0.21662
(14, 153),     0.21676,       0.21676
(39, 291),     0.21705,       0.21705
(287, 466),     0.21706,       0.21706
(405, 415),     0.21727,       0.21727
(53, 55),     0.21745,       0.21745
(246, 385),     0.21782,       0.21782
(17, 317),     0.21799,       0.21799
(39, 62),     0.21804,       0.21804
(282, 375),     0.21808,       0.21808
(82, 317),     0.2182,       0.2182
(263, 382),     0.21829,       0.21829
(35, 336),     0.21831,       0.21831
(98, 295),     0.21839,       0.21839
(82, 160),     0.2184,       0.2184
(158, 282),     0.21848,       0.21848
(52, 78),     0.21865,       0.21865
(155, 276),     0.21874,       0.21874
(52, 62),     0.21881,       0.21881
(39, 76),     0.21882,       0.21882
(14, 81),     0.21882,       0.21882
(61, 66),     0.21886,       0.21886
(40, 124),     0.21909,       0.21909
(153, 353),     0.2193,       0.2193
(7, 80),     0.21941,       0.21941
(285, 398),     0.21951,       0.21951
(63, 144),     0.21968,       0.21968
(37, 61),     0.21982,       0.21982
(321, 324),     0.21987,       0.21987
(158, 402),     0.21998,       0.21998
(296, 385),     0.22046,       0.22046
(173, 382),     0.22079,       0.22079
(283, 336),     0.22128,       0.22128
(88, 267),     0.22144,       0.22144
(145, 160),     0.2216,       0.2216
(267, 318),     0.22171,       0.22171
(46, 57),     0.22187,       0.22187
(33, 193),     0.22199,       0.22199
(70, 466),     0.22223,       0.22223
(14, 157),     0.22245,       0.22245
(158, 265),     0.22246,       0.22246
(87, 157),     0.22278,       0.22278
(293, 324),     0.22283,       0.22283
(159, 312),     0.22286,       0.22286
(291, 310),     0.22322,       0.22322
(293, 374),     0.22323,       0.22323
(81, 246),     0.22333,       0.22333
(53, 267),     0.22335,       0.22335
(362, 374),     0.2235,       0.2235
(144, 178),     0.22365,       0.22365
(285, 383),     0.22371,       0.22371
(17, 409),     0.22377,       0.22377
(57, 76),     0.22396,       0.22396
(53, 249),     0.224,       0.224
(283, 384),     0.22401,       0.22401
(145, 267),     0.22421,       0.22421
(33, 285),     0.22458,       0.22458
(161, 283),     0.22476,       0.22476
(146, 185),     0.22491,       0.22491
(107, 466),     0.22492,       0.22492
(39, 61),     0.22497,       0.22497
(84, 310),     0.22509,       0.22509
(300, 375),     0.2251,       0.2251
(53, 145),     0.22522,       0.22522
(98, 353),     0.22522,       0.22522
(39, 78),     0.22528,       0.22528
(80, 314),     0.22552,       0.22552
(157, 317),     0.22554,       0.22554
(37, 70),     0.2258,       0.2258
(291, 296),     0.2258,       0.2258
(107, 158),     0.22598,       0.22598
(87, 270),     0.22615,       0.22615
(7, 390),     0.22627,       0.22627
(193, 265),     0.2263,       0.2263
(146, 269),     0.22638,       0.22638
(35, 52),     0.22639,       0.22639
(13, 146),     0.22654,       0.22654
(81, 88),     0.22677,       0.22677
(61, 107),     0.22681,       0.22681
(82, 375),     0.22691,       0.22691
(185, 269),     0.22692,       0.22692
(156, 249),     0.22704,       0.22704
(63, 282),     0.22719,       0.22719
(158, 178),     0.22739,       0.22739
(80, 124),     0.2274,       0.2274
(84, 87),     0.22741,       0.22741
(66, 336),     0.22746,       0.22746
(157, 282),     0.2276,       0.2276
(246, 402),     0.22791,       0.22791
(133, 282),     0.22811,       0.22811
(158, 311),     0.22823,       0.22823
(283, 324),     0.22829,       0.22829
(157, 398),     0.2283,       0.2283
(46, 310),     0.22838,       0.22838
(33, 178),     0.22857,       0.22857
(193, 293),     0.22877,       0.22877
(13, 160),     0.22894,       0.22894
(0, 40),     0.22909,       0.22909
(159, 287),     0.22916,       0.22916
(144, 173),     0.22929,       0.22929
(153, 161),     0.22942,       0.22942
(267, 375),     0.22958,       0.22958
(65, 398),     0.2298,       0.2298
(37, 95),     0.22986,       0.22986
(145, 317),     0.22989,       0.22989
(159, 178),     0.23006,       0.23006
(107, 161),     0.23007,       0.23007
(310, 386),     0.23023,       0.23023
(159, 402),     0.23041,       0.23041
(82, 159),     0.23068,       0.23068
(263, 381),     0.23085,       0.23085
(40, 402),     0.23099,       0.23099
(146, 267),     0.23115,       0.23115
(146, 191),     0.2312,       0.2312
(87, 145),     0.23134,       0.23134
(312, 402),     0.23159,       0.23159
(40, 385),     0.23172,       0.23172
(95, 191),     0.23173,       0.23173
(65, 466),     0.23182,       0.23182
(246, 312),     0.23193,       0.23193
(124, 157),     0.23193,       0.23193
(163, 178),     0.2325,       0.2325
(40, 409),     0.23295,       0.23295
(13, 156),     0.23296,       0.23296
(173, 282),     0.233,       0.233
(81, 158),     0.23315,       0.23315
(173, 270),     0.23325,       0.23325
(14, 145),     0.23332,       0.23332
(270, 386),     0.23368,       0.23368
(0, 88),     0.23372,       0.23372
(163, 398),     0.23382,       0.23382
(287, 295),     0.23404,       0.23404
(33, 39),     0.23405,       0.23405
(98, 387),     0.2342,       0.2342
(76, 133),     0.23461,       0.23461
(293, 387),     0.23492,       0.23492
(33, 154),     0.23521,       0.23521
(81, 156),     0.23527,       0.23527
(156, 293),     0.23546,       0.23546
(66, 76),     0.23551,       0.23551
(265, 282),     0.23553,       0.23553
(269, 375),     0.23556,       0.23556
(160, 178),     0.23558,       0.23558
(7, 178),     0.23584,       0.23584
(296, 306),     0.2359,       0.2359
(193, 415),     0.23593,       0.23593
(35, 388),     0.23594,       0.23594
(57, 62),     0.23595,       0.23595
(159, 296),     0.23598,       0.23598
(263, 327),     0.23607,       0.23607
(144, 300),     0.23612,       0.23612
(265, 287),     0.23624,       0.23624
(291, 381),     0.23628,       0.23628
(133, 336),     0.23631,       0.23631
(46, 390),     0.23638,       0.23638
(296, 380),     0.23671,       0.23671
(269, 318),     0.23682,       0.23682
(314, 409),     0.23686,       0.23686
(7, 311),     0.23706,       0.23706
(35, 81),     0.23722,       0.23722
(159, 336),     0.23754,       0.23754
(282, 398),     0.23764,       0.23764
(265, 386),     0.23776,       0.23776
(124, 384),     0.23777,       0.23777
(40, 185),     0.23796,       0.23796
(276, 283),     0.23799,       0.23799
(276, 383),     0.23821,       0.23821
(81, 267),     0.2383,       0.2383
(160, 334),     0.23841,       0.23841
(13, 35),     0.23847,       0.23847
(105, 249),     0.23886,       0.23886
(70, 160),     0.23896,       0.23896
(318, 409),     0.23903,       0.23903
(334, 374),     0.23903,       0.23903
(160, 402),     0.23913,       0.23913
(95, 390),     0.23917,       0.23917
(191, 386),     0.23927,       0.23927
(291, 382),     0.23935,       0.23935
(388, 415),     0.23943,       0.23943
(161, 402),     0.23946,       0.23946
(46, 191),     0.23954,       0.23954
(0, 375),     0.23966,       0.23966
(373, 398),     0.24004,       0.24004
(163, 362),     0.2401,       0.2401
(37, 146),     0.24026,       0.24026
(82, 161),     0.24027,       0.24027
(178, 246),     0.24028,       0.24028
(0, 158),     0.24029,       0.24029
(0, 270),     0.24038,       0.24038
(105, 373),     0.2405,       0.2405
(160, 287),     0.24067,       0.24067
(33, 283),     0.24086,       0.24086
(37, 375),     0.24099,       0.24099
(14, 158),     0.24104,       0.24104
(81, 321),     0.24107,       0.24107
(87, 158),     0.24113,       0.24113
(291, 398),     0.24113,       0.24113
(35, 276),     0.24121,       0.24121
(161, 178),     0.24176,       0.24176
(105, 269),     0.24177,       0.24177
(53, 390),     0.24189,       0.24189
(124, 300),     0.24194,       0.24194
(154, 415),     0.24195,       0.24195
(292, 353),     0.24198,       0.24198
(155, 384),     0.24199,       0.24199
(107, 157),     0.242,       0.242
(287, 383),     0.24203,       0.24203
(13, 375),     0.24214,       0.24214
(291, 380),     0.24222,       0.24222
(52, 380),     0.2423,       0.2423
(14, 181),     0.24242,       0.24242
(146, 334),     0.24247,       0.24247
(292, 296),     0.24247,       0.24247
(46, 158),     0.24259,       0.24259
(57, 61),     0.24271,       0.24271
(249, 390),     0.24279,       0.24279
(37, 158),     0.24286,       0.24286
(311, 317),     0.24287,       0.24287
(39, 146),     0.24306,       0.24306
(0, 146),     0.24307,       0.24307
(161, 265),     0.24312,       0.24312
(13, 159),     0.2433,       0.2433
(308, 353),     0.24336,       0.24336
(62, 66),     0.24337,       0.24337
(55, 158),     0.24346,       0.24346
(181, 270),     0.24386,       0.24386
(57, 80),     0.2439,       0.2439
(88, 185),     0.24395,       0.24395
(66, 78),     0.24395,       0.24395
(98, 334),     0.24399,       0.24399
(70, 293),     0.24404,       0.24404
(327, 415),     0.24409,       0.24409
(46, 263),     0.24419,       0.24419
(155, 270),     0.24421,       0.24421
(318, 375),     0.24433,       0.24433
(82, 146),     0.24446,       0.24446
(157, 296),     0.2446,       0.2446
(246, 283),     0.24466,       0.24466
(87, 159),     0.24472,       0.24472
(382, 398),     0.24478,       0.24478
(124, 276),     0.24484,       0.24484
(158, 296),     0.24507,       0.24507
(159, 295),     0.24512,       0.24512
(306, 415),     0.24521,       0.24521
(37, 88),     0.24522,       0.24522
(306, 353),     0.24534,       0.24534
(178, 269),     0.24536,       0.24536
(40, 76),     0.2456,       0.2456
(39, 95),     0.2458,       0.2458
(158, 317),     0.24599,       0.24599
(61, 384),     0.24603,       0.24603
(163, 374),     0.24603,       0.24603
(52, 295),     0.24604,       0.24604
(14, 159),     0.24606,       0.24606
(66, 263),     0.24618,       0.24618
(133, 386),     0.24627,       0.24627
(380, 382),     0.24639,       0.24639
(14, 270),     0.24642,       0.24642
(157, 384),     0.24642,       0.24642
(91, 269),     0.24652,       0.24652
(13, 161),     0.24655,       0.24655
(39, 287),     0.24659,       0.24659
(87, 144),     0.24669,       0.24669
(40, 157),     0.24676,       0.24676
(144, 317),     0.24676,       0.24676
(282, 336),     0.2469,       0.2469
(246, 293),     0.24701,       0.24701
(40, 267),     0.2472,       0.2472
(246, 362),     0.24721,       0.24721
(55, 466),     0.24748,       0.24748
(155, 382),     0.2475,       0.2475
(388, 409),     0.24754,       0.24754
(46, 185),     0.24755,       0.24755
(146, 282),     0.24759,       0.24759
(40, 181),     0.24762,       0.24762
(40, 375),     0.2478,       0.2478
(40, 91),     0.2479,       0.2479
(105, 296),     0.248,       0.248
(154, 185),     0.24803,       0.24803
(291, 353),     0.24807,       0.24807
(33, 263),     0.2481,       0.2481
(107, 265),     0.24821,       0.24821
(88, 146),     0.24825,       0.24825
(7, 37),     0.24842,       0.24842
(405, 409),     0.24843,       0.24843
(173, 381),     0.24849,       0.24849
(293, 375),     0.24854,       0.24854
(39, 124),     0.24858,       0.24858
(17, 80),     0.24858,       0.24858
(14, 144),     0.24912,       0.24912
(270, 385),     0.2492,       0.2492
(61, 185),     0.24926,       0.24926
(40, 61),     0.24966,       0.24966
(33, 312),     0.24984,       0.24984
(91, 267),     0.24985,       0.24985
(124, 160),     0.25008,       0.25008
(276, 375),     0.25016,       0.25016
(40, 146),     0.25041,       0.25041
(276, 466),     0.25046,       0.25046
(321, 415),     0.25051,       0.25051
(7, 249),     0.25053,       0.25053
(78, 133),     0.25054,       0.25054
(146, 283),     0.25059,       0.25059
(55, 63),     0.25061,       0.25061
(155, 385),     0.25095,       0.25095
(291, 362),     0.251,       0.251
(40, 62),     0.25101,       0.25101
(107, 246),     0.25106,       0.25106
(76, 387),     0.25109,       0.25109
(62, 133),     0.25135,       0.25135
(95, 388),     0.25141,       0.25141
(76, 107),     0.25156,       0.25156
(185, 265),     0.25164,       0.25164
(46, 249),     0.25181,       0.25181
(52, 269),     0.25212,       0.25212
(37, 91),     0.25254,       0.25254
(159, 317),     0.25259,       0.25259
(296, 308),     0.25268,       0.25268
